Date,Foreign,Regional,Local,Retail,Institutional
5/14/2014 0:00,433304618.6,252761027.5,1119370265,1030903905,774532005.8
5/15/2014 0:00,145563162.3,154660859.9,999447069.7,821392130.1,478278961.9
5/18/2014 0:00,66282059.71,57636573.66,836690927.6,672426692.7,288182868.3
5/19/2014 0:00,2213613765,79825184.32,776760447.4,709216060.7,2360983336
5/20/2014 0:00,141557875.2,142856571.3,1014281656,845451163.1,453244939.9
5/21/2014 0:00,69307819.53,98399990.7,687944282.8,682810370.2,172841722.8
5/22/2014 0:00,111641441.4,92000817.45,830074791.2,777355221.6,256361828.4
5/25/2014 0:00,40714254.45,86626073.3,738920405.2,701671193.7,164589539.3
5/28/2014 0:00,121622455.7,67260903.52,732498880.8,688272533.3,233109706.7
5/29/2014 0:00,201519365.4,111507382.2,1030435688,937736780.3,405725655.7
6/1/2014 0:00,101549508,54104246.04,676719262,595979079.5,236393936.5
6/2/2014 0:00,121887759.7,48755103.87,591155634.4,542400530.6,219397967.4
6/3/2014 0:00,212575453.4,74775285.13,780867620.4,679386876.3,388831482.7
6/4/2014 0:00,110026491,80116376.93,878075491.1,686864404.8,381353954.2
6/5/2014 0:00,134693602.2,101964315.7,1022160794,800608700.8,458210011.2
6/9/2014 0:00,67769259.65,110125046.9,881000375.4,818525589.2,240369092.8
6/10/2014 0:00,87955285.61,48303312.59,584686365.8,538545888.1,182399075.9
6/11/2014 0:00,179775162.4,87721615.39,815486128.2,676864316.3,406118589.8
6/12/2014 0:00,589411724.6,26196076.65,319966364.8,289092417.3,646481748.7
6/15/2014 0:00,23279665.9,109931755.6,513445964.5,477233150.9,169424235.1
6/16/2014 0:00,98277003.76,50958446.39,760736806.9,711598305,198373952
6/17/2014 0:00,75646139.18,56124554.87,681628651.9,633638090.5,179761255.5
6/18/2014 0:00,75247859.72,60198287.78,548625304.5,466536730.3,217534721.7
6/19/2014 0:00,142465139.9,68621952.22,534803692.8,466927631.4,278963153.6
6/22/2014 0:00,28986421.49,23427381.75,344660463.8,314085745.2,82988521.8
6/23/2014 0:00,65744661.85,16530086.41,293409033.7,263730015,111953767
6/24/2014 0:00,92691646.99,40943549.59,435025214.4,374747210.8,193913200.2
6/25/2014 0:00,48615803.62,36461852.71,443354991.7,387341131,141091517
6/26/2014 0:00,114308497.6,45723399.04,411510591.4,325779218.2,245763269.8
6/29/2014 0:00,23722008.86,9351945.799,194794188.1,145525400.5,82570838.52
6/30/2014 0:00,1388020558,25840808.27,431910652.4,254716538.6,1591055480
7/2/2014 0:00,77542093.02,23711218.53,539590432.4,438977964.6,201865779.4
7/3/2014 0:00,51922035.69,40275971.61,393054662.7,347440911.7,137811758.3
7/6/2014 0:00,18788504.24,22814612.29,405742222.5,304194830.5,143150508.5
7/7/2014 0:00,130796872.9,21706715.08,404078850,315582242.3,241000195.7
7/8/2014 0:00,159520906,30996953.29,565505391.7,403716416,352306835
7/9/2014 0:00,191706115.4,37034135.93,497419276.7,454575864.5,271583663.5
7/10/2014 0:00,117912618,47555917.74,485982392.3,424094554.1,227356373.9
7/13/2014 0:00,43362574.83,9046868.13,259551527,217124835.1,94836134.88
7/14/2014 0:00,86319235,36261961.74,271570561.3,206141369.4,188010388.6
7/15/2014 0:00,163427955.6,43624195.33,444055242,358760173.5,292347219.5
7/16/2014 0:00,111155732.9,23594377.28,389569384.8,344477908.2,179841586.8
7/17/2014 0:00,93779508.51,118671600.3,366434746.2,327070508.1,251815346.9
7/20/2014 0:00,38387943.36,16979282.64,313747614,286433115.8,82681724.16
7/21/2014 0:00,79798191.4,13166701.58,306026064,257349167.3,141641789.7
7/22/2014 0:00,72885057.08,57967062.94,295376284,300491024.8,125737379.2
7/24/2014 0:00,132526691.2,79767250.17,415794642.6,371828441.7,256260142.3
7/27/2014 0:00,23496734.82,9940926.27,267802528.9,231954946.3,69285243.7
7/31/2014 0:00,750679648.3,25155049.94,548115298.8,452790899,871159098
8/3/2014 0:00,21226479.3,42452958.6,480589262.1,445756065.3,98512634.7
8/4/2014 0:00,134233773.2,24669990.74,566684199.1,484692759.3,240895203.7
8/5/2014 0:00,160330000.8,92276259.44,900846982.8,822412162.3,331041080.7
8/6/2014 0:00,103261519.7,32325345.29,762339393,557612206.2,340314051.8
8/7/2014 0:00,208009543.9,53002431.85,739033908.3,614028172.8,386017711.2
8/10/2014 0:00,36813504.51,14292301.75,381994246.7,359906144,73193908.96
8/11/2014 0:00,126407540.3,40220581.02,551596539.6,472591826.9,245632834.1
8/12/2014 0:00,118331349.4,40996688,772414871.6,656878750.8,274864158.2
8/13/2014 0:00,123629069.5,56922737.02,708865959.5,611030005.2,278387760.8
8/14/2014 0:00,170051527,37990234.76,696487637.2,583421462.4,321107936.6
8/17/2014 0:00,51792895.8,24533476.96,605159098.2,565632940.9,115852530.1
8/18/2014 0:00,111096425.7,37302449.49,662523939.9,602515651.5,208407163.5
8/19/2014 0:00,132783080.1,28573574.19,679042586.7,590800666.4,249598574.6
8/20/2014 0:00,173283414.7,32132023.92,942156844.3,819366610.1,328205672.9
8/21/2014 0:00,142216764.9,23082302.15,579291325,533871311.1,210719080.9
8/24/2014 0:00,52914921.85,35491715.88,556897287.3,533021042.1,112282883
8/25/2014 0:00,122018392.1,27196870.54,585835292.3,529971450.2,205079104.8
8/26/2014 0:00,66371105.18,44938769.14,580055804.7,531660207.2,159705471.8
8/27/2014 0:00,89229843.27,26827273.14,467144473.6,433901983,149299607
8/28/2014 0:00,95090238.6,36257429.11,552754768.3,476819397.9,207283038.1
8/31/2014 0:00,59446906.86,38910702.67,442068816.5,417749627.3,122676798.7
9/1/2014 0:00,55831241.09,24174351.81,495574212.1,425353475.9,150226329.1
9/2/2014 0:00,218922546,84200979.23,819556197.8,671362474.4,451317248.6
9/3/2014 0:00,170319985.4,60887337.79,591594538.8,558682464.3,264119397.7
9/4/2014 0:00,227489479.6,66511754.64,669937238.7,598605791.7,365332681.3
9/7/2014 0:00,86211428.28,57474285.52,557220207.2,490634144.7,210271776.3
9/8/2014 0:00,225940829.9,58399960.28,673035607.8,620379905.9,336996492.1
9/9/2014 0:00,166503322.4,178119833.2,624387458.9,717319545.9,250723026.1
9/10/2014 0:00,257559856.8,87570351.3,685109219,655232275.6,375007151.4
9/11/2014 0:00,130001567.3,65707313.9,510821375.8,459244667.1,247285590
9/14/2014 0:00,69162120.74,38089283.89,393923383.4,348316477.7,152858310.3
9/15/2014 0:00,92625996.15,34025876.14,346402322.3,293945763.3,178635849.7
9/16/2014 0:00,124529274.8,45971087.42,411412136.8,381734599.3,200177899.7
9/17/2014 0:00,120954645.6,26318834.92,412701730.5,330385374.5,229589836.5
9/18/2014 0:00,351419761.4,43009582.73,654584868.9,564369646.6,484644566.4
9/21/2014 0:00,80402066.15,53812406.48,498872662.4,488110181.1,144976953.9
9/22/2014 0:00,152118786.1,33376273.74,456356358.2,432607855.7,209243562.3
9/23/2014 0:00,99651288.04,27963371.65,380810279.3,321832986.4,186591952.6
9/24/2014 0:00,157388432.1,70322490.95,442027085.9,409879661.5,259858347.5
9/25/2014 0:00,113907705.1,36727250.72,382176319.1,327351582.5,204927413.5
9/28/2014 0:00,22724007.83,25478433.03,296100708.1,254440027.1,89863121.89
9/29/2014 0:00,98257282.42,41279686.7,441867068.9,325586261.3,255817776.7
9/30/2014 0:00,162785698,76017849.53,529053518.5,501410664.1,266446401.9
10/1/2014 0:00,97883144.85,29870443.27,331791692.9,295487615.7,164057665.3
10/2/2014 0:00,56763910.27,30683194.74,423939474,378426068.5,132960510.5
10/8/2014 0:00,107960258.5,77971297.82,413247878.4,364065982.9,235713231.1
10/9/2014 0:00,143226825.9,35673596.04,353541310,315205505.3,217236226.7
10/12/2014 0:00,76028641.88,41850628.56,579631205.6,513367710.3,184142765.7
10/13/2014 0:00,145826411.3,48414368.54,389064865.2,356983054.7,226322590.3
10/14/2014 0:00,215880714.7,61166202.5,622456060.8,516314709.4,383188268.6
10/15/2014 0:00,61010332.99,45515645.25,378167222.8,302146411,182062581
10/16/2014 0:00,152330368.9,91725813.54,574924295.6,494664208.7,324316269.3
10/19/2014 0:00,37024794.85,60758637.7,376893424.5,329900415.6,144776441.4
10/20/2014 0:00,131483922.7,77988012.99,435057097.3,386072890.8,258456142.2
10/21/2014 0:00,155621016.8,75282369.15,330905339,341017896.1,220790828.9
10/22/2014 0:00,115840831.4,53865986.6,409497339,411234951.5,167969205.5
10/23/2014 0:00,116632567.2,64419150.5,497044603.3,467886461.5,210209859.5
10/26/2014 0:00,53639159.91,59312532.6,402809460.5,419313817.4,96447335.61
10/27/2014 0:00,132773212.1,89574272.31,412931042.6,418013270.8,217265256.2
10/28/2014 0:00,115060688.5,100759360,434240338.5,449191727.4,200868659.6
10/29/2014 0:00,234848303.5,62193028.99,631212831.5,547669956.8,380584207.2
10/30/2014 0:00,246150983.4,90854011.05,719436994.5,606397701.7,450044287.3
11/2/2014 0:00,59175892.19,73138743.15,532583029.7,518620178.7,146277486.3
11/3/2014 0:00,250714157.7,140446356.9,769553178.5,755624614.1,405089078.9
11/4/2014 0:00,156203034.7,111267915.1,802412849.3,743569240.3,326314558.7
11/5/2014 0:00,104487713.1,58239053.22,693729898.7,644911868.7,211544796.3
11/6/2014 0:00,134272469.7,66228988.44,706744958.8,609669592.2,297576824.8
11/9/2014 0:00,20807763.37,31478411.25,481246219.4,427359447.6,106172946.4
11/10/2014 0:00,171294534.1,34711667.71,548595270.1,481435739.1,273165732.9
11/11/2014 0:00,131678185.5,73065334.62,598172244.9,541165225.6,261750539.4
11/12/2014 0:00,122571204.3,49171006.39,540881070.3,523778111.5,188845169.5
11/13/2014 0:00,62412859.68,53323608.27,490213626,475064873.7,130885220.3
11/16/2014 0:00,35065851.21,42708408.53,371787935.3,373586184,75976010.96
11/17/2014 0:00,123276160,41275500,385788340,387989700,162350300
11/18/2014 0:00,229497865.1,36719658.42,389490662.5,376376498.8,279331687.2
11/19/2014 0:00,169395068.7,27900364.25,466998954.1,428469879.6,235824507.4
11/20/2014 0:00,39720374.68,40793898.32,456247547,388078795.9,148683024.1
11/23/2014 0:00,101517590,69382525.53,559442258.5,532419590.6,197922783.4
11/24/2014 0:00,94294406.21,34288874.98,483718057.8,428610937.3,183690401.7
11/25/2014 0:00,151850006.1,28558946.1,516150708.8,415846117.6,280713543.4
11/26/2014 0:00,119968163.8,43354831.47,430578805.7,353371571.6,240530229.4
11/27/2014 0:00,59033247.55,45991018.44,581408845,468833814.8,217599296.2
11/30/2014 0:00,40242481.32,19450532.64,611015008,478214819.7,192493202.3
12/1/2014 0:00,101113417.2,46535152.21,426859482.6,371706709.6,202801342.4
12/2/2014 0:00,73127855.34,30890214.75,526394475.9,441288782.2,189123763.8
12/3/2014 0:00,126848813.8,64499396.85,525311754.3,426412679.2,290247285.8
12/4/2014 0:00,114452018.1,64886183.5,721858791.4,584876848.5,316320144.5
12/7/2014 0:00,61342927.17,68331361.91,646818459.9,530344547.6,246148201.4
12/8/2014 0:00,161427855.5,80713927.76,730315177.7,619455084.2,353001876.8
12/9/2014 0:00,261060729.3,51421052.75,676384616.9,551787450.6,437078948.4
12/10/2014 0:00,59972124.54,66804391.9,632364300.6,518493178,240647639
12/11/2014 0:00,103774692.8,59190009.96,605736725.3,514261255.3,254440172.7
12/14/2014 0:00,55450758.01,40858453.27,633306025.7,510001050.7,219614186.3
12/15/2014 0:00,163179646,38581234.13,430718367.9,380120028,252359220
12/16/2014 0:00,108105861,58043415.28,559393414.8,440404413.4,285138277.6
12/17/2014 0:00,190905948.7,48411556.38,674108086.9,548055355.2,365370236.8
12/18/2014 0:00,175567207.5,60587899.06,452343746.4,389690350.8,298808502.2
12/21/2014 0:00,599898131.3,40612059.18,519834357.5,423525760,736818788
12/22/2014 0:00,50792218.85,42931518.31,510945534.8,391221019,213448253
12/23/2014 0:00,50980675.93,36414768.52,472831763.6,391038591.2,169188616.8
12/24/2014 0:00,30181086.59,38739902.19,381542990.2,331991952.5,118472026.5
12/25/2014 0:00,18529325.15,28905747.23,323151430.6,281645742.3,88940760.72
12/28/2014 0:00,95945197.85,16471278.6,299365488.6,272187878.9,139594086.1
12/29/2014 0:00,228313376.1,52042019.54,559032016.4,448232878,391154534
12/30/2014 0:00,113004325.6,38106109.79,505891457.6,469756353.5,187245539.5
12/31/2014 0:00,172273342,23060211.14,482907950.8,420509732.5,257731771.5
1/4/2015 0:00,21738241.08,37438081.86,182359689.1,139607814.9,101928197.1
1/5/2015 0:00,90641385.09,29876210.73,385858857.2,324587306.4,181789146.6
1/6/2015 0:00,94821268.08,16401516.64,401324610.3,351607513,160939882
1/8/2015 0:00,184640734.6,47075541.39,291345295,295529787.6,227531783.4
1/11/2015 0:00,9714254.332,9503074.89,191962112.8,169999450.8,41179991.19
1/12/2015 0:00,154248961.4,36725943.18,421124148.5,360526342.2,251572710.8
1/13/2015 0:00,137226132.6,64429342.75,635089235.6,438454228.6,398290482.4
1/14/2015 0:00,126073238.1,36146872.48,719410925.4,514872525,366758511
1/15/2015 0:00,513932144.5,21609578.29,404005159.3,312869111.7,626677770.3
1/18/2015 0:00,34881451.74,26259070.41,330785901.9,299431787.9,92494636.06
1/19/2015 0:00,97786344.6,49948420.62,555764116.8,475565244.2,227933637.8
1/20/2015 0:00,102521661.7,147778971.8,673317940.4,568949041.6,354669532.4
1/21/2015 0:00,87392623.96,108812384.7,660585422.3,544061923.7,312728507.3
1/22/2015 0:00,114251046.8,106745503.6,612952696.5,566251538.7,267697708.3
1/26/2015 0:00,275245780.2,24131136.9,454721110.9,385344092.3,368753935.7
1/27/2015 0:00,150159510.6,62713677.97,670418050.4,515842083.6,367449155.4
1/28/2015 0:00,200225577.8,43670599.26,580077394,462249173.3,361724397.7
1/29/2015 0:00,105870574.6,34895887.72,450689261.7,379123119.1,212332604.9
2/1/2015 0:00,75928230.43,26164457.78,410935895.8,323208007.9,189820576.1
2/2/2015 0:00,76892920.66,34905338.98,394076218.4,311618678.4,194255799.6
2/3/2015 0:00,951086126.4,6032258.73,48258069.84,38204305.29,967172149.7
2/4/2015 0:00,86945581.79,61420273.38,649300032.8,405214271.1,392451616.9
2/5/2015 0:00,74431032.63,36584744.85,519755685.5,429555366.3,201216096.7
2/8/2015 0:00,12981481.21,29544060.68,405111741.1,309764999.8,137872283.2
2/9/2015 0:00,112122471.8,92791011.17,439468539,465243819.9,179138202.1
2/10/2015 0:00,77757422.39,54555610.87,494762953.7,460900850.4,166175136.6
2/11/2015 0:00,107987990.4,25964325.55,456145992.1,384744096.8,205354211.2
2/12/2015 0:00,118967021.1,24334163.42,397458002.4,320670197.9,220088989.1
2/15/2015 0:00,27117355.52,19779718.14,272130638.3,187588294.7,131439417.3
2/16/2015 0:00,77793839.4,30888730.35,463330955.3,356936439.6,215077085.4
2/17/2015 0:00,129421539.4,28249371.55,499291218,398119050.2,258843078.8
2/18/2015 0:00,155030741.5,33006544.96,312061879.6,291057714.6,209041451.4
2/19/2015 0:00,142676542.1,22420599.48,344461937.4,308792801.9,200766277.1
2/22/2015 0:00,15606056.57,12716046.09,164345262.3,142188515.4,50478849.63
2/23/2015 0:00,163406449.9,26818615.82,433463674.3,401031859.8,222656880.2
2/24/2015 0:00,92850892.13,18001703.58,204966765.3,187280881.1,128538479.9
2/25/2015 0:00,104237413.1,18145031.17,263682048.7,227778050.9,158286442.1
2/26/2015 0:00,155024740.3,26545332.25,349336572.4,297307721.2,233598923.8
3/1/2015 0:00,31382159.44,9167821.858,312058551.7,226727286.7,125881246.3
3/2/2015 0:00,127970120.7,12304819.3,351917832,242158843.8,250033928.2
3/3/2015 0:00,82922174.89,17255481.48,379141273.6,263625411.5,215693518.5
3/4/2015 0:00,59361497.05,20755768.2,334998098.7,259862217.9,155253146.1
3/5/2015 0:00,97540311.94,21994384.06,358604088,298358601.2,179780182.8
3/8/2015 0:00,40391012.97,23785818.75,384612201.3,304278964.4,144510068.6
3/9/2015 0:00,167759064.6,39300200.45,379510890.9,306776191.6,279793964.4
3/10/2015 0:00,1505297182,56727215.47,463947583.6,421402172,1604569809
3/11/2015 0:00,115220814.5,26049923.28,359689325.2,325123080.9,175836982.1
3/12/2015 0:00,113230682.8,45858426.53,407064304.7,191359853.9,374793560.1
3/15/2015 0:00,47248541.92,52777626.62,402617894.5,360395793.2,142248269.8
3/16/2015 0:00,83074276.67,65369922.62,305513596.7,295980483,157977313
3/17/2015 0:00,157181254.5,25270298.15,322954410.4,265843536.5,239562426.5
3/18/2015 0:00,161574055.9,15114992.33,344517583.8,263730555.8,257476076.2
3/19/2015 0:00,266209137.7,41784725.41,365953320.9,306645968.7,367301215.3
3/22/2015 0:00,37903902.11,37568469.34,259960390.6,260966688.8,74466073.16
3/23/2015 0:00,133251367,49193157,295158942,276532406.8,201071059.2
3/24/2015 0:00,102434410,32831541.68,302487937.3,242077900.6,195675988.4
3/25/2015 0:00,132968663.4,32802842.07,419993531.5,306355114.4,279409922.6
3/26/2015 0:00,105245689,22856387.01,403441808,280123626.9,251420257.1
3/29/2015 0:00,186563380.1,1088467.795,30041711.14,25470146.4,192223412.6
3/30/2015 0:00,60388374.82,13565504.49,363643039.7,255119003.8,182477915.2
3/31/2015 0:00,120752209.6,15285089.82,373465694.6,258318018,251184976
4/1/2015 0:00,97021865.75,42739535.72,172206012.5,121355324,190612090
4/2/2015 0:00,193332148.9,111384777.1,490888625,352453259.1,443152291.9
4/5/2015 0:00,55588288.05,33018607.19,329350157.8,259133372.9,158823680.1
4/6/2015 0:00,94456428.12,44682980.97,426467944.9,363685528.6,201921825.4
4/7/2015 0:00,101541702.6,28251522.08,279649124.4,219461099.1,189981249.9
4/8/2015 0:00,210297550.9,32439515.83,316564930.3,269583562.6,289718434.4
4/9/2015 0:00,85711141.2,16675319.3,231119925.5,170755269.6,162751116.4
4/14/2015 0:00,186470252.1,86375866.1,235247211.8,192567372.1,315525957.9
4/15/2015 0:00,206451543.6,39993230.96,294004292.4,232393098.8,308055968.2
4/16/2015 0:00,147764758.3,26102157.9,268542539.8,215895814.5,226513641.5
4/19/2015 0:00,50502932.54,28142855.54,306872780.9,245575328.5,139943240.5
4/20/2015 0:00,74081055.11,17228152.35,253253839.5,216041030.5,128522016.5
4/21/2015 0:00,138327491,12609964.65,231182685.3,190677950.4,191442190.6
4/22/2015 0:00,97298422.74,20382673.54,266897649.7,223055672.7,161523073.3
4/23/2015 0:00,82814981.38,26500794.04,363912689.6,233301633.2,239926831.8
4/26/2015 0:00,26477104.4,18488322.9,183285472.7,163427644.4,64823255.6
4/27/2015 0:00,36799994.01,13043035.85,415979679.1,108536691.2,357286017.8
4/28/2015 0:00,137184717.3,57636634.7,281514472,227212188,249123636
4/29/2015 0:00,117773624.7,54112205.95,358625992.3,289659455.4,240852367.6
4/30/2015 0:00,156314983,75128131.35,374428912.7,308994733.8,296877293.2
5/3/2015 0:00,37734926.09,31585530.72,210197514.2,176655357.7,102862613.3
5/4/2015 0:00,120923055.7,46620937.15,318090769.1,279239988.2,206394773.9
5/5/2015 0:00,126575448.4,32561075.49,299470173.1,235265235.6,223341461.4
5/6/2015 0:00,68560279.82,29895470.85,300150527.3,270255056.5,128351221.5
5/7/2015 0:00,76539709.93,57295440,303534621.1,257610795.1,179758975.9
5/10/2015 0:00,19956635.6,13162887.31,179185111.1,142244104.8,70060529.22
5/11/2015 0:00,99745856.82,27516098.43,302677082.8,205940799.2,223998238.8
5/12/2015 0:00,72465624.63,20797309.31,231695024.1,184576120.1,140381837.9
5/13/2015 0:00,136954761.8,33848135.04,349937642.2,253079902,267660637
5/14/2015 0:00,115175185.5,80794533.09,377041154.4,311144904,261865969
5/17/2015 0:00,53184338.31,38039129.39,260990693.3,147929947.6,204284213.4
5/18/2015 0:00,138223241.2,113091742.8,534044341,362050648.8,423308676.2
5/19/2015 0:00,158555724.9,82615877.69,593332212.5,457308090.6,377195724.4
5/20/2015 0:00,38823081.78,39377697.23,476414675,379356970.5,175258483.5
5/21/2015 0:00,39126444.92,72233436.77,641071751.3,472527065.5,279904567.5
5/24/2015 0:00,40485949.35,28731964.05,583781269.6,449916437.1,203082745.9
5/25/2015 0:00,39919319.81,28888981.44,456445906.8,425455908.5,99798299.52
5/26/2015 0:00,65427744.08,42670267.88,460838893.1,412479256.1,156457648.9
5/27/2015 0:00,85925822.36,45190617.68,505371133,441722375.7,194765197.3
5/28/2015 0:00,204954725.7,39126436.25,462172200.1,383495575.6,322757786.4
5/31/2015 0:00,54257074.67,36171383.11,294373490.2,260510918.8,124291029.2
6/1/2015 0:00,86831641.26,49427241.95,309031584.8,235113367.1,210177100.9
6/2/2015 0:00,211020030,50848200,373734270,265046242.5,370556257.5
6/3/2015 0:00,95854831.74,25675401.36,306393122.9,250335163.3,177588192.7
6/4/2015 0:00,46026578.42,21157378.79,303998126.8,240525990.4,130656093.6
6/7/2015 0:00,38454770.47,12626939.56,235894189,205474743.7,81501155.32
6/8/2015 0:00,69417640.99,52466821.68,281706473.3,266773608.7,136817327.3
6/9/2015 0:00,30472132.52,100000096.8,298712735.6,239056025.5,190128939.5
6/10/2015 0:00,117770795.8,18520407.4,338591037.8,266883819.4,207998421.6
6/11/2015 0:00,91209584.51,18924437.6,200102659.9,155428577.7,154808104.3
6/14/2015 0:00,30878491.36,7661580.564,193629036.1,168554772.4,63614335.59
6/15/2015 0:00,102713385,17241175.35,246878957.6,202492101.9,164341416.1
6/16/2015 0:00,30297531.48,106211571,203912599.5,156593982.9,183827719.1
6/17/2015 0:00,94972727.85,40164677.86,283244655.3,187016781.3,231365279.7
6/18/2015 0:00,137002997.9,24096004.66,183129635.4,141477970.2,202750667.8
6/21/2015 0:00,17397894.43,12514274.94,122700939.6,109423599.2,43189509.85
6/22/2015 0:00,151243627.5,18014129.33,206036604.2,161001280.9,214293080.1
6/23/2015 0:00,88585918.53,20808772.81,187873491.7,140607850.6,156660332.4
6/24/2015 0:00,87289144.64,27300308.61,244625133.7,162724207.9,232411837.8
6/25/2015 0:00,239171674,128723625.2,426694979.8,278901187.9,515689091.1
6/28/2015 0:00,44388746.22,11177022.43,263777729.3,228330601.1,91012896.93
6/29/2015 0:00,120553515,22882843.13,414681766.9,210968651.3,347149473.8
7/2/2015 0:00,32908554.56,231421448.2,797236273.3,202759158.7,858807117.3
7/5/2015 0:00,82422386.42,46747025.14,485923024.4,443481646.4,171610789.6
7/6/2015 0:00,149468566.9,48150947.71,303952857.4,277369521.7,224202850.3
7/7/2015 0:00,77503607.5,26773973.5,248011544,228987931.3,123301193.8
7/8/2015 0:00,107313140.3,54359494.63,306943698.1,287261812.1,181354520.9
7/9/2015 0:00,152433659.2,69961952.99,240928579.8,226102205.7,237221986.3
7/12/2015 0:00,73268940.22,18590626.62,181532001.2,166768856.5,106622711.5
7/13/2015 0:00,106533240,88777700.03,217608594.9,230822020.1,182097514.9
7/14/2015 0:00,95931146.37,40629661.99,239639765.6,214810527.8,161390046.2
7/15/2015 0:00,74845621.42,84758948.76,336061796.8,311774144.8,183892222.2
7/16/2015 0:00,123714982.2,43594803.26,421809177.5,293381243.6,295737719.4
7/21/2015 0:00,162998904.6,13360565.95,358063167.5,265608051.1,268814586.9
7/22/2015 0:00,65075238.16,16072799.79,310871469.1,214826689.8,177192817.2
7/26/2015 0:00,7600325.16,15200650.32,357215282.5,331754193.2,48262064.77
7/27/2015 0:00,63508601.21,21306111.37,324918198.4,267145858,142587053
7/28/2015 0:00,73253082.33,30481148.35,387897194.3,331851211.9,159780213.1
7/29/2015 0:00,94649696.14,53861429.29,374415372.6,371277813.6,151648684.4
7/30/2015 0:00,83866248.02,26880207.7,426857698.3,393526240.7,144077913.3
8/2/2015 0:00,42255108.89,27870390.97,379396935.1,305675255.8,143847179.2
8/3/2015 0:00,68115600,23150400,353934000,214141200,231058800
8/4/2015 0:00,50132887.73,18352217.83,379129963.4,163827115.3,283787953.7
8/5/2015 0:00,98737195.23,38315926.51,354176705.3,328632754.3,162597072.7
8/9/2015 0:00,46959311.7,18208712.7,254283075.6,229685340.9,89765759.1
8/10/2015 0:00,100349074.4,36204371.94,256972335.6,220374437.9,173151344.1
8/11/2015 0:00,104398171.5,31524153.74,273482268.8,236226450.7,173178143.3
8/12/2015 0:00,38351929.46,19694234.05,287466714.5,181394261,164118617.1
8/13/2015 0:00,200803759.1,30410184.67,251487400.2,223490722.3,259210621.7
8/16/2015 0:00,34950805.1,23766547.47,290790698.4,268072675.1,81435375.88
8/17/2015 0:00,83444000,30838000,339218000,286158500,167341500
8/18/2015 0:00,102236575.1,36083497.1,362839609.8,290171455.9,210988226.1
8/19/2015 0:00,66210005.67,24828752.13,395799519.2,286747745.2,200090531.8
8/20/2015 0:00,67509325.17,29391815.04,362345969.8,276466760.2,182780349.8
8/23/2015 0:00,64355159.11,19394705.48,357038896.4,274611398.1,166177362.9
8/24/2015 0:00,108829513.5,36868773.97,298503808.5,251418386.3,192783709.7
8/25/2015 0:00,15452852.61,15849079.6,364925057.8,85188802.85,311038187.2
8/26/2015 0:00,46642695.03,21899314.13,215864667.8,197947047.2,86459629.81
8/27/2015 0:00,45889932.57,31270131.05,328945534.4,270060222.7,136045375.3
8/30/2015 0:00,36089811.53,52293400.39,279880171.1,247104730,121158653
8/31/2015 0:00,80291713.79,85766148.82,442212696.4,344281136.4,263989422.6
9/1/2015 0:00,75671487.58,31816420.92,322463725.5,286777739.9,143173894.1
9/2/2015 0:00,28376158.08,46554634.35,368446677.6,332976480,110400990
9/3/2015 0:00,77727932.1,53114086.94,300979826,281116021.1,150705823.9
9/6/2015 0:00,119078400,15194900,175826700,170244900,139855100
9/7/2015 0:00,60669479.15,35282959.51,334327555.3,308941035.7,121338958.3
9/8/2015 0:00,48434400,38018400,434347200,212486400,308313600
9/9/2015 0:00,62487218.16,34567397.28,235324204.6,213054823.6,119323996.4
9/10/2015 0:00,54877825.21,33044711.95,207119533.8,191482304.1,103559766.9
9/13/2015 0:00,22317741.6,10550205.12,170020613.3,155006859.8,47881700.16
9/14/2015 0:00,135545880.3,19422732.85,258281021.9,229766797.1,183482837.9
9/15/2015 0:00,54791288.72,41174518.74,228243001.5,205872593.7,118336215.3
9/16/2015 0:00,78383671.49,38828948.38,245674748.1,245311860.8,117575507.2
9/17/2015 0:00,194428415.2,38215240.23,437799155.6,209848599.8,460594211.2
9/20/2015 0:00,15162944.69,14109962.42,181323546.9,104034648.3,106561805.7
9/21/2015 0:00,51420332.7,23815733.04,195397264.3,166168864.6,104464465.4
9/22/2015 0:00,81931667.87,17032389.74,194697834.4,180602063.6,113059828.4
9/28/2015 0:00,131552806.4,42754662.08,236795051.5,209662285.2,201440234.8
9/29/2015 0:00,100803694.3,43590786.74,244808971.9,229630037.3,159573415.7
9/30/2015 0:00,124939624.2,20052038.45,240624461.4,220186806.8,165429317.2
10/1/2015 0:00,59519012.99,25275197.3,186982104.7,190243420.5,81532894.5
10/4/2015 0:00,19995390.77,15592735.92,147855825.3,144553834.2,38890117.82
10/5/2015 0:00,190247215.3,15797913.63,130080693.1,120669170.1,215456651.9
10/7/2015 0:00,142638382.2,26005892.88,225384405,193468081.9,200560598.1
10/8/2015 0:00,92617542.18,89932975.74,488591092.1,421476931.1,249664678.9
10/11/2015 0:00,35699875.99,43633181.77,416498553.2,368898718.6,126932892.4
10/12/2015 0:00,115392592.5,56432873.7,670456230.8,558432765.1,283848931.9
10/13/2015 0:00,39630649.38,91716645.71,434804838.9,403100319.4,163051814.6
10/15/2015 0:00,67980364.95,27192145.98,358029922.1,334010193.1,119192239.9
10/18/2015 0:00,29840598.17,10039827.42,239003669.4,207210882.6,71673212.42
10/19/2015 0:00,39615593.71,89520952.02,385351684.3,312808843.8,201679386.2
10/20/2015 0:00,113638401.8,62097487.3,445238983.9,347124954,273849919
