Date,Foreign,Regional,Local,Retail,Institutional,,,,,,,,,,,,,,,
9/25/2014 0:00,91551987.31,37791808.72,403467479,314576886.6,217702109.4,,,,,,,,,,,,,,,
9/28/2014 0:00,42349287.33,14805035.41,287148826.3,265457727.9,78845421.12,,,,,,,,,,,,,,,
9/29/2014 0:00,114536595.5,70931292.64,395936149.9,340121362.2,241282675.8,,,,,,,,,,,,,,,
9/30/2014 0:00,166624983.3,76785706.6,524446376.1,449196383.6,318660682.4,,,,,,,,,,,,,,,
10/1/2014 0:00,103857233.5,27113171.58,328574875.9,289973072.3,169572208.7,,,,,,,,,,,,,,,
10/2/2014 0:00,29149035,129380804.5,352856739.5,337003755.6,174382823.4,,,,,,,,,,,,,,,
10/8/2014 0:00,227916101.3,26390285.42,344873048.1,293891814.9,305887399.1,,,,,,,,,,,,,,,
10/9/2014 0:00,179432863.7,19167902.35,333840966,295505161.3,236936570.7,,,,,,,,,,,,,,,
10/12/2014 0:00,83003746.64,47430712.37,567076017,552428297,145082179,,,,,,,,,,,,,,,
10/13/2014 0:00,163325580.6,59497175.79,360482888.6,366899250.7,216406394.3,,,,,,,,,,,,,,,
10/14/2014 0:00,150216997.3,66563220.37,682722760.3,552294828.5,347208149.5,,,,,,,,,,,,,,,
10/15/2014 0:00,75052393.76,36315674.4,373325132.8,337977876.4,146231115.6,,,,,,,,,,,,,,,
10/16/2014 0:00,113019306,57328633.46,648632538.6,533156291.2,285824186.8,,,,,,,,,,,,,,,
10/19/2014 0:00,28480611.42,58859930.27,387336315.3,333223153.6,141453703.4,,,,,,,,,,,,,,,
10/20/2014 0:00,117948813,96034825.92,430545394,358358142.3,286170890.7,,,,,,,,,,,,,,,
10/21/2014 0:00,124721537,53371828.88,383715359.2,337085235,224723490,,,,,,,,,,,,,,,
10/22/2014 0:00,70083703,39385882.68,469734571.3,417606197.2,161597959.8,,,,,,,,,,,,,,,
10/23/2014 0:00,64419150.5,63062957.85,550614212.7,518065589.2,160030731.8,,,,,,,,,,,,,,,
10/26/2014 0:00,23725013.04,51060354.15,440975785.8,426534473.5,89226679.47,,,,,,,,,,,,,,,
10/27/2014 0:00,89574272.31,64163131.23,481541123.5,405942978.8,229335548.2,,,,,,,,,,,,,,,
10/28/2014 0:00,128711956.6,56555253.67,464793176.7,460242754,189817633,,,,,,,,,,,,,,,
10/29/2014 0:00,205144170.2,51982233.18,671127760.6,591297902.5,336956261.5,,,,,,,,,,,,,,,
10/30/2014 0:00,95079779.01,83458917.13,877903292.9,817686099.5,238755889.5,,,,,,,,,,,,,,,
11/2/2014 0:00,39893859.9,54521608.53,570482196.6,547210778.3,117686886.7,,,,,,,,,,,,,,,
11/3/2014 0:00,132321361,121874937.8,906517394.2,874017410.8,286696282.2,,,,,,,,,,,,,,,
11/4/2014 0:00,48144770.96,140154777.7,881584250.4,799203197.9,270680601.1,,,,,,,,,,,,,,,
11/5/2014 0:00,91640863.16,71942359.86,692873442,681739505.3,174717159.7,,,,,,,,,,,,,,,
11/6/2014 0:00,113405802.1,68043481.28,725797133.6,656846405.9,250400011.1,,,,,,,,,,,,,,,
11/9/2014 0:00,21874828.15,22941892.94,488715672.9,420423526.5,113108867.5,,,,,,,,,,,,,,,
11/10/2014 0:00,184877360.6,61122719.23,508601392.1,461816100.9,292785371.1,,,,,,,,,,,,,,,
11/11/2014 0:00,176641468.3,70656587.32,555617709.4,549997299,252918466,,,,,,,,,,,,,,,
11/12/2014 0:00,85514793.72,71974951.38,555133535.9,499548920,213074361,,,,,,,,,,,,,,,
11/13/2014 0:00,48476007.52,50899807.9,506574278.6,465369672.2,140580421.8,,,,,,,,,,,,,,,
11/16/2014 0:00,34616289.02,60690896.33,354255009.7,353355885.3,96206309.73,,,,,,,,,,,,,,,
11/17/2014 0:00,62738760,29718360,457882880,422110780,128229220,,,,,,,,,,,,,,,
11/18/2014 0:00,130485929,97700519.71,427521737.3,450471523.8,205236662.2,,,,,,,,,,,,,,,
11/19/2014 0:00,94994097.34,109608573.9,459691715.8,431791351.6,232503035.5,,,,,,,,,,,,,,,
11/20/2014 0:00,44551231.06,38110089.22,454100499.7,410622792.3,126139027.7,,,,,,,,,,,,,,,
11/23/2014 0:00,84719715.38,77416291.64,568206367,564554655.1,165787718.9,,,,,,,,,,,,,,,
11/24/2014 0:00,67353147.29,68577749.97,476370441.7,427998636,184302703,,,,,,,,,,,,,,,
11/25/2014 0:00,106573628.1,27862386.44,562123646.4,431170430.2,265389230.8,,,,,,,,,,,,,,,
11/26/2014 0:00,80770644.94,57014572.9,456116583.2,403259322.9,190642478.1,,,,,,,,,,,,,,,
11/27/2014 0:00,83058406.43,31575923.11,571798781.5,499036871.7,187396239.3,,,,,,,,,,,,,,,
11/30/2014 0:00,45608145.5,85850626.82,539249249.7,556016950.2,114691071.8,,,,,,,,,,,,,,,
12/1/2014 0:00,81580143.38,95942844.68,396985063.9,417667353.8,156840698.2,,,,,,,,,,,,,,,
12/2/2014 0:00,119147971.2,37194340.21,474070234.6,384551653.1,245860892.9,,,,,,,,,,,,,,,
12/3/2014 0:00,87432515.73,60916097.03,568311352.2,503095295.4,213564669.6,,,,,,,,,,,,,,,
12/4/2014 0:00,120760397.1,65787380.49,714649215.4,599296000.3,301900992.7,,,,,,,,,,,,,,,
12/7/2014 0:00,51248521.43,62895912.67,662348314.9,548203880.8,228288868.2,,,,,,,,,,,,,,,
12/8/2014 0:00,90438497.37,88493583.45,793524880.2,684609700.5,287847260.5,,,,,,,,,,,,,,,
12/9/2014 0:00,246227733.4,105808704.7,636829961,518165993.1,470700405.9,,,,,,,,,,,,,,,
12/10/2014 0:00,50103293.92,61490406.18,647547116.9,535953416.8,223187400.2,,,,,,,,,,,,,,,
12/11/2014 0:00,167576911.3,48428189.96,552696326.7,476594885.4,292106542.6,,,,,,,,,,,,,,,
12/14/2014 0:00,80987291.31,59828449.43,588799496.3,485923747.8,243691489.2,,,,,,,,,,,,,,,
12/15/2014 0:00,98034283.44,41743630.37,492701334.2,386444820.5,246034427.5,,,,,,,,,,,,,,,
12/16/2014 0:00,187190014.3,55141244.52,483211432.2,370026772.4,355515918.6,,,,,,,,,,,,,,,
12/17/2014 0:00,168983734.5,43844428.42,700597429.1,439357709.8,474067882.2,,,,,,,,,,,,,,,
12/18/2014 0:00,133568777.5,75046374.98,479883700.5,354576909.3,333921943.7,,,,,,,,,,,,,,,
12/21/2014 0:00,574370551.3,46413781.92,539560214.8,432808516.4,727536031.6,,,,,,,,,,,,,,,
12/22/2014 0:00,102189107,26605447.97,475874717.1,376104287.2,228564984.8,,,,,,,,,,,,,,,
12/23/2014 0:00,52661357.55,19607952.28,487957898.2,397201090.5,163026117.5,,,,,,,,,,,,,,,
12/24/2014 0:00,28379230.68,18919487.12,403165261.2,331541488.5,118922490.5,,,,,,,,,,,,,,,
12/25/2014 0:00,24458709.2,17417565.64,328710228.2,271269320.2,99317182.8,,,,,,,,,,,,,,,
12/28/2014 0:00,23059790.04,25530481.83,363191693.1,262305111.7,149476853.3,,,,,,,,,,,,,,,
12/29/2014 0:00,223277051.6,47845082.48,568265277.9,493559798.3,345827613.7,,,,,,,,,,,,,,,
12/30/2014 0:00,73584212.02,63072181.73,520345499.3,450703298.6,206298594.4,,,,,,,,,,,,,,,
12/31/2014 0:00,143787198.8,30520867.68,503933437.5,408301385.4,269940118.6,,,,,,,,,,,,,,,
1/4/2015 0:00,146370823.3,2656896.132,92508292.6,50722562.52,190813449.5,,,,,,,,,,,,,,,
1/5/2015 0:00,115960207.7,18229552.31,372186693,316485283.1,189891169.9,,,,,,,,,,,,,,,
1/6/2015 0:00,86620509.76,32803033.28,393123852,334180901.5,178366493.5,,,,,,,,,,,,,,,
1/8/2015 0:00,188825227.1,24060832.27,310175511.6,257346292.9,265715278.1,,,,,,,,,,,,,,,
1/11/2015 0:00,20273226.43,15838458.15,175067757.4,169577091.9,41602350.07,,,,,,,,,,,,,,,
1/12/2015 0:00,127928702.1,32441249.81,451729101.1,427857238,184241815,,,,,,,,,,,,,,,
1/13/2015 0:00,167348942.2,50204682.66,619191086.1,573170127,263574584,,,,,,,,,,,,,,,
1/14/2015 0:00,91689627.74,71412113.92,718529294.3,614496832.1,267134203.9,,,,,,,,,,,,,,,
1/15/2015 0:00,345753252.6,37581875.28,556211754.1,326022768.1,613524113.9,,,,,,,,,,,,,,,
1/18/2015 0:00,31354113.92,41936127.37,318636182.7,297472155.8,94454268.18,,,,,,,,,,,,,,,
1/19/2015 0:00,171653727.2,60500903.85,471344250.9,438279803.5,265219078.5,,,,,,,,,,,,,,,
1/20/2015 0:00,111757847.5,60958825.88,750901900.7,666852610.4,256765963.6,,,,,,,,,,,,,,,
1/21/2015 0:00,101958061.3,58261749.31,696570620.4,603180463.4,253609967.6,,,,,,,,,,,,,,,
1/22/2015 0:00,103409706.6,60044345.78,670495194.6,602111356.3,231837890.7,,,,,,,,,,,,,,,
1/26/2015 0:00,263934309.8,46754077.74,443409640.5,354426073.2,399671954.8,,,,,,,,,,,,,,,
1/27/2015 0:00,167825335.4,52997474.34,662468429.3,557356771.8,325934467.2,,,,,,,,,,,,,,,
1/28/2015 0:00,254607833.4,28839074.99,540526662.6,452361490.5,371612080.5,,,,,,,,,,,,,,,
1/29/2015 0:00,135443360.8,21292406.06,434719957.1,369659827.5,221795896.5,,,,,,,,,,,,,,,
2/1/2015 0:00,67719773.09,25651429.2,419657381.7,317564693.5,195463890.5,,,,,,,,,,,,,,,
2/2/2015 0:00,66775431.1,20740853.6,418358193.3,308583431.6,197291046.4,,,,,,,,,,,,,,,
2/3/2015 0:00,951387739.4,5730645.794,48258069.84,42225811.11,963150643.9,,,,,,,,,,,,,,,
2/4/2015 0:00,89338579.46,75778259.36,632549049.2,403618939.3,394046948.7,,,,,,,,,,,,,,,
2/5/2015 0:00,70646403.86,37846287.78,522278771.4,321693446.1,309078016.9,,,,,,,,,,,,,,,
2/8/2015 0:00,30439335.24,39392080.9,377805866.9,282459125.6,165178157.4,,,,,,,,,,,,,,,
2/9/2015 0:00,96012921.28,68948876.35,479420224.4,387273595.2,257108426.8,,,,,,,,,,,,,,,
2/10/2015 0:00,79638650.35,62080522.71,485356813.9,414497227.4,212578759.6,,,,,,,,,,,,,,,
2/11/2015 0:00,112118678.5,55469240.95,422510388.5,315112496.5,274985811.5,,,,,,,,,,,,,,,
2/12/2015 0:00,115181706.8,52994400.33,372583079.8,307151218.2,233607968.8,,,,,,,,,,,,,,,
2/15/2015 0:00,53596655.62,16908468.74,248522587.6,212472456.2,106555255.8,,,,,,,,,,,,,,,
2/16/2015 0:00,115546732.1,21736513.95,434730279,332339858,239673667,,,,,,,,,,,,,,,
2/17/2015 0:00,93288622.32,36132917.1,527540589.6,381038034.8,275924094.2,,,,,,,,,,,,,,,
2/18/2015 0:00,99519734.03,21504264.14,379075167.8,274054343,226044823,,,,,,,,,,,,,,,
2/19/2015 0:00,51465466.98,14267654.21,443825957.8,294525147.7,215033931.3,,,,,,,,,,,,,,,
2/22/2015 0:00,18688734.41,9440700.885,164537929.7,147390534.2,45276830.78,,,,,,,,,,,,,,,
2/23/2015 0:00,144695787.7,36797635.66,442195316.7,355502581.8,268186158.2,,,,,,,,,,,,,,,
2/24/2015 0:00,73901730.47,18633342.3,223284288.2,195176365.1,120642995.9,,,,,,,,,,,,,,,
2/25/2015 0:00,82617801.5,27410579,276036112.5,233569018.3,152495474.7,,,,,,,,,,,,,,,
2/26/2015 0:00,165111966.6,17519919.29,348274759.1,227758950.7,303147694.3,,,,,,,,,,,,,,,
3/1/2015 0:00,114950381.8,14456949.85,223201201.4,201692080.9,150916452.1,,,,,,,,,,,,,,,
3/2/2015 0:00,165376771.4,32976915.72,293839084.9,274151374,218041398,,,,,,,,,,,,,,,
3/3/2015 0:00,115995181.1,34031644.03,329292104.9,269856557.6,209462372.4,,,,,,,,,,,,,,,
3/4/2015 0:00,76381226.98,23661575.75,315072561.3,280202870.7,134912493.3,,,,,,,,,,,,,,,
3/5/2015 0:00,82718009.63,29166465.82,366254308.5,298836740,179302044,,,,,,,,,,,,,,,
3/8/2015 0:00,82128393.04,26029763.91,340630876,302483808.2,146305224.8,,,,,,,,,,,,,,,
3/9/2015 0:00,141363407.6,35780779.52,409425968.9,364260066.9,222310089.1,,,,,,,,,,,,,,,
3/10/2015 0:00,109402487,24311663.77,1892257830,382908704.4,1643063277,,,,,,,,,,,,,,,
3/11/2015 0:00,115220814.5,36069124.54,349670124,291057796.6,209902266.4,,,,,,,,,,,,,,,
3/12/2015 0:00,42461506.05,103039921.3,420651986.6,200984462,365168952,,,,,,,,,,,,,,,
3/15/2015 0:00,81428338.21,30661287.84,390554437,347327047.5,155317015.5,,,,,,,,,,,,,,,
3/16/2015 0:00,44487864.01,93969263.77,315500668.2,224709109,229248687,,,,,,,,,,,,,,,
3/17/2015 0:00,147073135.2,32345981.63,325986846.1,266854348.5,238551614.5,,,,,,,,,,,,,,,
3/18/2015 0:00,177210254.9,14072579.06,329923798.1,262166935.9,259039696.1,,,,,,,,,,,,,,,
3/19/2015 0:00,312711493.4,31001570.46,330234120.2,281035975.7,392911208.3,,,,,,,,,,,,,,,
3/22/2015 0:00,48637750.49,17442503.62,269352507.9,217695862.5,117736899.5,,,,,,,,,,,,,,,
3/23/2015 0:00,68297295.64,90267055.07,319039115.3,235936112.2,241667353.8,,,,,,,,,,,,,,,
3/24/2015 0:00,139205736.7,18823417.23,279724735.1,218439190.6,219314698.4,,,,,,,,,,,,,,,
3/25/2015 0:00,66777214.22,23430601.48,495557221.3,308112409.5,277652627.5,,,,,,,,,,,,,,,
3/26/2015 0:00,121723549.4,21261755.36,388558579.2,282781346.3,248762537.7,,,,,,,,,,,,,,,
3/29/2015 0:00,188304928.5,1306161.354,28082469.11,23946291.49,193747267.5,,,,,,,,,,,,,,,
3/30/2015 0:00,97584112.94,17066279.84,322946526.2,258182182.2,179414736.8,,,,,,,,,,,,,,,
3/31/2015 0:00,145208353.3,27003658.68,337290982,281755155.7,227747838.3,,,,,,,,,,,,,,,
4/1/2015 0:00,221496863.9,3743608.968,86726941.09,46171177.27,265796236.7,,,,,,,,,,,,,,,
4/2/2015 0:00,107406749.4,56487994.12,631710807.5,454290769.6,341314781.4,,,,,,,,,,,,,,,
4/5/2015 0:00,28839036.66,14210539.8,374907476.5,259551329.9,158405723.1,,,,,,,,,,,,,,,
4/6/2015 0:00,125564832.6,23755508.87,416287012.5,324093013.8,241514340.2,,,,,,,,,,,,,,,
4/7/2015 0:00,102360587.3,31527060.87,275554700.9,237886004.8,171556344.2,,,,,,,,,,,,,,,
4/8/2015 0:00,134791781.3,29083703.84,395426511.9,323276554.3,236025442.7,,,,,,,,,,,,,,,
4/9/2015 0:00,72037379.38,23678953.41,237790053.2,209775516.8,123730869.2,,,,,,,,,,,,,,,
4/14/2015 0:00,151919905.7,32009879.79,324163544.5,225593438.5,282499891.5,,,,,,,,,,,,,,,
4/15/2015 0:00,150244840.6,51342661.37,338861565,278871718.6,261577348.4,,,,,,,,,,,,,,,
4/16/2015 0:00,100869356,29199024.1,312341075.9,224744003.6,217665452.4,,,,,,,,,,,,,,,
4/19/2015 0:00,53972599.66,40479449.75,291066519.6,222829732.9,162688836.1,,,,,,,,,,,,,,,
4/20/2015 0:00,87519013.94,39280187.36,217763845.7,202258508.6,142304538.4,,,,,,,,,,,,,,,
4/21/2015 0:00,68781625.38,57700141.29,255638374.3,205962756,176157385,,,,,,,,,,,,,,,
4/22/2015 0:00,88837690.33,25382197.24,270358858.4,230747247.6,153831498.4,,,,,,,,,,,,,,,
4/23/2015 0:00,102217348.4,74296869.01,296714247.6,173201618.2,300026846.8,,,,,,,,,,,,,,,
4/26/2015 0:00,16205813.9,14608057.6,197437028.5,170275171.4,57975728.6,,,,,,,,,,,,,,,
4/27/2015 0:00,22359490.03,13043035.85,430420183.1,111797450.2,354025258.8,,,,,,,,,,,,,,,
4/28/2015 0:00,99554187.22,36677858.45,340103778.3,248170964.3,228164859.7,,,,,,,,,,,,,,,
4/29/2015 0:00,115121065.6,29178150.27,386212607.1,306635833.7,223875989.3,,,,,,,,,,,,,,,
4/30/2015 0:00,116327429.2,50287378.24,439257219.6,358070368,247801659,,,,,,,,,,,,,,,
5/3/2015 0:00,38293962.03,15653006.38,225571002.6,179730055.4,99787915.65,,,,,,,,,,,,,,,
5/4/2015 0:00,108296551.9,44192763.34,333145446.7,252044441.5,233590320.5,,,,,,,,,,,,,,,
5/5/2015 0:00,99059046.55,36688535.76,322859114.7,278374265.1,180232431.9,,,,,,,,,,,,,,,
5/6/2015 0:00,69357492.37,17937282.51,311311503.1,254709411.6,143896866.4,,,,,,,,,,,,,,,
5/7/2015 0:00,135147259.2,17494790.84,284727720.9,213873818,223495953,,,,,,,,,,,,,,,
5/10/2015 0:00,20168940.23,13375191.94,178760501.8,133327310.2,78977323.85,,,,,,,,,,,,,,,
5/11/2015 0:00,73519575.5,52882501.67,303536960.8,242485617.4,187453420.6,,,,,,,,,,,,,,,
5/12/2015 0:00,46468987.99,9098822.824,269390147.2,167028390.4,157929567.6,,,,,,,,,,,,,,,
5/13/2015 0:00,98940702.41,57802199.83,363997636.8,239540647.9,281199891.1,,,,,,,,,,,,,,,
5/14/2015 0:00,159870033.6,37818717.62,375322121.8,232642414.4,340368458.6,,,,,,,,,,,,,,,
5/17/2015 0:00,15849637.25,57410908.24,278953615.5,148634375.9,203579785.1,,,,,,,,,,,,,,,
5/18/2015 0:00,215188455.1,63614105.33,506556764.6,413099005,372260320.1,,,,,,,,,,,,,,,
5/19/2015 0:00,206122442.3,51739236.53,576642136.2,440618014.3,393885800.7,,,,,,,,,,,,,,,
5/20/2015 0:00,65999239.03,45478467.23,443137747.7,361054660.6,193560793.4,,,,,,,,,,,,,,,
5/21/2015 0:00,109855018.4,66213983.7,576362630.9,510148647.2,242282985.8,,,,,,,,,,,,,,,
5/24/2015 0:00,30690961.6,57463928.1,564844293.3,507380365.2,145618817.8,,,,,,,,,,,,,,,
5/25/2015 0:00,48323387.14,55676946.05,421253874.8,382910317.6,142343890.4,,,,,,,,,,,,,,,
5/26/2015 0:00,108098012,60307311.93,400531581.1,360705997.8,208230907.2,,,,,,,,,,,,,,,
5/27/2015 0:00,104383962,43917642.54,488185968.5,400987171,235500402,,,,,,,,,,,,,,,
5/28/2015 0:00,221057302.3,45906468.53,439289591.2,336882853.7,369370508.3,,,,,,,,,,,,,,,
5/31/2015 0:00,41173808.44,55796282.46,287831857.1,269361363.6,115440584.4,,,,,,,,,,,,,,,
6/1/2015 0:00,108650874.2,44974337.27,291665256.5,255151438.2,190139029.8,,,,,,,,,,,,,,,
6/2/2015 0:00,226274490,62289045,347038965,310809622.5,324792877.5,,,,,,,,,,,,,,,
6/3/2015 0:00,29526711.56,97994448.52,300402195.9,269591714.3,158331641.7,,,,,,,,,,,,,,,
6/4/2015 0:00,64585682.62,33406387.56,273190013.8,235700623.3,135481460.7,,,,,,,,,,,,,,,
6/7/2015 0:00,10044156.47,19227385.23,257704357.3,211788213.5,75187685.54,,,,,,,,,,,,,,,
6/8/2015 0:00,72646368.48,30672911.14,300271656.4,249822789.4,153768146.6,,,,,,,,,,,,,,,
6/9/2015 0:00,106008686.4,42918496.5,280257782.1,249356464.7,179828500.3,,,,,,,,,,,,,,,
6/10/2015 0:00,95451330.44,63634220.29,315796690.3,278755875.5,196126365.5,,,,,,,,,,,,,,,
6/11/2015 0:00,26370117.97,42812662.12,241053901.9,193587689.6,116648992.4,,,,,,,,,,,,,,,
6/14/2015 0:00,33200182.44,7893749.672,191075175.9,167858265.1,64310842.92,,,,,,,,,,,,,,,
6/15/2015 0:00,78135539.33,47321523.82,241376454.8,190753429.4,176080088.6,,,,,,,,,,,,,,,
6/16/2015 0:00,44935664.66,24169940.84,271316096.5,183146875.7,157274826.3,,,,,,,,,,,,,,,
6/17/2015 0:00,103340369.1,74053624.8,240988067.1,188271927.5,230110133.6,,,,,,,,,,,,,,,
6/18/2015 0:00,108432021,36832464.27,198964152.8,152493286.6,191735351.4,,,,,,,,,,,,,,,
6/21/2015 0:00,12819501.16,20450156.61,119343451.2,103929527.2,48683581.77,,,,,,,,,,,,,,,
6/22/2015 0:00,42783557.15,131353026.4,201157777.5,162502458.3,212791902.7,,,,,,,,,,,,,,,
6/23/2015 0:00,74317045.75,53805541.12,169145596.1,141202386.9,156065796.1,,,,,,,,,,,,,,,
6/24/2015 0:00,36639887.87,117103955.4,205470743.8,163083422.5,232052623.2,,,,,,,,,,,,,,,
6/25/2015 0:00,71513125.11,92967062.64,630110091.2,195469208.6,599121070.4,,,,,,,,,,,,,,,
6/28/2015 0:00,39917937.25,11815709.43,267609851.3,225137166.1,94206331.91,,,,,,,,,,,,,,,
6/29/2015 0:00,64741702.5,45765686.25,447610736.3,186969571.9,371148553.1,,,,,,,,,,,,,,,
7/2/2015 0:00,162419640.2,25477590.62,873669045.1,180466266.9,881100009.1,,,,,,,,,,,,,,,
7/5/2015 0:00,80577109.12,138395798.1,396119528.8,305700940.7,309391495.3,,,,,,,,,,,,,,,
7/6/2015 0:00,156490580.1,50658809.57,294422982.4,239250021.4,262322350.6,,,,,,,,,,,,,,,
7/7/2015 0:00,103220713.6,19728191,229340220.4,188826971,163462154,,,,,,,,,,,,,,,
7/8/2015 0:00,126995026.2,35614841.31,306006465.4,260082064.8,208534268.2,,,,,,,,,,,,,,,
7/9/2015 0:00,152433659.2,51428985.31,259461547.5,202935996.1,260388195.9,,,,,,,,,,,,,,,
7/12/2015 0:00,55498488.3,13669578.4,204223501.3,160207458.8,113184109.2,,,,,,,,,,,,,,,
7/13/2015 0:00,72673838.16,85061424.21,255184272.6,216369836.3,196549698.7,,,,,,,,,,,,,,,
7/14/2015 0:00,94050143.5,50034676.34,232115754.2,197129100.8,179071473.2,,,,,,,,,,,,,,,
7/15/2015 0:00,63445294.98,63445294.98,368775777,347462123.3,148204243.7,,,,,,,,,,,,,,,
7/16/2015 0:00,89546082.38,32401542.97,467171337.7,304574503.9,284544459.1,,,,,,,,,,,,,,,
7/21/2015 0:00,82835508.89,109556640.8,342030488.3,237283651.3,297138986.7,,,,,,,,,,,,,,,
7/22/2015 0:00,33713677.6,95260740.2,263045089.2,284998181.6,107021325.4,,,,,,,,,,,,,,,
7/26/2015 0:00,12920552.77,12920552.77,354175152.5,299072795,80943462.95,,,,,,,,,,,,,,,
7/27/2015 0:00,43021955.66,24993707.57,341717247.8,253214939,156517972,,,,,,,,,,,,,,,
7/28/2015 0:00,58504139.58,35889094.03,397238191.4,353974626,137656799,,,,,,,,,,,,,,,
7/29/2015 0:00,53861429.29,38696560.85,430368507.9,396901212,126025286,,,,,,,,,,,,,,,
7/30/2015 0:00,60211665.25,43008332.32,434384156.4,389763011.7,147841142.4,,,,,,,,,,,,,,,
8/2/2015 0:00,35961794.8,43154153.76,370406486.4,318261884,131260551,,,,,,,,,,,,,,,
8/3/2015 0:00,63218400,31164000,350817600,237291600,207908400,,,,,,,,,,,,,,,
8/4/2015 0:00,74304101.45,86837323.39,286473644.2,262302430.4,185312638.6,,,,,,,,,,,,,,,
8/5/2015 0:00,110035481.2,35859777.37,345334568.4,309966020.8,181263806.2,,,,,,,,,,,,,,,
8/9/2015 0:00,27153343.5,21403223.7,270894532.8,228088085.4,91363014.6,,,,,,,,,,,,,,,
8/10/2015 0:00,104677858,34236743.03,254611181,222342066.8,171183715.2,,,,,,,,,,,,,,,
8/11/2015 0:00,96619484.18,41759268.59,271025841.2,244005138,165399456,,,,,,,,,,,,,,,
8/12/2015 0:00,53554496.09,19694234.05,272264147.9,183467338.2,162045539.8,,,,,,,,,,,,,,,
8/13/2015 0:00,159774144.9,17377248.38,305549950.8,245212282.8,237489061.2,,,,,,,,,,,,,,,
8/16/2015 0:00,43688506.38,15727862.3,290091682.3,229976297.6,119531753.4,,,,,,,,,,,,,,,
8/17/2015 0:00,142399000,28570500,282530500,242169000,211331000,,,,,,,,,,,,,,,
8/18/2015 0:00,108751651,54626405.34,337781625.7,293679573.7,207480108.3,,,,,,,,,,,,,,,
8/19/2015 0:00,136314717.6,49657504.25,300866055.2,273603111.7,213235165.3,,,,,,,,,,,,,,,
8/20/2015 0:00,135477897.5,35362027.47,288407185.1,260393111.4,198853998.6,,,,,,,,,,,,,,,
8/23/2015 0:00,41874932.3,28651269.47,370262559.2,293565314.8,147223446.2,,,,,,,,,,,,,,,
8/24/2015 0:00,69739729.07,30649944.62,343812422.3,286510351.9,157691744.1,,,,,,,,,,,,,,,
8/25/2015 0:00,19415122.51,7132085.82,369679781.7,99056747.5,297170242.5,,,,,,,,,,,,,,,
8/26/2015 0:00,40101341.46,11945080.43,232360255.1,200506707.3,83899969.72,,,,,,,,,,,,,,,
8/27/2015 0:00,40204454.2,36549503.82,329351640,298081508.9,108024089.1,,,,,,,,,,,,,,,
8/30/2015 0:00,34985021.39,37562865.07,295715496.5,257784368.1,110479014.9,,,,,,,,,,,,,,,
8/31/2015 0:00,80899984.35,49269915.28,478100659.4,422139767.9,186130791.1,,,,,,,,,,,,,,,
9/1/2015 0:00,74811584.32,49014486.28,306125563.4,273879190.9,156072443.1,,,,,,,,,,,,,,,
9/2/2015 0:00,63846355.68,31036422.9,348494691.4,291298997.8,152078472.2,,,,,,,,,,,,,,,
9/3/2015 0:00,82477972.4,31091172.84,318252699.8,277229624.5,154592220.5,,,,,,,,,,,,,,,
9/6/2015 0:00,123729900,4651500,181718600,166833800,143266200,,,,,,,,,,,,,,,
9/7/2015 0:00,51633599.28,38725199.46,339921195.3,275379196.2,154900797.8,,,,,,,,,,,,,,,
9/8/2015 0:00,63016800,20311200,437472000,186967200,333832800,,,,,,,,,,,,,,,
9/9/2015 0:00,44871140.7,33237882,254269797.3,230006143.4,102372676.6,,,,,,,,,,,,,,,
9/10/2015 0:00,34814964.38,32454627.81,227772478.8,208889786.3,86152284.73,,,,,,,,,,,,,,,
9/13/2015 0:00,7709765.28,10550205.12,184628589.6,128225569.9,74662990.08,,,,,,,,,,,,,,,
9/14/2015 0:00,87608922.62,29340724.09,296299988.3,252082277.4,161167357.7,,,,,,,,,,,,,,,
9/15/2015 0:00,36635595.42,45389233.26,242183980.3,201657879.2,122550929.8,,,,,,,,,,,,,,,
9/16/2015 0:00,75117685.18,15241269.46,272528413.4,244223198.7,118664169.3,,,,,,,,,,,,,,,
9/17/2015 0:00,213871256.7,26817712.44,429753841.9,196439743.6,474003067.4,,,,,,,,,,,,,,,
9/20/2015 0:00,17268909.23,4843718.442,188483826.3,170161934.8,40434519.17,,,,,,,,,,,,,,,
9/21/2015 0:00,48443366.07,15155466.48,207034497.5,177535464.5,93097865.52,,,,,,,,,,,,,,,
9/22/2015 0:00,38469707.85,27310555.96,227881628.2,203507691.2,90154200.84,,,,,,,,,,,,,,,
9/28/2015 0:00,116753115.7,32477099.08,261872305.2,231450718.8,179651801.2,,,,,,,,,,,,,,,
9/29/2015 0:00,119096256.6,30747072.79,239360123.6,219510747.5,169692705.5,,,,,,,,,,,,,,,
9/30/2015 0:00,104116353.5,46273934.88,235225835.6,214402564.9,171213559.1,,,,,,,,,,,,,,,
10/1/2015 0:00,35874473.58,21742105.2,214159736.2,161435131.1,110341183.9,,,,,,,,,,,,,,,
10/4/2015 0:00,19261614.96,10089417.36,154092919.7,139967735.4,43476216.62,,,,,,,,,,,,,,,
10/5/2015 0:00,142517348.5,44032482.68,149575990.8,122013673.4,214112148.6,,,,,,,,,,,,,,,
10/7/2015 0:00,111510116.4,24429778.16,258088785.4,235629150.6,158399529.4,,,,,,,,,,,,,,,
10/8/2015 0:00,130872614,70469869.05,469799127,425503780.7,245637829.3,,,,,,,,,,,,,,,
