SELL,Date,Retail,Institutional,Foreign,Regional,Local
SELL,8/31/2014,408021951.6,132404474.4,28642600.58,83766096.03,428017729.4
SELL,9/1/2014,446649928.7,128929876.3,42592905.57,57557980.5,475428918.9
SELL,9/2/2014,698306787.7,424372935.3,207695748.8,165033919.3,749950055
SELL,9/3/2014,580075312.7,242726549.3,142344722.1,61710139.65,618747000.2
SELL,9/4/2014,531130098.6,432808374.4,287253665,94465970.35,582218837.7
SELL,9/7/2014,557921113.1,142984807.9,35746201.97,89715957.89,575443761.1
SELL,9/8/2014,630911046.3,326465351.7,216367065.9,67973724.26,673035607.8
SELL,9/9/2014,572113160.1,395929411.9,241042600.4,62922767.18,665045247
SELL,9/10/2014,665534669.8,364704757.2,155566153.5,95812266.71,778861006.8
SELL,9/11/2014,438755289.6,267774967.4,66413844.16,39565694.39,600550718.5
SELL,9/14/2014,367862294.4,133312493.6,55630401.47,32576361.22,412968025.3
SELL,9/15/2014,311431283,161150330,98769557.12,32608131.3,341676506.2
SELL,9/16/2014,361949574.4,219962924.6,175155662.2,37242399.94,369514436.9
SELL,9/17/2014,346064680.4,213910530.6,114794918.3,56557496.31,388622796.4
SELL,9/18/2014,591644016.1,457370196.9,185675515.7,49303668.01,814035029.3
SELL,9/21/2014,481779309.7,151307825.3,60776364.96,48114622.26,524196147.8
SELL,9/22/2014,459565615.3,182285802.7,122593620.8,53273667.69,465984129.5
SELL,9/23/2014,354372182.5,154052756.5,95583888.53,28980221.52,383860828.9
SELL,9/24/2014,394475687.3,275262321.7,114525199.5,61615896.83,493596912.6
SELL,9/25/2014,314576886.6,217702109.4,91551987.31,37791808.72,403467479
SELL,9/28/2014,265457727.9,78845421.12,42349287.33,14805035.41,287148826.3
SELL,9/29/2014,340121362.2,241282675.8,114536595.5,70931292.64,395936149.9
SELL,9/30/2014,449196383.6,318660682.4,166624983.3,76785706.6,524446376.1
SELL,10/1/2014,289973072.3,169572208.7,103857233.5,27113171.58,328574875.9
SELL,10/2/2014,337003755.6,174382823.4,29149035,129380804.5,352856739.5
SELL,10/8/2014,293891814.9,305887399.1,227916101.3,26390285.42,344873048.1
SELL,10/9/2014,295505161.3,236936570.7,179432863.7,19167902.35,333840966
SELL,10/12/2014,552428297,145082179,83003746.64,47430712.37,567076017
SELL,10/13/2014,366899250.7,216406394.3,163325580.6,59497175.79,360482888.6
SELL,10/14/2014,552294828.5,347208149.5,150216997.3,66563220.37,682722760.3
SELL,10/15/2014,337977876.4,146231115.6,75052393.76,36315674.4,373325132.8
SELL,10/16/2014,533156291.2,285824186.8,113019306,57328633.46,648632538.6
SELL,10/19/2014,333223153.6,141453703.4,28480611.42,58859930.27,387336315.3
SELL,10/20/2014,358358142.3,286170890.7,117948813,96034825.92,430545394
SELL,10/21/2014,337085235,224723490,124721537,53371828.88,383715359.2
SELL,10/22/2014,417606197.2,161597959.8,70083703,39385882.68,469734571.3
SELL,10/23/2014,518065589.2,160030731.8,64419150.5,63062957.85,550614212.7
SELL,10/26/2014,426534473.5,89226679.47,23725013.04,51060354.15,440975785.8
SELL,10/27/2014,405942978.8,229335548.2,89574272.31,64163131.23,481541123.5
SELL,10/28/2014,460242754,189817633,128711956.6,56555253.67,464793176.7
SELL,10/29/2014,591297902.5,336956261.5,205144170.2,51982233.18,671127760.6
SELL,10/30/2014,817686099.5,238755889.5,95079779.01,83458917.13,877903292.9
SELL,11/2/2014,547210778.3,117686886.7,39893859.9,54521608.53,570482196.6
SELL,11/3/2014,874017410.8,286696282.2,132321361,121874937.8,906517394.2
SELL,11/4/2014,799203197.9,270680601.1,48144770.96,140154777.7,881584250.4
SELL,11/5/2014,681739505.3,174717159.7,91640863.16,71942359.86,692873442
SELL,11/6/2014,656846405.9,250400011.1,113405802.1,68043481.28,725797133.6
SELL,11/9/2014,420423526.5,113108867.5,21874828.15,22941892.94,488715672.9
SELL,11/10/2014,461816100.9,292785371.1,184877360.6,61122719.23,508601392.1
SELL,11/11/2014,549997299,252918466,176641468.3,70656587.32,555617709.4
SELL,11/12/2014,499548920,213074361,85514793.72,71974951.38,555133535.9
SELL,11/13/2014,465369672.2,140580421.8,48476007.52,50899807.9,506574278.6
SELL,11/16/2014,353355885.3,96206309.73,34616289.02,60690896.33,354255009.7
SELL,11/17/2014,422110780,128229220,62738760,29718360,457882880
SELL,11/18/2014,450471523.8,205236662.2,130485929,97700519.71,427521737.3
SELL,11/19/2014,431791351.6,232503035.5,94994097.34,109608573.9,459691715.8
SELL,11/20/2014,410622792.3,126139027.7,44551231.06,38110089.22,454100499.7
SELL,11/23/2014,564554655.1,165787718.9,84719715.38,77416291.64,568206367
SELL,11/24/2014,427998636,184302703,67353147.29,68577749.97,476370441.7
SELL,11/25/2014,431170430.2,265389230.8,106573628.1,27862386.44,562123646.4
SELL,11/26/2014,403259322.9,190642478.1,80770644.94,57014572.9,456116583.2
SELL,11/27/2014,499036871.7,187396239.3,83058406.43,31575923.11,571798781.5
SELL,11/30/2014,556016950.2,114691071.8,45608145.5,85850626.82,539249249.7
SELL,12/1/2014,417667353.8,156840698.2,81580143.38,95942844.68,396985063.9
SELL,12/2/2014,384551653.1,245860892.9,119147971.2,37194340.21,474070234.6
SELL,12/3/2014,503095295.4,213564669.6,87432515.73,60916097.03,568311352.2
SELL,12/4/2014,599296000.3,301900992.7,120760397.1,65787380.49,714649215.4
SELL,12/7/2014,548203880.8,228288868.2,51248521.43,62895912.67,662348314.9
SELL,12/8/2014,684609700.5,287847260.5,90438497.37,88493583.45,793524880.2
SELL,12/9/2014,518165993.1,470700405.9,246227733.4,105808704.7,636829961
SELL,12/10/2014,535953416.8,223187400.2,50103293.92,61490406.18,647547116.9
SELL,12/11/2014,476594885.4,292106542.6,167576911.3,48428189.96,552696326.7
SELL,12/14/2014,485923747.8,243691489.2,80987291.31,59828449.43,588799496.3
SELL,12/15/2014,386444820.5,246034427.5,98034283.44,41743630.37,492701334.2
SELL,12/16/2014,370026772.4,355515918.6,187190014.3,55141244.52,483211432.2
SELL,12/17/2014,439357709.8,474067882.2,168983734.5,43844428.42,700597429.1
SELL,12/18/2014,354576909.3,333921943.7,133568777.5,75046374.98,479883700.5
SELL,12/21/2014,432808516.4,727536031.6,574370551.3,46413781.92,539560214.8
SELL,12/22/2014,376104287.2,228564984.8,102189107,26605447.97,475874717.1
SELL,12/23/2014,397201090.5,163026117.5,52661357.55,19607952.28,487957898.2
SELL,12/24/2014,331541488.5,118922490.5,28379230.68,18919487.12,403165261.2
SELL,12/25/2014,271269320.2,99317182.8,24458709.2,17417565.64,328710228.2
SELL,12/28/2014,262305111.7,149476853.3,23059790.04,25530481.83,363191693.1
SELL,12/29/2014,493559798.3,345827613.7,223277051.6,47845082.48,568265277.9
SELL,12/30/2014,450703298.6,206298594.4,73584212.02,63072181.73,520345499.3
SELL,12/31/2014,408301385.4,269940118.6,143787198.8,30520867.68,503933437.5
SELL,1/4/2015,50722562.52,190813449.5,146370823.3,2656896.132,92508292.6
SELL,1/5/2015,316485283.1,189891169.9,115960207.7,18229552.31,372186693
SELL,1/6/2015,334180901.5,178366493.5,86620509.76,32803033.28,393123852
SELL,1/8/2015,257346292.9,265715278.1,188825227.1,24060832.27,310175511.6
SELL,1/11/2015,169577091.9,41602350.07,20273226.43,15838458.15,175067757.4
SELL,1/12/2015,427857238,184241815,127928702.1,32441249.81,451729101.1
SELL,1/13/2015,573170127,263574584,167348942.2,50204682.66,619191086.1
SELL,1/14/2015,614496832.1,267134203.9,91689627.74,71412113.92,718529294.3
SELL,1/15/2015,326022768.1,613524113.9,345753252.6,37581875.28,556211754.1
SELL,1/18/2015,297472155.8,94454268.18,31354113.92,41936127.37,318636182.7
SELL,1/19/2015,438279803.5,265219078.5,171653727.2,60500903.85,471344250.9
SELL,1/20/2015,666852610.4,256765963.6,111757847.5,60958825.88,750901900.7
SELL,1/21/2015,603180463.4,253609967.6,101958061.3,58261749.31,696570620.4
SELL,1/22/2015,602111356.3,231837890.7,103409706.6,60044345.78,670495194.6
SELL,1/26/2015,354426073.2,399671954.8,263934309.8,46754077.74,443409640.5
SELL,1/27/2015,557356771.8,325934467.2,167825335.4,52997474.34,662468429.3
SELL,1/28/2015,452361490.5,371612080.5,254607833.4,28839074.99,540526662.6
SELL,1/29/2015,369659827.5,221795896.5,135443360.8,21292406.06,434719957.1
SELL,2/1/2015,317564693.5,195463890.5,67719773.09,25651429.2,419657381.7
SELL,2/2/2015,308583431.6,197291046.4,66775431.1,20740853.6,418358193.3
SELL,2/3/2015,42225811.11,963150643.9,951387739.4,5730645.794,48258069.84
SELL,2/4/2015,403618939.3,394046948.7,89338579.46,75778259.36,632549049.2
SELL,2/5/2015,321693446.1,309078016.9,70646403.86,37846287.78,522278771.4
SELL,2/8/2015,282459125.6,165178157.4,30439335.24,39392080.9,377805866.9
SELL,2/9/2015,387273595.2,257108426.8,96012921.28,68948876.35,479420224.4
SELL,2/10/2015,414497227.4,212578759.6,79638650.35,62080522.71,485356813.9
SELL,2/11/2015,315112496.5,274985811.5,112118678.5,55469240.95,422510388.5
SELL,2/12/2015,307151218.2,233607968.8,115181706.8,52994400.33,372583079.8
SELL,2/15/2015,212472456.2,106555255.8,53596655.62,16908468.74,248522587.6
SELL,2/16/2015,332339858,239673667,115546732.1,21736513.95,434730279
SELL,2/17/2015,381038034.8,275924094.2,93288622.32,36132917.1,527540589.6
SELL,2/18/2015,274054343,226044823,99519734.03,21504264.14,379075167.8
SELL,2/19/2015,294525147.7,215033931.3,51465466.98,14267654.21,443825957.8
SELL,2/22/2015,147390534.2,45276830.78,18688734.41,9440700.885,164537929.7
SELL,2/23/2015,355502581.8,268186158.2,144695787.7,36797635.66,442195316.7
SELL,2/24/2015,195176365.1,120642995.9,73901730.47,18633342.3,223284288.2
SELL,2/25/2015,233569018.3,152495474.7,82617801.5,27410579,276036112.5
SELL,2/26/2015,227758950.7,303147694.3,165111966.6,17519919.29,348274759.1
SELL,3/1/2015,201692080.9,150916452.1,114950381.8,14456949.85,223201201.4
SELL,3/2/2015,274151374,218041398,165376771.4,32976915.72,293839084.9
SELL,3/3/2015,269856557.6,209462372.4,115995181.1,34031644.03,329292104.9
SELL,3/4/2015,280202870.7,134912493.3,76381226.98,23661575.75,315072561.3
SELL,3/5/2015,298836740,179302044,82718009.63,29166465.82,366254308.5
SELL,3/8/2015,302483808.2,146305224.8,82128393.04,26029763.91,340630876
SELL,3/9/2015,364260066.9,222310089.1,141363407.6,35780779.52,409425968.9
SELL,3/10/2015,382908704.4,1643063277,109402487,24311663.77,1892257830
SELL,3/11/2015,291057796.6,209902266.4,115220814.5,36069124.54,349670124
SELL,3/12/2015,200984462,365168952,42461506.05,103039921.3,420651986.6
SELL,3/15/2015,347327047.5,155317015.5,81428338.21,30661287.84,390554437
SELL,3/16/2015,224709109,229248687,44487864.01,93969263.77,315500668.2
SELL,3/17/2015,266854348.5,238551614.5,147073135.2,32345981.63,325986846.1
SELL,3/18/2015,262166935.9,259039696.1,177210254.9,14072579.06,329923798.1
SELL,3/19/2015,281035975.7,392911208.3,312711493.4,31001570.46,330234120.2
SELL,3/22/2015,217695862.5,117736899.5,48637750.49,17442503.62,269352507.9
SELL,3/23/2015,235936112.2,241667353.8,68297295.64,90267055.07,319039115.3
SELL,3/24/2015,218439190.6,219314698.4,139205736.7,18823417.23,279724735.1
SELL,3/25/2015,308112409.5,277652627.5,66777214.22,23430601.48,495557221.3
SELL,3/26/2015,282781346.3,248762537.7,121723549.4,21261755.36,388558579.2
SELL,3/29/2015,23946291.49,193747267.5,188304928.5,1306161.354,28082469.11
SELL,3/30/2015,258182182.2,179414736.8,97584112.94,17066279.84,322946526.2
SELL,3/31/2015,281755155.7,227747838.3,145208353.3,27003658.68,337290982
SELL,4/1/2015,46171177.27,265796236.7,221496863.9,3743608.968,86726941.09
SELL,4/2/2015,454290769.6,341314781.4,107406749.4,56487994.12,631710807.5
SELL,4/5/2015,259551329.9,158405723.1,28839036.66,14210539.8,374907476.5
SELL,4/6/2015,324093013.8,241514340.2,125564832.6,23755508.87,416287012.5
SELL,4/7/2015,237886004.8,171556344.2,102360587.3,31527060.87,275554700.9
SELL,4/8/2015,323276554.3,236025442.7,134791781.3,29083703.84,395426511.9
SELL,4/9/2015,209775516.8,123730869.2,72037379.38,23678953.41,237790053.2
SELL,4/14/2015,225593438.5,282499891.5,151919905.7,32009879.79,324163544.5
SELL,4/15/2015,278871718.6,261577348.4,150244840.6,51342661.37,338861565
SELL,4/16/2015,224744003.6,217665452.4,100869356,29199024.1,312341075.9
SELL,4/19/2015,222829732.9,162688836.1,53972599.66,40479449.75,291066519.6
SELL,4/20/2015,202258508.6,142304538.4,87519013.94,39280187.36,217763845.7
SELL,4/21/2015,205962756,176157385,68781625.38,57700141.29,255638374.3
SELL,4/22/2015,230747247.6,153831498.4,88837690.33,25382197.24,270358858.4
SELL,4/23/2015,173201618.2,300026846.8,102217348.4,74296869.01,296714247.6
SELL,4/26/2015,170275171.4,57975728.6,16205813.9,14608057.6,197437028.5
SELL,4/27/2015,111797450.2,354025258.8,22359490.03,13043035.85,430420183.1
SELL,4/28/2015,248170964.3,228164859.7,99554187.22,36677858.45,340103778.3
SELL,4/29/2015,306635833.7,223875989.3,115121065.6,29178150.27,386212607.1
SELL,4/30/2015,358070368,247801659,116327429.2,50287378.24,439257219.6
SELL,5/3/2015,179730055.4,99787915.65,38293962.03,15653006.38,225571002.6
SELL,5/4/2015,252044441.5,233590320.5,108296551.9,44192763.34,333145446.7
SELL,5/5/2015,278374265.1,180232431.9,99059046.55,36688535.76,322859114.7
SELL,5/6/2015,254709411.6,143896866.4,69357492.37,17937282.51,311311503.1
SELL,5/7/2015,213873818,223495953,135147259.2,17494790.84,284727720.9
SELL,5/10/2015,133327310.2,78977323.85,20168940.23,13375191.94,178760501.8
SELL,5/11/2015,242485617.4,187453420.6,73519575.5,52882501.67,303536960.8
SELL,5/12/2015,167028390.4,157929567.6,46468987.99,9098822.824,269390147.2
SELL,5/13/2015,239540647.9,281199891.1,98940702.41,57802199.83,363997636.8
SELL,5/14/2015,232642414.4,340368458.6,159870033.6,37818717.62,375322121.8
SELL,5/17/2015,148634375.9,203579785.1,15849637.25,57410908.24,278953615.5
SELL,5/18/2015,413099005,372260320.1,215188455.1,63614105.33,506556764.6
SELL,5/19/2015,440618014.3,393885800.7,206122442.3,51739236.53,576642136.2
SELL,5/20/2015,361054660.6,193560793.4,65999239.03,45478467.23,443137747.7
SELL,5/21/2015,510148647.2,242282985.8,109855018.4,66213983.7,576362630.9
SELL,5/24/2015,507380365.2,145618817.8,30690961.6,57463928.1,564844293.3
SELL,5/25/2015,382910317.6,142343890.4,48323387.14,55676946.05,421253874.8
SELL,5/26/2015,360705997.8,208230907.2,108098012,60307311.93,400531581.1
SELL,5/27/2015,400987171,235500402,104383962,43917642.54,488185968.5
SELL,5/28/2015,336882853.7,369370508.3,221057302.3,45906468.53,439289591.2
SELL,5/31/2015,269361363.6,115440584.4,41173808.44,55796282.46,287831857.1
SELL,6/1/2015,255151438.2,190139029.8,108650874.2,44974337.27,291665256.5
SELL,6/2/2015,310809622.5,324792877.5,226274490,62289045,347038965
SELL,6/3/2015,269591714.3,158331641.7,29526711.56,97994448.52,300402195.9
SELL,6/4/2015,235700623.3,135481460.7,64585682.62,33406387.56,273190013.8
SELL,6/7/2015,211788213.5,75187685.54,10044156.47,19227385.23,257704357.3
SELL,6/8/2015,249822789.4,153768146.6,72646368.48,30672911.14,300271656.4
SELL,6/9/2015,249356464.7,179828500.3,106008686.4,42918496.5,280257782.1
SELL,6/10/2015,278755875.5,196126365.5,95451330.44,63634220.29,315796690.3
SELL,6/11/2015,193587689.6,116648992.4,26370117.97,42812662.12,241053901.9
SELL,6/14/2015,167858265.1,64310842.92,33200182.44,7893749.672,191075175.9
SELL,6/15/2015,190753429.4,176080088.6,78135539.33,47321523.82,241376454.8
SELL,6/16/2015,183146875.7,157274826.3,44935664.66,24169940.84,271316096.5
SELL,6/17/2015,188271927.5,230110133.6,103340369.1,74053624.8,240988067.1
SELL,6/18/2015,152493286.6,191735351.4,108432021,36832464.27,198964152.8
SELL,6/21/2015,103929527.2,48683581.77,12819501.16,20450156.61,119343451.2
SELL,6/22/2015,162502458.3,212791902.7,42783557.15,131353026.4,201157777.5
SELL,6/23/2015,141202386.9,156065796.1,74317045.75,53805541.12,169145596.1
SELL,6/24/2015,163083422.5,232052623.2,36639887.87,117103955.4,205470743.8
SELL,6/25/2015,195469208.6,599121070.4,71513125.11,92967062.64,630110091.2
SELL,6/28/2015,225137166.1,94206331.91,39917937.25,11815709.43,267609851.3
SELL,6/29/2015,186969571.9,371148553.1,64741702.5,45765686.25,447610736.3
SELL,7/2/2015,180466266.9,881100009.1,162419640.2,25477590.62,873669045.1
SELL,7/5/2015,305700940.7,309391495.3,80577109.12,138395798.1,396119528.8
SELL,7/6/2015,239250021.4,262322350.6,156490580.1,50658809.57,294422982.4
SELL,7/7/2015,188826971,163462154,103220713.6,19728191,229340220.4
SELL,7/8/2015,260082064.8,208534268.2,126995026.2,35614841.31,306006465.4
SELL,7/9/2015,202935996.1,260388195.9,152433659.2,51428985.31,259461547.5
SELL,7/12/2015,160207458.8,113184109.2,55498488.3,13669578.4,204223501.3
SELL,7/13/2015,216369836.3,196549698.7,72673838.16,85061424.21,255184272.6
SELL,7/14/2015,197129100.8,179071473.2,94050143.5,50034676.34,232115754.2
SELL,7/15/2015,347462123.3,148204243.7,63445294.98,63445294.98,368775777
SELL,7/16/2015,304574503.9,284544459.1,89546082.38,32401542.97,467171337.7
SELL,7/21/2015,237283651.3,297138986.7,82835508.89,109556640.8,342030488.3
SELL,7/22/2015,284998181.6,107021325.4,33713677.6,95260740.2,263045089.2
SELL,7/26/2015,299072795,80943462.95,12920552.77,12920552.77,354175152.5
SELL,7/27/2015,253214939,156517972,43021955.66,24993707.57,341717247.8
SELL,7/28/2015,353974626,137656799,58504139.58,35889094.03,397238191.4
SELL,7/29/2015,396901212,126025286,53861429.29,38696560.85,430368507.9
SELL,7/30/2015,389763011.7,147841142.4,60211665.25,43008332.32,434384156.4
SELL,8/2/2015,318261884,131260551,35961794.8,43154153.76,370406486.4
SELL,8/3/2015,237291600,207908400,63218400,31164000,350817600
SELL,8/4/2015,262302430.4,185312638.6,74304101.45,86837323.39,286473644.2
SELL,8/5/2015,309966020.8,181263806.2,110035481.2,35859777.37,345334568.4
SELL,8/9/2015,228088085.4,91363014.6,27153343.5,21403223.7,270894532.8
SELL,8/10/2015,222342066.8,171183715.2,104677858,34236743.03,254611181
SELL,8/11/2015,244005138,165399456,96619484.18,41759268.59,271025841.2
SELL,8/12/2015,183467338.2,162045539.8,53554496.09,19694234.05,272264147.9
SELL,8/13/2015,245212282.8,237489061.2,159774144.9,17377248.38,305549950.8
SELL,8/16/2015,229976297.6,119531753.4,43688506.38,15727862.3,290091682.3
SELL,8/17/2015,242169000,211331000,142399000,28570500,282530500
SELL,8/18/2015,293679573.7,207480108.3,108751651,54626405.34,337781625.7
SELL,8/19/2015,273603111.7,213235165.3,136314717.6,49657504.25,300866055.2
SELL,8/20/2015,260393111.4,198853998.6,135477897.5,35362027.47,288407185.1
SELL,8/23/2015,293565314.8,147223446.2,41874932.3,28651269.47,370262559.2
SELL,8/24/2015,286510351.9,157691744.1,69739729.07,30649944.62,343812422.3
SELL,8/25/2015,99056747.5,297170242.5,19415122.51,7132085.82,369679781.7
SELL,8/26/2015,200506707.3,83899969.72,40101341.46,11945080.43,232360255.1
SELL,8/27/2015,298081508.9,108024089.1,40204454.2,36549503.82,329351640
SELL,8/30/2015,257784368.1,110479014.9,34985021.39,37562865.07,295715496.5
SELL,8/31/2015,422139767.9,186130791.1,80899984.35,49269915.28,478100659.4
SELL,9/1/2015,273879190.9,156072443.1,74811584.32,49014486.28,306125563.4
SELL,9/2/2015,291298997.8,152078472.2,63846355.68,31036422.9,348494691.4
SELL,9/3/2015,277229624.5,154592220.5,82477972.4,31091172.84,318252699.8
SELL,9/6/2015,166833800,143266200,123729900,4651500,181718600
SELL,9/7/2015,275379196.2,154900797.8,51633599.28,38725199.46,339921195.3
SELL,9/8/2015,186967200,333832800,63016800,20311200,437472000
SELL,9/9/2015,230006143.4,102372676.6,44871140.7,33237882,254269797.3
SELL,9/10/2015,208889786.3,86152284.73,34814964.38,32454627.81,227772478.8
SELL,9/13/2015,128225569.9,74662990.08,7709765.28,10550205.12,184628589.6
SELL,9/14/2015,252082277.4,161167357.7,87608922.62,29340724.09,296299988.3
SELL,9/15/2015,201657879.2,122550929.8,36635595.42,45389233.26,242183980.3
SELL,9/16/2015,244223198.7,118664169.3,75117685.18,15241269.46,272528413.4
SELL,9/17/2015,196439743.6,474003067.4,213871256.7,26817712.44,429753841.9
SELL,9/20/2015,170161934.8,40434519.17,17268909.23,4843718.442,188483826.3
SELL,9/21/2015,177535464.5,93097865.52,48443366.07,15155466.48,207034497.5
SELL,9/22/2015,203507691.2,90154200.84,38469707.85,27310555.96,227881628.2
SELL,9/28/2015,231450718.8,179651801.2,116753115.7,32477099.08,261872305.2
SELL,9/29/2015,219510747.5,169692705.5,119096256.6,30747072.79,239360123.6
SELL,9/30/2015,214402564.9,171213559.1,104116353.5,46273934.88,235225835.6
SELL,10/1/2015,161435131.1,110341183.9,35874473.58,21742105.2,214159736.2
SELL,10/4/2015,139967735.4,43476216.62,19261614.96,10089417.36,154092919.7
SELL,10/5/2015,122013673.4,214112148.6,142517348.5,44032482.68,149575990.8
SELL,10/7/2015,235629150.6,158399529.4,111510116.4,24429778.16,258088785.4
SELL,10/8/2015,425503780.7,245637829.3,130872614,70469869.05,469799127
SELL,10/11/2015,382782003.7,113049607.3,47599834.66,78837226.15,369394550.2
SELL,10/12/2015,592966314.7,249315382.3,132238226.4,100231521.9,609811948.6
SELL,10/13/2015,412158753.6,153993380.4,73033625.29,62842886.87,430275621.8
SELL,10/15/2015,326758954.2,126443478.8,69793174.68,25832538.68,357576719.6
SELL,10/18/2015,235657060.3,43227034.73,17848582.08,11155363.8,249880149.1
SELL,10/19/2015,354996878.7,159491351.3,67912446.36,82318116.8,364257666.8
SELL,10/20/2015,362649325.8,258325547.2,99976954.55,117985225.9,403012692.6
SELL,10/21/2015,351970645.5,178905139.5,39284808.09,79631367.75,411959609.2
SELL,10/22/2015,374709833.9,230637232.1,69009565.52,44190335.82,492147164.7
SELL,10/25/2015,313006085.3,55670104.69,14378371.41,29125419.01,325172399.6
SELL,10/26/2015,371353539.9,171560992.1,68407231.03,70035974.63,404471326.3
SELL,10/27/2015,324365132.9,168590996.1,56196998.71,63098384.51,373660745.8
SELL,10/28/2015,309511545,259443501,188324120.2,25602977.07,355027948.7
SELL,10/29/2015,315849079.7,191946868.3,99528005.81,50779594.8,357488347.4
SELL,11/1/2015,251310272,93896146,30032958,11391812,303781648
SELL,11/2/2015,214109021.9,113776157.1,64921265.44,13115407.16,249848506.4
SELL,11/3/2015,240175385.9,111472324.1,58021872.15,32351589.32,261274248.5
SELL,11/4/2015,262750442.7,104219449.3,53210634.34,39632748.34,274126509.3
SELL,11/5/2015,400311290.3,139919870.7,79413980.67,32954100.82,427863079.5
SELL,11/8/2015,334456038.8,147469089.2,75180319.97,23132406.14,383612401.9
SELL,11/9/2015,257601061.3,363124387.7,246428003.3,16759587.12,357537858.6
SELL,11/10/2015,320660561.3,217360514.7,97381814.76,34433348.86,406205912.4
SELL,11/11/2015,293268703.5,278405182.5,226382858.9,37730476.48,307560550.7
SELL,11/12/2015,217424902.3,206405316.7,180975503.5,28820454.89,214034260.6
SELL,11/15/2015,187597200,103702800,22721400,31751700,236826900
SELL,11/16/2015,252661531.2,242753235.8,186275952.4,41614840.43,267523974.2
SELL,11/17/2015,319890900,342409100,152329000,143719100,366251900
SELL,11/18/2015,267016703.4,165749428.6,130262605.7,19041709.81,283461816.5
SELL,11/19/2015,271221351.2,212239167.8,133918563.8,66234091.1,283307864.1
SELL,11/22/2015,212651596.6,87280133.43,35092012.41,10497610.55,254342107
SELL,11/23/2015,274758687.6,233113193.4,142204126.7,21838490.88,343829263.4
SELL,11/24/2015,203542071.6,135694714.4,78024460.78,7463209.292,253749115.9
SELL,11/25/2015,187320359.4,190341655.6,128027423.1,16239466.65,233395125.3
SELL,11/26/2015,205922401.5,159836748.6,115214132.3,15361884.3,235183133.5
SELL,11/29/2015,166447998.2,59091294.77,33379815.36,12855739.7,179303737.9
SELL,11/30/2015,179143508.2,180582411.8,134177768.2,24821088.48,200727063.4
SELL,12/1/2015,199439201.2,108813041.8,85385871.31,17570377.85,205295993.8
SELL,12/2/2015,475853556.2,367858422.8,310486008.3,33748479.16,499477491.6
SELL,12/3/2015,441536371.8,202102654.2,116498663.7,91396741.69,435743620.6
SELL,12/4/2015,313065245,192694440,98117378.89,44001092.6,363641213.5
SELL,12/6/2015,313090200,192709800,98125200,44004600,363670200
SELL,12/7/2015,342645979,196953988,56657996.54,80939995.05,402001975.4
SELL,12/8/2015,250497878.7,165611554.3,59503648.92,66993618.71,289612165.4
SELL,12/9/2015,254512244.6,157987341.4,118387381.2,33412466.47,260699738.4
SELL,12/10/2015,233944429.4,83483561.63,58406750.34,15236543.57,243784697.1
SELL,12/13/2015,204055826.3,69844611.69,16707926.72,12873320.59,244319190.7
SELL,12/14/2015,159042533.2,105587305.8,73831725.08,11643712.92,179154401
SELL,12/15/2015,260744615.9,195900946.1,139733542,21918986.98,294993033.1
SELL,12/16/2015,335494784.8,90260018.24,60457182.03,39169441.88,326128179.1
SELL,12/17/2015,503809035.2,254939511.8,158578446.3,65252375.04,534917725.6
SELL,12/20/2015,128370767.5,186263466.5,11326832.42,7551221.616,295756180
SELL,12/21/2015,377568790.1,112780287.9,38737577.16,57861191.2,393750309.6
SELL,12/22/2015,414860493.4,136815694.6,74476285.38,40272361.72,436927540.9
SELL,12/24/2015,351142463.4,198376258.6,79680214.69,36268235.65,433570271.7
SELL,12/27/2015,331876789.8,75333995.23,13030745.12,25247068.67,368932971.2
SELL,12/28/2015,296751039.2,96296694.83,30264675.52,51882300.89,310900757.6
SELL,12/29/2015,395219343.8,103794979.2,29940859.38,73355105.48,395718358.1
SELL,12/30/2015,378751871.2,120262451.8,55390589.85,30439873.7,413183859.4
SELL,12/31/2015,347524349.3,119578270.7,49512877.72,20085412.66,397504329.6
SELL,1/3/2016,78700828.7,286768255.7,17901905.24,21955166.81,33101636.11
SELL,1/4/2016,162159101.7,410697071.4,81609482.57,28086380.37,37625151.06
SELL,1/5/2016,221696425.1,356553236.7,71514975.84,70493333.33,82753043.47
SELL,1/6/2016,141682464.4,315700866.6,13189658.85,25528371.96,96582340.58
SELL,1/10/2016,45325469.98,304424798.4,14206490.59,1352999.104,19618487.01
SELL,1/11/2016,217402386.9,377622011.9,64195742.02,99800103.15,97642263.08
SELL,1/12/2016,259835222.8,339229318.7,65989897.86,144352901.6,110326860.5
SELL,1/13/2016,276708263.2,526420598.3,76938395.14,147802706.5,71539209.52
SELL,1/14/2016,129922100,326977200,27248100,48572700,40674700
SELL,1/17/2016,95119151.04,300506058.7,21842175.42,-11273380.86,29944917.92
SELL,1/18/2016,139960542.8,267404289.1,20102733.79,20861327.52,91789841.09
SELL,1/19/2016,176720613.7,386608732.7,39386412.44,44050592.87,92247123.88
SELL,1/20/2016,188679536.7,324896958.4,53382503.07,67188322.83,81914530.58
SELL,1/21/2016,178225400.3,287074470.2,22726728.89,3987145.42,88913342.87
SELL,1/24/2016,90926425.46,299269652.3,14677100.17,-14677100.17,44031300.52
SELL,1/26/2016,415129058.4,449139631.8,12503887.3,6001865.904,38511972.88
SELL,1/27/2016,201433004.6,304642489.6,60828778.61,44375092.59,133125277.8
