Date,Foreign,Regional,Local,Total Turnover,Retail,Institutional,,,,,,,,,,,,,,,
10/22/2014 0:00,93251869.28,46336332.56,439615955.2,579204157,414130972.3,165073184.7,,,,,,,,,,,,,,,
10/23/2014 0:00,90864907.01,63741054.17,523490359.8,678096321,492976025.4,185120295.6,,,,,,,,,,,,,,,
10/26/2014 0:00,38682086.48,55186443.37,421892623.2,515761153,422924145.5,92837007.54,,,,,,,,,,,,,,,
10/27/2014 0:00,111173742.2,76868701.77,447236083,635278527,411660485.5,223618041.5,,,,,,,,,,,,,,,
10/28/2014 0:00,121561292.4,79307367.21,449191727.4,650060387,454392210.5,195668176.5,,,,,,,,,,,,,,,
10/29/2014 0:00,219996236.9,56623504,651634423.1,928254164,569019802.5,359234361.5,,,,,,,,,,,,,,,
10/30/2014 0:00,171143602.2,86628243.1,798670143.7,1056441989,712041900.6,344400088.4,,,,,,,,,,,,,,,
11/2/2014 0:00,49202427.21,63830175.84,551865062,664897665,533247927.3,131649737.7,,,,,,,,,,,,,,,
11/3/2014 0:00,191517759.3,131160647.3,838035286.3,1160713693,814821012.5,345892680.5,,,,,,,,,,,,,,,
11/4/2014 0:00,102708844.7,125176404.5,841998549.8,1069883799,771386219.1,298497579.9,,,,,,,,,,,,,,,
11/5/2014 0:00,97636059.81,65090706.54,693729898.7,856456665,663753915.4,192702749.6,,,,,,,,,,,,,,,
11/6/2014 0:00,124292759.1,67136234.86,715817423,907246417,633257999.1,273988417.9,,,,,,,,,,,,,,,
11/9/2014 0:00,21874828.15,26676619.7,484980946.1,533532394,423624720.8,109907673.2,,,,,,,,,,,,,,,
11/10/2014 0:00,178085947.4,48294494.21,528221030.4,754601472,471625920,282975552,,,,,,,,,,,,,,,
11/11/2014 0:00,154159826.9,71459503.09,577296435,802915765,545179804.4,257735960.6,,,,,,,,,,,,,,,
11/12/2014 0:00,104042999,60572978.89,548007303.1,712623281,511663515.8,200959765.2,,,,,,,,,,,,,,,
11/13/2014 0:00,55747408.65,52111708.08,498090977.3,605950094,470217272.9,135732821.1,,,,,,,,,,,,,,,
11/16/2014 0:00,34616289.02,51699652.43,363246253.6,449562195,363246253.6,86315941.44,,,,,,,,,,,,,,,
11/17/2014 0:00,93007460,35221760,422110780,550340000,405050240,145289760,,,,,,,,,,,,,,,
11/18/2014 0:00,180319751.2,66882234.97,408506199.9,655708186,413096157.2,242612028.8,,,,,,,,,,,,,,,
11/19/2014 0:00,132194583,68422321.86,463677482.1,664294387,429798468.4,234495918.6,,,,,,,,,,,,,,,
11/20/2014 0:00,41867421.96,39720374.68,455174023.4,536761820,399350794.1,137411025.9,,,,,,,,,,,,,,,
11/23/2014 0:00,93483823.87,73034237.4,563824312.7,730342374,548487122.9,181855251.1,,,,,,,,,,,,,,,
11/24/2014 0:00,80823776.75,51433312.48,480044249.8,612301339,428610937.3,183690401.7,,,,,,,,,,,,,,,
11/25/2014 0:00,128863537.3,28558946.1,539137177.6,696559661,423508273.9,273051387.1,,,,,,,,,,,,,,,
11/26/2014 0:00,100369404.4,49887751.28,443644645.3,593901801,378315447.2,215586353.8,,,,,,,,,,,,,,,
11/27/2014 0:00,70702610.43,39126687.33,576603813.2,686433111,483935343.3,202497767.7,,,,,,,,,,,,,,,
11/30/2014 0:00,42925313.41,52985933.74,574796774.9,670708022,517115885,153592137,,,,,,,,,,,,,,,
12/1/2014 0:00,91346780.27,71238998.45,411922273.3,574508052,394687031.7,179821020.3,,,,,,,,,,,,,,,
12/2/2014 0:00,96453119.54,34042277.48,499917149,630412546,412920217.6,217492328.4,,,,,,,,,,,,,,,
12/3/2014 0:00,106782334.8,62349416.96,547528213.3,716659965,465112317.3,251547647.7,,,,,,,,,,,,,,,
12/4/2014 0:00,118056806.1,64886183.5,718254003.4,901196993,592086424.4,309110568.6,,,,,,,,,,,,,,,
12/7/2014 0:00,55907477.93,66001883.67,654583387.4,776492749,539662460.6,236830288.4,,,,,,,,,,,,,,,
12/8/2014 0:00,125446948,84603755.61,762406257.4,972456961,652518620.8,319938340.2,,,,,,,,,,,,,,,
12/9/2014 0:00,253149798.1,79109311.92,656607288.9,988866399,534976721.9,453889677.1,,,,,,,,,,,,,,,
12/10/2014 0:00,54658138.82,64526969.45,639955708.7,759140817,527602867.8,231537949.2,,,,,,,,,,,,,,,
12/11/2014 0:00,136060152.8,53809099.96,578832175.3,768701428,495812421.1,272889006.9,,,,,,,,,,,,,,,
12/14/2014 0:00,67854217.04,50343451.35,610687953.4,729615237,498327206.9,231288030.1,,,,,,,,,,,,,,,
12/15/2014 0:00,130923204.3,39846192.62,461709851,632479248,383282424.3,249196823.7,,,,,,,,,,,,,,,
12/16/2014 0:00,148010709,56592329.9,520939652.1,725542691,405578364.3,319964326.7,,,,,,,,,,,,,,,
12/17/2014 0:00,179944841.6,46584705.19,686896045.2,913425592,493249819.7,420175772.3,,,,,,,,,,,,,,,
12/18/2014 0:00,154223743.1,68161386.45,466113723.5,688498853,371789380.6,316709472.4,,,,,,,,,,,,,,,
12/21/2014 0:00,587134341.3,42932748.28,530277458.4,1160344548,428167138.2,732177409.8,,,,,,,,,,,,,,,
12/22/2014 0:00,76792997.54,34466148.5,493410126,604669272,383360318.4,221308953.6,,,,,,,,,,,,,,,
12/23/2014 0:00,51540903.14,28011360.4,480674944.5,560227208,393839727.2,166387480.8,,,,,,,,,,,,,,,
12/24/2014 0:00,29280158.64,29280158.64,391903661.7,450463979,331991952.5,118472026.5,,,,,,,,,,,,,,,
12/25/2014 0:00,21494017.17,23346949.69,325745536.1,370586503,276457531.2,94128971.76,,,,,,,,,,,,,,,
12/28/2014 0:00,59296602.96,21000880.22,331484481.8,411781965,267246495.3,144535469.7,,,,,,,,,,,,,,,
12/29/2014 0:00,225795213.8,49523857.31,564068340.9,839387412,470896338.1,368491073.9,,,,,,,,,,,,,,,
12/30/2014 0:00,93294268.81,50589145.76,513118478.4,657001893,460558327,196443566,,,,,,,,,,,,,,,
12/31/2014 0:00,158030270.4,27129660.16,493081573.4,678241504,414405558.9,263835945.1,,,,,,,,,,,,,,,
1/4/2015 0:00,84054532.18,20047489,137433990.8,241536012,95165188.73,146370823.3,,,,,,,,,,,,,,,
1/5/2015 0:00,103300796.4,23799693.29,379275963.3,506376453,320536294.7,185840158.3,,,,,,,,,,,,,,,
1/6/2015 0:00,90720888.92,24602274.96,397224231.1,512547395,342894207.3,169653187.7,,,,,,,,,,,,,,,
1/8/2015 0:00,186732980.8,35568186.83,300760403.3,523061571,276699571.1,246361999.9,,,,,,,,,,,,,,,
1/11/2015 0:00,14993740.38,12670766.52,183514935.1,211179442,169788271.4,41391170.63,,,,,,,,,,,,,,,
1/12/2015 0:00,141394881.2,34277546.97,436426624.8,612099053,394191790.1,217907262.9,,,,,,,,,,,,,,,
1/13/2015 0:00,153124282.1,56898640.35,626721788.5,836744711,506230550.2,330514160.8,,,,,,,,,,,,,,,
1/14/2015 0:00,109322248.5,53779493.2,718529294.3,881631036,564243863,317387173,,,,,,,,,,,,,,,
1/15/2015 0:00,429372925.1,30065500.22,480108456.7,939546882,319445939.9,620100942.1,,,,,,,,,,,,,,,
1/18/2015 0:00,33313746.04,34097598.89,324515079.1,391926424,298647935.1,93278488.91,,,,,,,,,,,,,,,
1/19/2015 0:00,135071785.3,54872912.8,513554183.9,703498882,456570774.4,246928107.6,,,,,,,,,,,,,,,
1/20/2015 0:00,107139754.6,104368898.9,712109920.6,923618574,617900826,305717748,,,,,,,,,,,,,,,
1/21/2015 0:00,95103737.84,83108671.81,678578021.4,856790431,574049588.8,282740842.2,,,,,,,,,,,,,,,
1/22/2015 0:00,109247351.4,83394924.7,641306970.9,833949247,583764472.9,250184774.1,,,,,,,,,,,,,,,
1/26/2015 0:00,269212996,35442607.32,449442424.7,754098028,369508033.7,384589994.3,,,,,,,,,,,,,,,
1/27/2015 0:00,158992423,58297221.77,666001594.2,883291239,537041073.3,346250165.7,,,,,,,,,,,,,,,
1/28/2015 0:00,227416705.6,36254837.12,560302028.3,823973571,457305331.9,366668239.1,,,,,,,,,,,,,,,
1/29/2015 0:00,120656967.7,27798419.03,443000337.3,591455724,374391473.3,217064250.7,,,,,,,,,,,,,,,
2/1/2015 0:00,71824001.76,26164457.78,415040124.5,513028584,320642865,192385719,,,,,,,,,,,,,,,
2/2/2015 0:00,71834175.88,27823096.29,406217205.8,505874478,310101055,195773423,,,,,,,,,,,,,,,
2/3/2015 0:00,952091502.9,5026882.275,48258069.84,1005376455,40215058.2,965161396.8,,,,,,,,,,,,,,,
2/4/2015 0:00,88540913.57,68599266.37,641323374,797665888,404416605.2,393249282.8,,,,,,,,,,,,,,,
2/5/2015 0:00,72538718.25,37215516.32,521017228.4,630771463,375309020.5,255462442.5,,,,,,,,,,,,,,,
2/8/2015 0:00,21934226.87,34020433.51,391682622.6,447637283,295888244.1,151749038.9,,,,,,,,,,,,,,,
2/9/2015 0:00,104389887.6,80547752.75,459444381.7,644382022,426580898.6,217801123.4,,,,,,,,,,,,,,,
2/10/2015 0:00,79011574.36,58318066.79,489746345.8,627075987,437699038.9,189376948.1,,,,,,,,,,,,,,,
2/11/2015 0:00,110348383.6,40716783.25,439033141.2,590098308,349928296.6,240170011.4,,,,,,,,,,,,,,,
2/12/2015 0:00,116803984.4,38934661.46,385020541.1,540759187,313640328.5,227118858.5,,,,,,,,,,,,,,,
2/15/2015 0:00,40516519.42,18503607.3,260007585.3,319027712,200030375.4,118997336.6,,,,,,,,,,,,,,,
2/16/2015 0:00,96670285.73,26312622.15,449030617.1,572013525,344924155.6,227089369.4,,,,,,,,,,,,,,,
2/17/2015 0:00,111683561.9,32191144.32,513087422.7,656962129,389578542.5,267383586.5,,,,,,,,,,,,,,,
2/18/2015 0:00,127025188.2,27505454.13,345568523.7,500099166,282556028.8,217543137.2,,,,,,,,,,,,,,,
2/19/2015 0:00,96816225.01,18344126.84,394398727.1,509559079,301658974.8,207900104.2,,,,,,,,,,,,,,,
2/22/2015 0:00,17147395.49,10982039.81,164537929.7,192667365,144693191.1,47974173.89,,,,,,,,,,,,,,,
2/23/2015 0:00,154051118.8,31808125.74,437829495.5,623688740,377955376.4,245733363.6,,,,,,,,,,,,,,,
2/24/2015 0:00,83376311.3,18317522.94,214125526.8,315819361,191070713.4,124748647.6,,,,,,,,,,,,,,,
2/25/2015 0:00,93427607.31,22777805.09,269859080.6,386064493,230866566.8,155197926.2,,,,,,,,,,,,,,,
2/26/2015 0:00,159802900.1,22298079.09,348805665.8,530906645,262798789.3,268107855.7,,,,,,,,,,,,,,,
3/1/2015 0:00,72989966.33,11988690.12,267629876.5,352608533,214033379.5,138575153.5,,,,,,,,,,,,,,,
3/2/2015 0:00,146673446.1,22640867.51,322878458.4,492192772,257909012.5,234283759.5,,,,,,,,,,,,,,,
3/3/2015 0:00,99506609.87,25739426.54,354024961.7,479318930,266980644,212338286,,,,,,,,,,,,,,,
3/4/2015 0:00,68078919.7,22001114.29,325035330,415115364,269824986.6,145290377.4,,,,,,,,,,,,,,,
3/5/2015 0:00,89890091.39,25819494.34,362429198.3,478138784,298358601.2,179780182.8,,,,,,,,,,,,,,,
3/8/2015 0:00,61484097.52,24683396.82,362621538.7,448789033,303381386.3,145407646.7,,,,,,,,,,,,,,,
3/9/2015 0:00,154267951,37540489.98,394761715,586570156,335518129.2,251052026.8,,,,,,,,,,,,,,,
3/10/2015 0:00,808362820.4,40519439.62,1177089721,2025971981,403168424.2,1622803557,,,,,,,,,,,,,,,
3/11/2015 0:00,115220814.5,33163556.17,354679724.6,500960063,308090438.7,192869624.3,,,,,,,,,,,,,,,
3/12/2015 0:00,77563017.72,74732250.65,413858145.6,566153414,195889081.2,370264332.8,,,,,,,,,,,,,,,
3/15/2015 0:00,64338440.06,41719457.23,396586165.7,502644063,353861420.4,148782642.6,,,,,,,,,,,,,,,
3/16/2015 0:00,88521770.22,54928893.32,310507132.5,453957796,260117817.1,193839978.9,,,,,,,,,,,,,,,
3/17/2015 0:00,152127194.9,28808139.89,324470628.2,505405963,266348942.5,239057020.5,,,,,,,,,,,,,,,
3/18/2015 0:00,169392155.4,14593785.7,337220690.9,521206632,263209349.2,257997282.8,,,,,,,,,,,,,,,
3/19/2015 0:00,289123341.9,36393147.94,348430694.1,673947184,293840972.2,380106211.8,,,,,,,,,,,,,,,
3/22/2015 0:00,43270826.3,27505486.48,264656449.2,335432762,239163559.3,96269202.69,,,,,,,,,,,,,,,
3/23/2015 0:00,100774331.3,69730106.04,307099028.6,477603466,256473061.2,221130404.8,,,,,,,,,,,,,,,
3/24/2015 0:00,120820073.4,25827479.45,291106336.2,437753889,230258545.6,207495343.4,,,,,,,,,,,,,,,
3/25/2015 0:00,99580056.29,28116721.78,458068258.9,585765037,306940879.4,278824157.6,,,,,,,,,,,,,,,
3/26/2015 0:00,113218847.3,22324843.13,396000193.6,531543884,281186714.6,250357169.4,,,,,,,,,,,,,,,
3/29/2015 0:00,187434154.3,1088467.795,29170936.91,217693559,24817065.73,192876493.3,,,,,,,,,,,,,,,
3/30/2015 0:00,79205042.34,15315892.17,343075984.5,437596919,256431794.5,181165124.5,,,,,,,,,,,,,,,
3/31/2015 0:00,132980281.4,21399125.75,355123586.8,509502994,270036586.8,239466407.2,,,,,,,,,,,,,,,
4/1/2015 0:00,159415348.6,23085588.64,129466476.8,311967414,83919234.37,228048179.6,,,,,,,,,,,,,,,
4/2/2015 0:00,150369449.1,84334188.41,560901913.5,795605551,403372014.4,392233536.6,,,,,,,,,,,,,,,
4/5/2015 0:00,42213662.35,23823552.02,351919838.6,417957053,259551329.9,158405723.1,,,,,,,,,,,,,,,
4/6/2015 0:00,109727826.7,34502048.59,421377478.7,565607354,343889271.2,221718082.8,,,,,,,,,,,,,,,
4/7/2015 0:00,101951144.9,29889291.48,277601912.6,409442349,228468830.7,180973518.3,,,,,,,,,,,,,,,
4/8/2015 0:00,172824317.1,30761609.84,355716070.1,559301997,296430058.4,262871938.6,,,,,,,,,,,,,,,
4/9/2015 0:00,78707507.1,20343889.55,234454989.4,333506386,190098640,143407746,,,,,,,,,,,,,,,
4/14/2015 0:00,169195078.9,58938826.28,279959424.8,508093330,209334452,298758878,,,,,,,,,,,,,,,
4/15/2015 0:00,178348192.1,45397721.63,316703153.3,540449067,255632408.7,284816658.3,,,,,,,,,,,,,,,
4/16/2015 0:00,124317057.1,27871795.73,290220603.1,442409456,220319909.1,222089546.9,,,,,,,,,,,,,,,
4/19/2015 0:00,52430525.38,34311152.64,298776891,385518569,234009771.4,151508797.6,,,,,,,,,,,,,,,
4/20/2015 0:00,80627753,28254169.85,235681124.1,344563047,209149769.5,135413277.5,,,,,,,,,,,,,,,
4/21/2015 0:00,103554558.2,35155052.97,243410529.8,382120141,198320353.2,183799787.8,,,,,,,,,,,,,,,
4/22/2015 0:00,93068056.53,23074724.76,268435964.7,384578746,226901460.1,157677285.9,,,,,,,,,,,,,,,
4/23/2015 0:00,92752779.14,50162217.29,330313468.6,473228465,203488240,269740225.1,,,,,,,,,,,,,,,
4/26/2015 0:00,21455584.6,16434064.8,190361250.6,228250900,166851407.9,61399492.1,,,,,,,,,,,,,,,
4/27/2015 0:00,29346830.67,13043035.85,423432842.5,465822709,110399982,355422727,,,,,,,,,,,,,,,
4/28/2015 0:00,118607620.2,47157246.58,310570957.2,476335824,194821352,238644247.8,,,,,,,,,,,,,,,
4/29/2015 0:00,116712601.1,41379922.19,372419299.7,530511823,298147644.5,232364178.5,,,,,,,,,,,,,,,
4/30/2015 0:00,136321206.1,62404818.78,407146002.1,605872027,333229614.9,272642412.2,,,,,,,,,,,,,,,
5/3/2015 0:00,38014444.06,23479509.56,217744499.4,279517971,178332465.5,101185505.5,,,,,,,,,,,,,,,
5/4/2015 0:00,114609803.8,45649667.63,325375290.5,485634762,265642214.8,219992547.2,,,,,,,,,,,,,,,
5/5/2015 0:00,112817247.5,34854108.97,310935340.6,458606697,256819750.3,201786946.7,,,,,,,,,,,,,,,
5/6/2015 0:00,68958886.09,23916376.68,305731015.2,398606278,262282930.9,136323347.1,,,,,,,,,,,,,,,
5/7/2015 0:00,105843484.6,37613800.31,293912486.1,437369771,235742306.6,201627464.4,,,,,,,,,,,,,,,
5/10/2015 0:00,19956635.6,13375191.94,178972806.5,212304634,137785707.5,74518926.53,,,,,,,,,,,,,,,
5/11/2015 0:00,86417746.64,40414269.57,303107021.8,429939038,224428177.8,205510860.2,,,,,,,,,,,,,,,
5/12/2015 0:00,59467306.31,14948066.07,250542585.6,324957958,175802255.3,149155702.7,,,,,,,,,,,,,,,
5/13/2015 0:00,118208102.4,45825167.43,356707269.2,520740539,246310274.9,274430264.1,,,,,,,,,,,,,,,
5/14/2015 0:00,137522609.5,59593130.79,375895132.7,573010873,272180164.7,300830708.3,,,,,,,,,,,,,,,
5/17/2015 0:00,34516987.78,47901125.9,269796047.3,352214161,148282161.8,203931999.2,,,,,,,,,,,,,,,
5/18/2015 0:00,176705848.1,87960244.4,520693232.5,785359325,387967506.6,397391818.5,,,,,,,,,,,,,,,
5/19/2015 0:00,181921831.7,67594809.02,584987174.3,834503815,448963052.5,385540762.5,,,,,,,,,,,,,,,
5/20/2015 0:00,52688468.13,42150774.5,459776211.4,554615454,369928507.8,184686946.2,,,,,,,,,,,,,,,
5/21/2015 0:00,74490731.67,69223710.24,608717191.1,752431633,491337856.3,261093776.7,,,,,,,,,,,,,,,
5/24/2015 0:00,35261955.88,43097946.08,574639281,652999183,478648401.1,174350781.9,,,,,,,,,,,,,,,
5/25/2015 0:00,44121353.47,42020336.64,439112517.9,525254208,404445740.2,120808467.8,,,,,,,,,,,,,,,
5/26/2015 0:00,87047346.47,51204321.45,430685237.1,568936905,386308158.5,182628746.5,,,,,,,,,,,,,,,
5/27/2015 0:00,95473135.95,43917642.54,497096794.5,636487573,421354773.3,215132799.7,,,,,,,,,,,,,,,
5/28/2015 0:00,213288515.3,42375201.72,450589645,706253362,360189214.6,346064147.4,,,,,,,,,,,,,,,
5/31/2015 0:00,47715441.55,45791431.81,291295074.6,384801948,265128542.2,119673405.8,,,,,,,,,,,,,,,
6/1/2015 0:00,97518612.49,47200789.61,300571065.9,445290468,245355047.9,199935420.1,,,,,,,,,,,,,,,
6/2/2015 0:00,218647260,56568622.5,360386617.5,635602500,287927932.5,347674567.5,,,,,,,,,,,,,,,
6/3/2015 0:00,97138601.81,27387094.78,303397659.4,427923356,259749477.1,168173878.9,,,,,,,,,,,,,,,
6/4/2015 0:00,55306130.52,27096292.13,288779661.4,371182084,238298897.9,132883186.1,,,,,,,,,,,,,,,
6/7/2015 0:00,24392951.42,15783674.45,246799273.1,286975899,208631478.6,78344420.43,,,,,,,,,,,,,,,
6/8/2015 0:00,71032004.74,41569866.41,290989064.9,403590936,258298199,145292737,,,,,,,,,,,,,,,
6/9/2015 0:00,103433576.6,36480722.03,289270666.4,429184965,244206245.1,184978719.9,,,,,,,,,,,,,,,
6/10/2015 0:00,106848504.2,40839872.73,327193864,474882241,272582406.3,202299834.7,,,,,,,,,,,,,,,
6/11/2015 0:00,58634732.9,31023668.2,220578280.9,310236682,174663252,135573430,,,,,,,,,,,,,,,
6/14/2015 0:00,32039336.9,7893749.672,192236021.4,232169108,168322603.3,63846504.7,,,,,,,,,,,,,,,
6/15/2015 0:00,90607878.95,32281349.58,243944289.5,366833518,196622765.6,170210752.4,,,,,,,,,,,,,,,
6/16/2015 0:00,37446387.22,65360966.78,237614348,340421702,169870429.3,170551272.7,,,,,,,,,,,,,,,
6/17/2015 0:00,99156548.46,56899960.3,262325552.2,418382061,187435163.3,230946897.7,,,,,,,,,,,,,,,
6/18/2015 0:00,122545395.1,30636348.78,191046894.1,344228638,146985628.4,197243009.6,,,,,,,,,,,,,,,
6/21/2015 0:00,15108697.79,16482215.77,121022195.4,152613109,106676563.2,45936545.81,,,,,,,,,,,,,,,
6/22/2015 0:00,96825945.14,74683577.84,203784838,375294361,161751869.6,213542491.4,,,,,,,,,,,,,,,
6/23/2015 0:00,81451482.14,37455791.06,178360909.8,297268183,140905118.7,156363064.3,,,,,,,,,,,,,,,
6/24/2015 0:00,61784908.96,72561346.57,224868331.5,359214587,163083422.5,232052623.2,,,,,,,,,,,,,,,
6/25/2015 0:00,154945104.4,111242639.1,528402535.5,794590279,237582493.4,557007785.6,,,,,,,,,,,,,,,
6/28/2015 0:00,42153341.74,11496365.93,265693790.3,319343498,226733883.6,92609614.42,,,,,,,,,,,,,,,
6/29/2015 0:00,92647608.75,34603323.75,430867192.5,558118125,199248170.6,358869954.4,,,,,,,,,,,,,,,
7/2/2015 0:00,196389761.1,29723855.73,835452659.2,1061566276,192143496,869422780,,,,,,,,,,,,,,,
7/5/2015 0:00,81807293.99,92263865.4,441021276.6,615092436,374591293.5,240501142.5,,,,,,,,,,,,,,,
7/6/2015 0:00,152979573.5,49154092.46,299438706.1,501572372,258309771.6,243262600.4,,,,,,,,,,,,,,,
7/7/2015 0:00,90538305.13,23251082.25,238499737.6,352289125,208907451.1,143381673.9,,,,,,,,,,,,,,,
7/8/2015 0:00,117154083.3,44987167.97,306475081.8,468616333,273671938.5,194944394.5,,,,,,,,,,,,,,,
7/9/2015 0:00,152433659.2,60695469.15,250195063.7,463324192,214519100.9,248805091.1,,,,,,,,,,,,,,,
7/12/2015 0:00,64520410.05,16130102.51,192741055.4,273391568,163488157.7,109903410.3,,,,,,,,,,,,,,,
7/13/2015 0:00,89603539.1,87126021.89,236189974,412919535,223389468.4,189530066.6,,,,,,,,,,,,,,,
7/14/2015 0:00,94802544.65,45520269.45,235877759.9,376200574,206157914.6,170042659.4,,,,,,,,,,,,,,,
7/15/2015 0:00,68897625.01,74349955.05,352418786.9,495666367,329618134.1,166048232.9,,,,,,,,,,,,,,,
7/16/2015 0:00,106041413.3,38292732.6,444784817.1,589118963,298683314.2,290435648.8,,,,,,,,,,,,,,,
7/21/2015 0:00,122917206.7,61458603.37,350046827.9,534422638,251713062.5,282709575.5,,,,,,,,,,,,,,,
7/22/2015 0:00,49394457.88,55666769.99,286958279.1,392019507,249716426,142303081,,,,,,,,,,,,,,,
7/26/2015 0:00,10260438.97,14060601.55,355695217.5,380016258,315413494.1,64602763.86,,,,,,,,,,,,,,,
7/27/2015 0:00,53265278.43,23354775.93,333112856.6,409732911,260180398.5,149552512.5,,,,,,,,,,,,,,,
7/28/2015 0:00,65878610.95,33430936.9,392321877.2,491631425,343158734.7,148472690.4,,,,,,,,,,,,,,,
7/29/2015 0:00,74255562.72,46017531.82,402653403.5,522926498,384350976,138575522,,,,,,,,,,,,,,,
7/30/2015 0:00,72038956.64,34944270.01,430620927.4,537604154,391913428.3,145690725.7,,,,,,,,,,,,,,,
8/2/2015 0:00,39108451.85,35512272.37,374901710.8,449522435,311968569.9,137553865.1,,,,,,,,,,,,,,,
8/3/2015 0:00,65444400,27157200,352598400,445200000,225716400,219483600,,,,,,,,,,,,,,,
8/4/2015 0:00,62218494.59,52370963.07,333025611.3,447615069,213064772.8,234550296.2,,,,,,,,,,,,,,,
8/5/2015 0:00,104631953.2,37333466.85,349264407,491229827,319299387.6,171930439.5,,,,,,,,,,,,,,,
8/9/2015 0:00,37056327.6,19805968.2,262588804.2,319451100,229046438.7,90404661.3,,,,,,,,,,,,,,,
8/10/2015 0:00,102710229.1,35023794.6,255791758.3,393525782,221161489.5,172364292.5,,,,,,,,,,,,,,,
8/11/2015 0:00,100304125.5,36846413.46,272254055,409404594,239911092.1,169493501.9,,,,,,,,,,,,,,,
8/12/2015 0:00,45953212.77,19694234.05,279865431.2,345512878,182430799.6,163082078.4,,,,,,,,,,,,,,,
8/13/2015 0:00,180047601.3,24135067.2,278518675.5,482701344,234110151.8,248591192.2,,,,,,,,,,,,,,,
8/16/2015 0:00,39144901.71,19921958.91,290441190.4,349508051,249199240.4,100308810.6,,,,,,,,,,,,,,,
8/17/2015 0:00,112921500,29931000,310647500,453500000,263937000,189563000,,,,,,,,,,,,,,,
8/18/2015 0:00,105744692.9,45104371.38,350310617.7,501159682,292176094.6,208983587.4,,,,,,,,,,,,,,,
8/19/2015 0:00,101262361.6,36999709.05,348576206.3,486838277,280418847.6,206419429.4,,,,,,,,,,,,,,,
8/20/2015 0:00,101493611.3,32147297.7,325606201,459247110,268659559.4,190587550.7,,,,,,,,,,,,,,,
8/23/2015 0:00,52894651.32,24243381.86,363650727.8,440788761,283867962.1,156920798.9,,,,,,,,,,,,,,,
8/24/2015 0:00,89284621.3,33759359.3,321158115.4,444202096,268742268.1,175459827.9,,,,,,,,,,,,,,,
8/25/2015 0:00,17433987.56,11490582.71,367302419.7,396226990,91924661.68,304302328.3,,,,,,,,,,,,,,,
8/26/2015 0:00,43514221.58,16779993.94,224112461.5,284406677,199084673.9,85322003.1,,,,,,,,,,,,,,,
8/27/2015 0:00,43047193.39,34112870.23,329351640,406105598,283867813,122237785,,,,,,,,,,,,,,,
8/30/2015 0:00,35353284.77,45296396.11,287613702.1,368263383,252628680.7,115634702.3,,,,,,,,,,,,,,,
8/31/2015 0:00,80291713.79,67518032.05,460460813.2,608270559,383210452.2,225060106.8,,,,,,,,,,,,,,,
9/1/2015 0:00,75241535.95,40415453.6,314294644.5,429951634,280328465.4,149623168.6,,,,,,,,,,,,,,,
9/2/2015 0:00,46111256.88,38573839.89,358692373.2,443377470,312137738.9,131239731.1,,,,,,,,,,,,,,,
9/3/2015 0:00,79887041.33,41886718.97,310048084.7,431821845,279388733.7,152433111.3,,,,,,,,,,,,,,,
9/6/2015 0:00,121249100,9923200,178927700,310100000,168694400,141405600,,,,,,,,,,,,,,,
9/7/2015 0:00,55936399.22,37004079.48,337339515.3,430279994,292160115.9,138119878.1,,,,,,,,,,,,,,,
9/8/2015 0:00,55725600,29164800,435909600,520800000,199466400,321333600,,,,,,,,,,,,,,,
9/9/2015 0:00,53512990.02,33902639.64,244963190.3,332378820,221696672.9,110682147.1,,,,,,,,,,,,,,,
9/10/2015 0:00,44846394.79,32749669.88,217446006.3,295042071,200333566.2,94708504.79,,,,,,,,,,,,,,,
9/13/2015 0:00,15013753.44,10550205.12,177324601.4,202888560,141616214.9,61272345.12,,,,,,,,,,,,,,,
9/14/2015 0:00,111577401.5,24381728.47,277290505.1,413249635,240924537.2,172325097.8,,,,,,,,,,,,,,,
9/15/2015 0:00,45713442.07,43443980.41,235051386.5,324208809,203927340.9,120281468.1,,,,,,,,,,,,,,,
9/16/2015 0:00,76569234.65,27216552.6,259101580.8,362887368,244948973.4,117938394.6,,,,,,,,,,,,,,,
9/17/2015 0:00,203814614.5,32851697.74,433776498.7,670442811,203144171.7,467298639.3,,,,,,,,,,,,,,,
9/20/2015 0:00,16215926.96,9476840.43,184903686.6,210596454,137098291.6,73498162.45,,,,,,,,,,,,,,,
9/21/2015 0:00,50067166.05,19485599.76,201080564.2,270633330,171852164.6,98781165.45,,,,,,,,,,,,,,,
9/22/2015 0:00,59907025.97,22318303.79,211436562.2,293661892,192054877.4,101607014.6,,,,,,,,,,,,,,,
9/28/2015 0:00,124152961,37821431.84,249128127.1,411102520,220762053.2,190340466.8,,,,,,,,,,,,,,,
9/29/2015 0:00,110144577.2,36974328.04,242084547.8,389203453,224570392.4,164633060.6,,,,,,,,,,,,,,,
9/30/2015 0:00,114527988.8,33162986.66,237925148.5,385616124,217101877.8,168514246.2,,,,,,,,,,,,,,,
10/1/2015 0:00,47560855.13,23644539.41,200570920.5,271776315,175839275.8,95937039.2,,,,,,,,,,,,,,,
10/4/2015 0:00,19628502.86,12841076.64,150974372.5,183443952,142169062.8,41274889.2,,,,,,,,,,,,,,,
10/5/2015 0:00,166382281.9,29915198.16,139828342,336125822,121341421.7,214784400.3,,,,,,,,,,,,,,,
