Date,Retail,Institutional,Foreign,Regional,Local
2013-05-31 00:00:00,20189646.909,-20189646.909,8818466.46600001,2320649.07,-11139115.536
2013-06-02 00:00:00,20189646.909,-20189646.909,8818466.46600001,2320649.07,-11139115.536
2013-06-03 00:00:00,16376128.912,-16376128.912,11337320.016,-944776.668000002,-10392543.348
2013-06-04 00:00:00,-4546081.384,4546081.38399999,19521408.296,12568577.944,-32089986.24
2013-06-05 00:00:00,-8776977.67199999,8776977.67199999,-1462829.61199999,-365707.403000001,1828537.01499999
2013-06-06 00:00:00,-21978927.804,21978927.804,44236069.884,-7511785.452,-36724284.432
2013-06-09 00:00:00,18225905.856,-18225905.856,18795465.414,53823378.231,-72618843.645
2013-06-10 00:00:00,-23994384.893,23994384.893,32781061.051,-21628741.312,-11152319.739
2013-06-11 00:00:00,-20434339.816,20434339.816,28793842.468,-232208.407000001,-28561634.061
2013-06-12 00:00:00,-2977016.72399998,2977016.72400001,70125282.832,29108607.968,-99233890.8
2013-06-13 00:00:00,-40984504.876,40984504.876,55277420.442,-131391500.926,76114080.484
2013-06-16 00:00:00,-3320815.624,3320815.624,10106830.16,1876982.744,-11983812.904
2013-06-17 00:00:00,-26612358.652,26612358.652,18775590.46,14693940.36,-33469530.82
2013-06-18 00:00:00,-8514176.89599998,8514176.896,10908789.148,4390122.462,-15298911.61
2013-06-19 00:00:00,2201611.52,-2201611.52,9494449.68,11420859.76,-20915309.44
2013-06-20 00:00:00,-2065330.51800001,2065330.51799998,1376887.012,30291514.264,-31668401.276
2013-06-23 00:00:00,7341345.198,-7341345.19799999,9652509.427,14682690.396,-24335199.823
2013-06-24 00:00:00,11349967.295,-11349967.295,-534116.108000003,-5741748.161,6275864.26899999
2013-06-25 00:00:00,8108496.44700001,-8108496.44700001,-8626060.05,8281017.648,345042.401999995
2013-06-26 00:00:00,23461793.92,-23461793.92,-34826100.35,14480325.935,20345774.415
2013-06-27 00:00:00,14437843.29,-14437843.29,-15326325.954,4220292.654,11106033.3
2013-06-30 00:00:00,150874.366999999,-150874.366999999,4224482.27600001,-2413989.872,-1810492.40400001
2013-07-02 00:00:00,44878344.896,-44878344.896,-79557065.952,-14789454.568,94346520.52
2013-07-03 00:00:00,46614005.755,-46614005.755,-30975758.663,-23156635.117,54132393.78
2013-07-04 00:00:00,80897855.418,-80897855.418,-68868434.538,-25562519.37,94430953.908
2013-07-07 00:00:00,-31022370.506,31022370.506,-22464475.194,26208554.393,-3744079.199
2013-07-08 00:00:00,31093466.9249999,-31093466.925,-31093466.925,-12022807.211,43116274.136
2013-07-09 00:00:00,31087685.79,-31087685.79,-51550466.31,-10231390.26,61781856.5699999
2013-07-10 00:00:00,9800248.583,-9800248.58300003,-61896306.84,-2579012.785,64475319.625
2013-07-11 00:00:00,25435598.73,-25435598.73,-35310595.884,4488635.07,30821960.814
2013-07-14 00:00:00,-25816643.875,25816643.875,6625510.375,-1827727.0,-4797783.375
2013-07-15 00:00:00,-13062350.52,13062350.52,5515214.664,-1451372.28,-4063842.384
2013-07-16 00:00:00,15440724.35,-15440724.35,-44351016.75,-7227573.1,51578589.85
2013-07-17 00:00:00,-6868786.25400001,6868786.25399998,-1248870.228,-1561087.785,2809958.01299998
2013-07-18 00:00:00,51286419.995,-51286419.995,-114153644.505,21507208.385,92646436.12
2013-07-21 00:00:00,-19081302.996,19081302.996,-13469155.056,-3647896.161,17117051.217
2013-07-22 00:00:00,11393698.36,-11393698.36,-103579076.0,29002141.28,74576934.72
2013-07-24 00:00:00,-12573485.49,12573485.49,-1257348.54900001,5867626.562,-4610278.01300001
2013-07-25 00:00:00,-34340664.644,34340664.644,3842312.128,7444479.748,-11286791.876
2013-07-28 00:00:00,-1382787.99,1382787.99,2919219.09,-2919219.09,0.0
2013-07-29 00:00:00,-9392376.23500001,9392376.235,-4781573.356,2049245.724,2732327.632
2013-07-30 00:00:00,3027281.208,-3027281.20799999,-30921515.196,-432468.743999999,31353983.94
2013-07-31 00:00:00,-722210864.679,722210864.678999,755998507.471,-50681464.188,-705317043.283
2013-08-01 00:00:00,-756439536.6,756439536.599999,4561559629.8,-1612209517.4,-2949350112.4
2013-08-04 00:00:00,-69326005.408,69326005.408,-5514568.612,-16149808.078,21664376.69
2013-08-05 00:00:00,-29005904.448,29005904.448,-72967978.377,9517562.397,63450415.98
2013-08-06 00:00:00,-12311913.075,12311913.075,-41785886.8,-29473973.725,71259860.525
2013-08-12 00:00:00,40019837.68,-40019837.68,-77038187.534,-7003471.594,84041659.128
2013-08-13 00:00:00,1049623.389,-1049623.389,-27989957.04,-4198493.556,32188450.596
2013-08-18 00:00:00,57995939.1099999,-57995939.11,-80512009.588,5458441.328,75053568.26
2013-08-19 00:00:00,44339872.5,-44339872.5,-58601235.0,12705577.5,45895657.5
2013-08-20 00:00:00,64050034.202,-64050034.202,-59475031.759,-21211374.963,80686406.722
2013-08-21 00:00:00,16297210.567,-16297210.567,-44759944.515,22494741.346,22265203.169
2013-08-22 00:00:00,36809109.22,-36809109.22,-85083350.82,27455974.91,57627375.91
2013-08-25 00:00:00,4180005.22,-4180005.22,-18441199.5,1967061.28,16474138.22
2013-08-26 00:00:00,12477128.271,-12477128.271,-7756052.709,-32373089.568,40129142.277
2013-08-27 00:00:00,5353208.44500002,-5353208.44499999,-7851372.38599999,4639447.319,3211925.06699997
2013-08-28 00:00:00,-13266559.219,13266559.219,-42884923.987,11106886.788,31778037.199
2013-08-29 00:00:00,9450458.713,-9450458.713,-33652852.978,3687983.888,29964869.09
2013-09-01 00:00:00,12632479.75,-12632479.7499999,-9147657.75,2613616.5,6534041.25
2013-09-02 00:00:00,-656448.717000008,656448.717,-1312897.434,-1969346.151,3282243.58499998
2013-09-03 00:00:00,-2677554.801,2677554.801,11007725.293,6247627.869,-17255353.162
2013-09-04 00:00:00,-8831474.928,8831474.928,-569772.576000005,1994204.016,-1424431.44
2013-09-05 00:00:00,-13370861.8,13370861.8,-4813510.248,-6685430.9,11498941.148
2013-09-08 00:00:00,-1901770.70000002,1901770.7,-190177.07,-190177.069999998,380354.139999986
2013-09-09 00:00:00,-28165349.884,28165349.884,25200576.212,-1852983.545,-23347592.6670001
2013-09-10 00:00:00,23913229.6649999,-23913229.665,-14715833.64,7357916.82,7357916.81999999
2013-09-11 00:00:00,35872281.128,-35872281.128,-10550670.92,1582600.638,8968070.282
2013-09-12 00:00:00,0.0,0.0,-15573903.72,5710431.364,9863472.35600007
2013-09-15 00:00:00,24288750.306,-24288750.306,-11430000.144,8096250.102,3333750.04200005
2013-09-16 00:00:00,-2061925.07499999,2061925.075,-2061925.075,3711465.135,-1649540.06
2013-09-17 00:00:00,-2184866.31,2184866.31,15294064.17,0.0,-15294064.17
2013-09-18 00:00:00,2119344.39600003,-2119344.396,20840219.894,3532240.66,-24372460.554
2013-09-19 00:00:00,12331250.399,-12331250.399,-9779957.213,2126077.655,7653879.55799997
2013-09-22 00:00:00,4898992.13999999,-4898992.14,0.0,-4490742.795,4490742.79500002
2013-09-23 00:00:00,-6341671.46000004,6341671.45999998,-25366685.84,-2536668.584,27903354.4239999
2013-09-24 00:00:00,4666003.36199999,-4666003.36199999,-12442675.632,5702892.998,6739782.634
2013-09-25 00:00:00,-6555788.26800001,6555788.26800001,19281730.2,8098326.684,-27380056.884
2013-09-26 00:00:00,7303832.74400002,-7303832.74400002,-42699329.888,6180166.168,36519163.72
2013-09-29 00:00:00,-7838204.31999999,7838204.31999999,-5878653.24000001,7348316.55,-1469663.31
2013-09-30 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-10-01 00:00:00,-20904694.2500001,20904694.25,11782645.85,-3420768.15,-8361877.69999999
2013-10-02 00:00:00,-41243710.935,41243710.935,18068673.362,-6677553.199,-11391120.163
2013-10-03 00:00:00,-30544041.696,30544041.696,11999444.952,6908771.336,-18908216.288
2013-10-07 00:00:00,-8225005.49199998,8225005.49200001,-4860230.518,-1121591.658,5981822.176
2013-10-08 00:00:00,-20585806.56,20585806.56,-4117161.31199999,-8234322.624,12351483.936
2013-10-09 00:00:00,-55665816.93,55665816.93,86161003.596,-24686579.682,-61474423.914
2013-10-10 00:00:00,-126448004.028,126448004.028,198349810.24,-96695532.492,-101654277.748
2013-10-13 00:00:00,-64884817.864,64884817.864,15744110.217,2385471.245,-18129581.462
2013-10-20 00:00:00,-15819802.845,15819802.845,24407695.818,0.0,-24407695.818
2013-10-21 00:00:00,-14304704.268,14304704.268,12798945.924,-3011516.688,-9787429.23600006
2013-10-22 00:00:00,-41291291.2510001,41291291.251,-24151509.977,-3895404.83499999,28046914.812
2013-10-23 00:00:00,9082367.28000003,-9082367.27999999,-1702943.865,-7947071.37,9650015.23500001
2013-10-24 00:00:00,5972833.07999998,-5972833.08,-8461513.53,2986416.54,5475096.99000001
2013-10-27 00:00:00,-20980417.9509999,20980417.951,2046870.044,1535152.533,-3582022.57699996
2013-10-28 00:00:00,-8768242.45499992,8768242.455,6922296.675,1845945.78,-8768242.45500004
2013-10-29 00:00:00,-13000164.6959999,13000164.696,32500411.74,-14444627.44,-18055784.2999999
2013-10-30 00:00:00,-55588018.844,55588018.844,35940529.425,31627665.894,-67568195.319
2013-10-31 00:00:00,-44062477.632,44062477.632,37177715.502,12851555.976,-50029271.478
2013-11-03 00:00:00,9318940.51499993,-9318940.51500001,1380583.78,-4832043.23,3451459.44999999
2013-11-04 00:00:00,0.0,0.0,-4829340.82,-19800297.362,24629638.182
2013-11-06 00:00:00,-117714361.75,117714361.75,32960021.29,-25426302.138,-7533719.15199995
2013-11-07 00:00:00,-45228852.234,45228852.234,-14829131.88,-9638935.722,24468067.602
2013-11-10 00:00:00,3542457.49200004,-3542457.49200001,-5566718.916,-4554588.204,10121307.12
2013-11-11 00:00:00,24798278.835,-24798278.835,-35268663.232,0.0,35268663.232
2013-11-12 00:00:00,11715869.52,-11715869.52,-28801512.57,17573804.28,11227708.29
2013-11-13 00:00:00,13436900.8110001,-13436900.811,-7464944.895,-20404182.713,27869127.608
2013-11-14 00:00:00,0.0,0.0,-1660687.244,15361357.007,-13700669.763
2013-11-17 00:00:00,54317040.12,-54317040.12,-4741963.82,73715983.02,-68974019.2
2013-11-18 00:00:00,-27970754.7079999,27970754.708,-52176215.513,5916890.419,46259325.094
2013-11-19 00:00:00,-18375266.433,18375266.433,-19008896.31,12038967.663,6969928.64700002
2013-11-20 00:00:00,-47357560.026,47357560.026,-6765365.71800001,-10523902.228,17289267.946
2013-11-21 00:00:00,-33708925.6340001,33708925.634,-19760404.682,-6974260.47600001,26734665.1579999
2013-11-24 00:00:00,8055899.04600003,-8055899.046,-2168895.897,1549211.355,619684.541999996
2013-11-25 00:00:00,44743635.3330001,-44743635.333,-27771911.586,-5142946.59,32914858.1759999
2013-11-26 00:00:00,103953825.988,-103953825.988,-98124639.484,2914593.252,95210046.2320001
2013-11-27 00:00:00,10364696.856,-10364696.856,2159311.845,28934778.723,-31094090.568
2013-11-28 00:00:00,9859738.676,-9859738.67600001,-4639877.024,-4639877.024,9279754.04800001
2013-12-01 00:00:00,-3803032.40000001,3803032.4,-1663826.675,-11646786.725,13310613.4
2013-12-02 00:00:00,1767381.01999998,-1767381.02,-1060428.612,3888238.244,-2827809.63200003
2013-12-03 00:00:00,-17292749.229,17292749.229,-15371332.648,9881570.988,5489761.66
2013-12-04 00:00:00,252463.263000011,-252463.262999996,-13128089.676,4291875.471,8836214.20499995
2013-12-05 00:00:00,13882370.354,-13882370.354,-22743457.814,13882370.354,8861087.46000001
2013-12-08 00:00:00,-46038143.772,46038143.772,1054308.636,4568670.756,-5622979.39200002
2013-12-09 00:00:00,-29952984.8159999,29952984.816,4807269.168,-739579.872000001,-4067689.296
2013-12-10 00:00:00,1984893.23200002,-1984893.23199999,-20699600.848,2268449.408,18431151.44
2013-12-11 00:00:00,-2600236.935,2600236.93499999,-16468167.255,577830.430000003,15890336.825
2013-12-12 00:00:00,32021636.242,-32021636.242,-63347149.957,-13922450.54,77269600.497
2013-12-15 00:00:00,-42057900.198,42057900.198,3617883.888,-6331296.804,2713412.91600001
2013-12-16 00:00:00,26786474.136,-26786474.136,-21950027.417,-1116103.089,23066130.506
2013-12-17 00:00:00,-18056296.77,18056296.77,-46344495.043,4815012.472,41529482.5709999
2013-12-18 00:00:00,-6473457.06,6473457.05999999,-10634965.17,6011067.27,4623897.89999998
2013-12-19 00:00:00,23914050.685,-23914050.685,-58760238.826,1366517.18199999,57393721.644
2013-12-22 00:00:00,6966765.91799998,-6966765.91800001,-3096340.408,11998319.081,-8901978.67299998
2013-12-23 00:00:00,33900884.632,-33900884.632,1747468.28,11183796.992,-12931265.272
2013-12-24 00:00:00,-39926718.144,39926718.144,53651527.506,2079516.57,-55731044.076
2013-12-25 00:00:00,-41128091.5920001,41128091.592,-4896201.38,38679990.902,-33783789.522
2013-12-26 00:00:00,21208596.42,-21208596.42,-13175037.17,6105505.03,7069532.14000005
2013-12-29 00:00:00,-269549.305000007,269549.305,-13207915.945,10512422.895,2695493.05000001
2013-12-30 00:00:00,23527265.28,-23527265.28,-8822724.48,9116815.296,-294090.816000014
2013-12-31 00:00:00,8351969.07999998,-8351969.08000001,-16264360.84,14945628.88,1318731.95999998
2014-01-02 00:00:00,1795203.09000003,-1795203.09,-6821771.742,11130259.158,-4308487.41600001
2014-01-05 00:00:00,14607955.197,-14607955.197,-7052116.302,-1511167.779,8563284.08100003
2014-01-06 00:00:00,31665629.9849999,-31665629.985,-40301710.89,3454432.362,36847278.5280001
2014-01-08 00:00:00,-41381761.874,41381761.874,0.0,15696530.366,-15696530.3659999
2014-01-09 00:00:00,8334446.72500002,-8334446.72500002,-6061415.8,31822432.95,-25761017.1500001
2014-01-12 00:00:00,-94470998.0190001,94470998.019,8126537.464,-5079085.91500001,-3047451.54900002
2014-01-14 00:00:00,28119051.5580001,-28119051.558,38934071.388,-2163003.96599998,-36771067.4220001
2014-01-15 00:00:00,24673252.253,-24673252.253,-19897784.075,18305961.349,1591822.72599995
2014-01-16 00:00:00,51897537.18,-51897537.18,-3760691.1,-752138.219999999,4512829.31999993
2014-01-19 00:00:00,30666316.6609999,-30666316.661,7796521.185,12994201.975,-20790723.16
2014-01-20 00:00:00,-10727141.418,10727141.418,27073261.674,10727141.418,-37800403.0919999
2014-01-21 00:00:00,-21322615.392,21322615.392,-3280402.36799999,10387940.832,-7107538.46399993
2014-01-22 00:00:00,-5512769.57700002,5512769.57699999,17325847.242,16538308.731,-33864155.9729999
2014-01-23 00:00:00,-24358509.5010001,24358509.501,13357892.307,-3928791.855,-9429100.45200002
2014-01-26 00:00:00,16358532.33,-16358532.33,8568755.03,-45959686.07,37390931.04
2014-01-27 00:00:00,16094821.481,-16094821.481,-14695271.787,-21693020.257,36388292.044
2014-01-28 00:00:00,-75473054.9219999,75473054.9220001,-35516731.728,20718093.508,14798638.22
2014-01-29 00:00:00,-16511016.8739999,16511016.874,26267526.845,10507010.738,-36774537.5829999
2014-01-30 00:00:00,-13378275.131,13378275.131,-19552863.653,-36018433.045,55571296.698
2014-02-02 00:00:00,45274822.2079999,-45274822.208,0.0,4850873.80800001,-4850873.80800009
2014-02-03 00:00:00,14437018.9999999,-14437019.0,2887403.8,6496658.55,-9384062.34999991
2014-02-04 00:00:00,23626269.6800001,-23626269.6800001,-15357075.292,-276427355.256,291784430.548
2014-02-05 00:00:00,12923156.7359999,-12923156.736,-14359063.04,-7897484.672,22256547.7119999
2014-02-06 00:00:00,-5637813.27600002,5637813.27599999,9396355.45999999,-12215262.098,2818906.63800001
2014-02-09 00:00:00,-7512237.26000011,7512237.26000001,-751223.726000004,-7512237.26000001,8263460.98599994
2014-02-10 00:00:00,-6036269.72800005,6036269.72800002,17354275.468,3772668.58,-21126944.048
2014-02-11 00:00:00,-106964969.103,106964969.103,-4975114.84200001,-10779415.491,15754530.3330001
2014-02-12 00:00:00,-99674218.3299999,99674218.33,4572211.84999999,-914442.369999997,-3657769.48000002
2014-02-13 00:00:00,-35504647.5599999,35504647.56,22880772.872,11834882.52,-34715655.392
2014-02-16 00:00:00,-9546594.49400002,9546594.494,561564.381999999,5615643.82,-6177208.20199996
2014-02-17 00:00:00,-17084835.1999999,17084835.2,6150540.672,-2050180.22399999,-4100360.44799995
2014-02-18 00:00:00,-52126475.576,52126475.576,30850363.096,-26595140.6,-4255222.49599993
2014-02-19 00:00:00,-68887011.14,68887011.14,17513646.9,70054587.6,-87568234.4999999
2014-02-20 00:00:00,-49230443.853,49230443.853,-4802970.13199998,2401485.066,2401485.06599999
2014-02-23 00:00:00,-30484152.2789999,30484152.279,79032987.39,-30484152.279,-48548835.1110001
2014-02-24 00:00:00,-8897483.20000005,8897483.20000002,56721455.4,-14458410.2,-42263045.2000001
2014-02-25 00:00:00,22078363.4399999,-22078363.44,25390117.956,-7727427.204,-17662690.752
2014-02-26 00:00:00,47740941.1619999,-47740941.162,14145464.048,38015934.629,-52161398.6770001
2014-02-27 00:00:00,15842793.8250001,-15842793.825,29573215.14,-7393303.785,-22179911.355
2014-03-02 00:00:00,2700531.76499999,-2700531.76499999,15303013.335,20704076.865,-36007090.2
2014-03-03 00:00:00,1897707.352,-1897707.352,22772488.224,19925927.196,-42698415.42
2014-03-04 00:00:00,19813560.074,-19813560.074,11708012.771,18012327.34,-29720340.1110001
2014-03-05 00:00:00,61244665.406,-61244665.4060001,7391597.54900001,25342620.168,-32734217.7169999
2014-03-06 00:00:00,70234725.444,-70234725.444,14700291.372,16333657.08,-31033948.452
2014-03-09 00:00:00,35823682.894,-35823682.894,13965164.518,-4250267.462,-9714897.05599999
2014-03-10 00:00:00,-19015693.4400001,19015693.44,4133846.4,-9094462.08000001,4960615.67999995
2014-03-11 00:00:00,-7930566.88900006,7930566.88900003,6797628.762,6797628.762,-13595257.5240001
2014-03-12 00:00:00,31722267.556,-31722267.556,-65710411.366,27190515.048,38519896.318
2014-03-13 00:00:00,54381030.0960001,-54381030.096,3398814.38099998,1132938.12699999,-4531752.50800002
2014-03-16 00:00:00,-62344597.5040001,62344597.504,62344597.504,-47871744.512,-14472852.992
2014-03-17 00:00:00,-42393022.4639999,42393022.464,72421413.376,12364631.552,-84786044.9280001
2014-03-18 00:00:00,-1233578.69800007,1233578.69800001,71547564.484,-39474518.336,-32073046.1479999
2014-03-20 00:00:00,-91595010.0800001,91595010.0800001,99773135.98,-78510008.64,-21263127.3399997
2014-03-23 00:00:00,50391589.2780001,-50391589.278,7505130.318,36453490.116,-43958620.4340001
2014-03-24 00:00:00,16026139.133,-16026139.133,-20243544.168,4217405.03499999,16026139.133
2014-03-25 00:00:00,11803882.97,-11803882.97,-30046247.56,7511561.89,22534685.67
2014-03-26 00:00:00,13332469.293,-13332469.293,-8204596.488,-2051149.12200001,10255745.61
2014-03-27 00:00:00,95497366.2720001,-95497366.272,62670146.616,31335073.308,-94005219.924
2014-03-30 00:00:00,23714365.408,-23714365.408,12598256.623,11116108.785,-23714365.408
2014-03-31 00:00:00,55733848.6969999,-55733848.6970002,-568125683.492,654423255.668,-86297572.176
2014-04-01 00:00:00,-33919158.95,33919158.95,37311074.845,32562392.592,-69873467.4369999
2014-04-02 00:00:00,-37490172.587,37490172.587,52792283.847,43611017.091,-96403300.938
2014-04-03 00:00:00,-491981088.764,491981088.764,230181383.432,290888561.48,-521069944.912
2014-04-06 00:00:00,-28854274.816,28854274.816,29755970.904,58610245.72,-88366216.6240001
2014-04-07 00:00:00,-57399816.6,57399816.6,-12155255.28,1350583.91999999,10804671.36
2014-04-08 00:00:00,-45487657.772,45487657.772,35037790.446,9220471.17,-44258261.616
2014-04-09 00:00:00,-8262987.77200002,8262987.77200002,6991758.88400002,0.0,-6991758.88399994
2014-04-10 00:00:00,-29642287.73,29642287.73,12430636.79,-12430636.79,0.0
2014-04-13 00:00:00,-8939736.99000001,8939736.99,15495544.116,-17879473.98,2383929.86399996
2014-04-14 00:00:00,-11077974.3110001,11077974.311,6743114.798,-9633021.14,2889906.34200001
2014-04-15 00:00:00,-10613888.1600001,10613888.16,7075925.44,-22112267.0,15036341.5600001
2014-04-16 00:00:00,-82105861.6559999,82105861.656,27368620.552,-34613255.404,7244634.852
2014-04-17 00:00:00,-32712974.5599999,32712974.56,-20445609.1,-12267365.46,32712974.5599999
2014-04-22 00:00:00,-50935606.844,50935606.844,-8782001.17999999,-23711403.186,32493404.3659999
2014-04-23 00:00:00,-67278309.9990001,67278309.999,24376199.275,-6825335.79700001,-17550863.478
2014-04-27 00:00:00,-23467937.571,23467937.571,-4439880.08100001,14588177.409,-10148297.328
2014-04-28 00:00:00,-44214803.3000001,44214803.3,31834658.376,884296.066,-32718954.442
2014-04-29 00:00:00,-106197982.584,106197982.584,131966610.711,23426025.57,-155392636.281
2014-05-04 00:00:00,-5881777.88000005,5881777.88,-36467022.856,22938933.732,13528089.124
2014-05-05 00:00:00,-39018819.8399999,39018819.84,-10641496.32,20396201.28,-9754704.96000004
2014-05-06 00:00:00,-86006037.286,86006037.286,78005475.678,-54003790.854,-24001684.824
2014-05-07 00:00:00,50562172.8199999,-50562172.82,-82438325.25,-24181908.74,106620233.99
2014-05-08 00:00:00,181281660.94,-181281660.94,-208263117.452,63237788.7,145025328.752
2014-05-11 00:00:00,-160016018.624,160016018.624,8312520.448,-457188624.64,448876104.192
2014-05-12 00:00:00,-927230.470000029,927230.469999999,-15762917.99,30134990.275,-14372072.285
2014-05-13 00:00:00,-35290877.512,35290877.512,-4812392.388,20853700.348,-16041307.9599999
2014-05-14 00:00:00,308729540.781,-308729540.781,225679488.875,180543591.1,-406223079.975
2014-05-15 00:00:00,-110472042.82,110472042.82,10397368.736,37690461.668,-48087830.404
2014-05-18 00:00:00,-113351928.198,113351928.198,22094019.903,-21133410.342,-960609.56099999
2014-05-19 00:00:00,-24561595.176,24561595.1760001,-27631794.573,-24561595.176,52193389.7490001
2014-05-20 00:00:00,-63636109.0469999,63636109.047,-27272618.163,-14285657.133,41558275.2960001
2014-05-21 00:00:00,17113041.86,-17113041.86,-13690433.488,31659127.441,-17968693.9529998
2014-05-22 00:00:00,35146379.7,-35146379.7,38247530.85,24809209.2,-63056740.05
2014-05-25 00:00:00,-17325214.66,17325214.66,-25987821.99,-10395128.796,36382950.7859999
2014-05-28 00:00:00,57125698.8799999,-57125698.88,-20270409.28,-84767166.08,105037575.36
2014-05-29 00:00:00,48364647.6959999,-48364647.696,-32243098.464,18808474.104,13434624.36
2014-06-01 00:00:00,-40786277.784,40786277.784,72416452.392,4161865.08,-76578317.4720001
2014-06-02 00:00:00,-32757335.414,32757335.414,28948342.924,6094387.984,-35042730.9079999
2014-06-03 00:00:00,71570630.0530001,-71570630.053,4272873.43600002,16023275.385,-20296148.821
2014-06-04 00:00:00,-71570630.053,71570630.053,-17091493.744,7477528.513,9613965.23099995
2014-06-05 00:00:00,-83082034.992,83082034.992,31470467.8,-27694011.664,-3776456.13599992
2014-06-09 00:00:00,-26472367.0500001,26472367.05,16942314.912,15883420.23,-32825735.1420001
2014-06-10 00:00:00,54070872.3,-54070872.3,24512128.776,-7209449.64,-17302679.1359999
2014-06-11 00:00:00,-37904401.71,37904401.71,63895991.454,-10829829.06,-53066162.3940001
2014-06-12 00:00:00,-361131628.076,361131628.076,349904738.084,-1871148.332,-348033589.752
2014-06-15 00:00:00,33626184.0719999,-33626184.072,-10993175.562,6466573.86,4526601.70200002
2014-06-16 00:00:00,-1819944.51400006,1819944.514,16379500.626,7279778.056,-23659278.682
2014-06-17 00:00:00,82153333.946,-82153333.946,23588581.034,-14641188.228,-8947392.80599999
2014-06-18 00:00:00,684071.452000022,-684071.451999992,21890286.464,-28731000.984,6840714.5200001
2014-06-19 00:00:00,73843187.715,-73843187.715,-35802757.68,-7458907.84999999,43261665.53
2014-06-22 00:00:00,54399174.579,-54399174.579,-10721005.209,2779519.869,7941485.33999997
2014-06-23 00:00:00,12021881.024,-12021881.024,36065643.072,-2629786.474,-33435856.598
2014-06-24 00:00:00,-2274641.64399999,2274641.64400002,24452397.673,9667226.987,-34119624.66
2014-06-25 00:00:00,30120660.9359999,-30120660.936,-34348122.12,16909844.736,17438277.3839999
2014-06-26 00:00:00,46294941.528,-46294941.528,21147072.056,25719411.96,-46866484.016
2014-06-29 00:00:00,-16651025.447,16651025.447,4105732.302,3193347.346,-7299079.648
2014-06-30 00:00:00,-23995036.247,23995036.247,0.0,5537316.057,-5537316.05699992
2014-07-02 00:00:00,51267499.52,-51267499.52,-123682842.592,-6408437.44,130091280.032
2014-07-03 00:00:00,-43672740.3000001,43672740.3,4852526.7,-4852526.7,0.0
2014-07-06 00:00:00,-72469944.9179999,72469944.918,3578762.712,4473453.39,-8052216.10200006
2014-07-07 00:00:00,-59554320.8660001,59554320.866,3896077.06599998,-6678989.256,2782912.19
2014-07-08 00:00:00,-148936580.447,148936580.447,100551092.383,-21168651.028,-79382441.3549999
2014-07-09 00:00:00,-132161034.096,132161034.096,127804076.928,-11618552.448,-116185524.48
2014-07-10 00:00:00,17589175.056,-17589175.056,11074665.776,-22800782.48,11726116.704
2014-07-13 00:00:00,-10606672.98,10606672.98,-7799024.25,-1247843.88,9046868.12999997
2014-07-14 00:00:00,-95778877.194,95778877.194,41385934.59,13401159.772,-54787094.362
2014-07-15 00:00:00,-76179564.981,76179564.981,76179564.981,-4557751.75099999,-71621813.23
2014-07-16 00:00:00,-12059348.385,12059348.385,24643016.265,-3145916.97,-21497099.295
2014-07-17 00:00:00,-83938448.975,83938448.975,42258667.415,28365406.895,-70624074.3099999
2014-07-20 00:00:00,28421842.68,-28421842.68,18086627.16,1107344.52,-19193971.68
2014-07-21 00:00:00,27131385.076,-27131385.076,49474878.668,-17954593.065,-31520285.603
2014-07-22 00:00:00,-10655710.1,10655710.1,42196611.996,30688445.088,-72885057.084
2014-07-24 00:00:00,-65321212.736,65321212.736,102378439.192,23239277.608,-125617716.8
2014-07-27 00:00:00,-35847582.61,35847582.61,17471931.02,-8735965.51,-8735965.51000002
2014-07-31 00:00:00,-1323949.99699998,1323949.99699998,609016998.62,-5295799.988,-603721198.632
2014-08-03 00:00:00,0.0,0.0,5986955.7,17416598.4,-23403554.1
2014-08-04 00:00:00,-77637912.041,77637912.041,90698495.375,-15237347.223,-75461148.152
2014-08-05 00:00:00,-76127914.0380001,76127914.038,103810791.87,-4613812.972,-99196978.898
2014-08-06 00:00:00,-33223271.546,33223271.546,40406681.61,-1795852.516,-38610829.0940001
2014-08-07 00:00:00,-101004634.284,101004634.284,79003624.836,-27001238.868,-52002385.968
2014-08-10 00:00:00,-10394401.272,10394401.272,27718403.392,-13859201.696,-13859201.696
2014-08-11 00:00:00,-98396778.557,98396778.557,71104241.439,7182246.61,-78286488.049
2014-08-12 00:00:00,-66153746.5390002,66153746.539,55904574.54,-19566601.089,-36337973.451
2014-08-13 00:00:00,-77379345.642,77379345.642,82715852.238,-17788355.32,-64927496.9179999
2014-08-14 00:00:00,-85025763.5059999,85025763.506,67839704.925,-30753999.566,-37085705.3590001
2014-08-17 00:00:00,-15674165.8330001,15674165.833,11585253.007,-592210874.299,580625621.292
2014-08-18 00:00:00,40546140.75,-40546140.75,-9731073.77999999,4054614.075,5676459.7049998
2014-08-19 00:00:00,2521197.72300005,-2521197.72299999,42019962.05,-14286787.097,-27733174.9529999
2014-08-20 00:00:00,0.0,0.0,41312602.188,-57378614.15,16066011.9619999
2014-08-21 00:00:00,-9679675.09600002,9679675.09599999,91584618.216,-34995748.424,-56588869.792
2014-08-24 00:00:00,25812156.9999999,-25812157.0,-18068509.9,-2581215.7,20649725.6
2014-08-25 00:00:00,34547376.0849999,-34547376.085,11760808.88,735050.555000003,-12495859.4349999
2014-08-26 00:00:00,58074717.036,-58074717.036,1382731.358,24197798.765,-25580530.123
