Date,Total Turnover,Retail,Institutional,Foreign,Regional,Local,Retail.1,Institutional.1,Foreign.1,Regional.1,Local.1,Retail.2,Institutional.2,Foreign.2,Regional.2,Local.2,Retail.3,Institutional.3,Foreign.3,Regional.3,Local.3
12/24/2008,360682822,267626653.9,93056168.08,36068282.2,25247797.54,299366742.3,263659142.9,97023679.12,40396476.06,20919603.68,299006059.4,271594165,89088657.03,31740088.34,29215308.58,299727425.1,-7935022.084,7935022.084,8656387.728,-8295704.906,-721365.644
12/25/2008,728364357,500386313.3,227978043.7,10925465.36,18937473.28,698501418.4,330677418.1,397686938.9,4370186.142,11653829.71,712340341.1,670095208.4,58269148.56,17480744.57,26221116.85,684662495.6,-339417790.4,339417790.4,-13110558.43,-14567287.14,27677845.57
12/28/2008,277432081,195589617.1,81842463.9,6380937.863,13039307.81,257734403.2,186434358.4,90997722.57,10264987,9155258.673,258011835.3,204467443.7,72964637.3,24968887.29,17200789.02,257734403.2,-18033085.27,18033085.27,-14703900.29,-8045530.349,277432.081
1/4/2009,578700000,195600600,383099400,13310100,13310100,552079800,197915400,380784600,15046200,9259200,554394600,193864500,384835500,11574000,16782300,550343700,4050900,-4050900,3472200,-7523100,4050900
1/5/2009,672949270,505384901.8,167564368.2,90175202.18,47106448.9,535667618.9,500001307.6,172947962.4,98250593.42,39704006.93,535667618.9,510095546.7,162853723.3,81426861.67,55181840.14,536340568.2,-10094239.05,10094239.05,16823731.75,-15477833.21,-672949.27
1/6/2009,702023431,543366135.6,158657295.4,76520553.98,49141640.17,576361236.9,549684346.5,152339084.5,73010436.82,41419382.43,587593611.7,536345901.3,165677529.7,80030671.13,56863897.91,565128862,13338445.19,-13338445.19,-7020234.31,-15444515.48,22464749.79
1/8/2009,674906615,502130521.6,172776093.4,94486926.1,44543836.59,535875852.3,521702813.4,153203801.6,88412766.57,24296638.14,562197210.3,482558229.7,192348385.3,99886179.02,64791035.04,510229400.9,39144583.67,-39144583.67,-11473412.46,-40494396.9,51967809.36
1/11/2009,609881833,494614166.6,115267666.4,48790546.64,31103973.48,530597194.7,523888494.5,85993338.45,20735982.32,22565627.82,566580222.9,465949720.4,143932112.6,76235229.13,39642319.15,494004284.7,57938774.14,-57938774.14,-55499246.8,-17076691.32,72575938.13
1/12/2009,701807138,495475839.4,206331298.6,136150584.8,30177706.93,536180653.4,503195717.9,198611420.1,114394563.5,22457828.42,564954746.1,488457768,213349370,157906606.1,37897585.45,506704753.6,14737949.9,-14737949.9,-43512042.56,-15439757.04,58249992.45
1/13/2009,693810720,435019321.4,258791398.6,163739329.9,31915293.12,498156097,466934614.6,226876105.4,147087872.6,25670996.64,521051850.7,403104028.3,290706691.7,180390787.2,38853400.32,474566532.5,63830586.24,-63830586.24,-33302914.56,-13182403.68,46485318.24
1/14/2009,849046479,404995170.5,444051308.5,109526995.8,27169487.33,713199042.4,395655659.2,453390819.8,99338438.04,16980929.58,732727111.4,414334681.8,434711797.2,119715553.5,36508998.6,693670973.3,-18679022.54,18679022.54,-20377115.5,-19528069.02,39056138.03
1/15/2009,567127944,213240106.9,353887837.1,51608642.9,213240106.9,491699927.4,214941490.8,352186453.2,47071619.35,20416605.98,499639718.7,212105851.1,355022092.9,56145666.46,26655013.37,484327264.2,2835639.72,-2835639.72,-9074047.104,-6238407.384,15312454.49
1/18/2009,519065271,383070170,135995101,72150072.67,35296438.43,412137825.2,393970540.7,125094730.3,58135310.35,29067655.18,431862305.5,372169799.3,146895471.7,85645769.72,41006156.41,392413344.9,21800741.38,-21800741.38,-27510459.36,-11938501.23,39448960.6
1/19/2009,709768930,490450330.6,219318599.4,111433722,52522900.82,546522076.1,542973231.5,166795698.6,78074582.3,39037291.15,592657056.6,438637198.7,271131731.3,144083092.8,66008510.49,499677326.7,104336032.7,-104336032.7,-66008510.49,-26971219.34,92979729.83
1/20/2009,570563532,377713058.2,192850473.8,78737767.42,44503955.5,447892372.6,409664616,160898916,54203535.54,45074519.03,471285477.4,345190936.9,225372595.1,103271999.3,43362828.43,424499267.8,64473679.12,-64473679.12,-49068463.75,1711690.596,46786209.62
1/21/2009,646726011,414551373.1,232174637.9,111236873.9,46564272.79,488924864.3,462409097.9,184316913.1,71786587.22,41390464.7,533548959.1,366046922.2,280679088.8,150687160.6,51738080.88,444300769.6,96362175.64,-96362175.64,-78900573.34,-10347616.18,89248189.52
1/22/2009,585876705,239623572.3,346253132.7,76749848.36,25192698.32,483934158.3,257199873.5,328676831.5,67375821.08,23435068.2,495065815.7,222633147.9,363243557.1,91396765.98,27536205.14,472802500.9,34566725.6,-34566725.6,-24020944.91,-4101136.935,22263314.79
1/25/2009,391502969,266613521.9,124889447.1,36018273.15,30145728.61,325338967.2,265830516,125672453,41107811.75,28579716.74,321815440.5,267396527.8,124106441.2,30928734.55,32103243.46,328862494,-1566011.876,1566011.876,10179077.19,-3523526.721,-7047053.442
1/26/2009,519405140,298138550.4,221266589.6,87779468.66,36358359.8,395267311.5,303332601.8,216072538.2,101803407.4,27528472.42,390073260.1,293463904.1,225941235.9,73755529.88,45188247.18,400461362.9,9868697.66,-9868697.66,28047877.56,-17659774.76,-10388102.8
1/27/2009,695980048,389052846.8,306927201.2,168427171.6,52894483.65,475354372.8,383485006.4,312495041.6,206706074.3,39670862.74,449603111,393924707.2,302055340.8,130148269,65422124.51,500409654.5,-10439700.72,10439700.72,76557805.28,-25751261.78,-50806543.5
1/28/2009,490906492,340689105.4,150217386.6,73145067.31,24054418.11,393707006.6,355907206.7,134999285.3,57926966.06,19145353.19,413834172.8,324980097.7,165926394.3,87872262.07,29454389.52,373579840.4,30927109,-30927109,-29945296.01,-10309036.33,40254332.34
1/29/2009,608792588,433460322.7,175332265.3,60270466.21,79143036.44,469379085.3,426154811.6,182637776.4,90101303.02,108973873.3,409717411.7,440157041.1,168635546.9,49312199.63,30439629.4,529040759,-14002229.52,14002229.52,40789103.4,78534243.85,-119323347.2
2/1/2009,385795037,271985501.1,113809535.9,23919292.29,17360776.67,344514968,287803097.6,97991939.4,37422118.59,18903956.81,329854756.6,256167904.6,129627132.4,10802261.04,16203391.55,358789384.4,31635193.03,-31635193.03,26619857.55,2700565.259,-28934627.78
2/2/2009,489018452,319818067.6,169200384.4,102204856.5,32275217.83,354538377.7,321774141.4,167244310.6,120787557.6,32764236.28,335466658.1,317861993.8,171156458.2,84111173.74,31297180.93,373610097.3,3912147.616,-3912147.616,36676383.9,1467055.356,-38143439.26
2/3/2009,471321483,277137032,194184451,107932619.6,18852859.32,344536004.1,267239280.9,204082202.1,111703191.5,16967573.39,342650718.1,286563461.7,184758021.3,104162047.7,20738145.25,346892611.5,-19324180.8,19324180.8,7541143.728,-3770571.864,-4241893.347
2/4/2009,589986201,322132465.7,267853735.3,150446481.3,59588606.3,380541099.6,329802286.4,260183914.6,197055391.1,42479006.47,351041789.6,313872658.9,276113542.1,103837571.4,61271792.79,409450423.5,15929627.43,-15929627.43,93217819.76,-18792786.32,-58408633.9
2/5/2009,534871370,334294606.3,200576763.8,136392199.4,32092282.2,366386888.5,346061776.4,188809593.6,157787054.2,25673825.76,351410490.1,322527436.1,212343933.9,114997344.6,38510738.64,381363286.8,23534340.28,-23534340.28,42789709.6,-12836912.88,-29952796.72
2/8/2009,287131438,211903001.2,75228436.76,19668503.5,17515017.72,251814271.1,204150452.4,82980985.58,19496224.64,13208046.15,256121242.7,219368418.6,67763019.37,17802149.16,21821989.29,247507299.6,-15217966.21,15217966.21,1694075.484,-8613943.14,8613943.14
2/9/2009,504958542,268637944.3,236320597.7,147952852.8,28277678.35,328728010.8,267628027.3,237330514.7,161081774.9,28277678.35,315599088.8,270152820,234805722,135328889.3,27772719.81,341856932.9,-2524792.71,2524792.71,25752885.64,504958.542,-26257844.18
2/10/2009,661496192,293042813.1,368453378.9,196464369,35720794.37,429311028.6,294365805.4,367130386.6,214324766.2,29767328.64,418065593.3,292381316.9,369114875.1,179265468,41674260.1,440556463.9,1984488.576,-1984488.576,35059298.18,-11906931.46,-22490870.53
2/11/2009,710995484,388914529.7,322080954.3,179881857.5,49058688.4,482054938.2,393180502.7,317814981.3,146465069.7,48347692.91,516893716.9,384648556.8,326346927.2,213298645.2,50480679.36,447216159.4,8531945.808,-8531945.808,-66833575.5,-2132986.452,69677557.43
2/12/2009,592498820,353129296.7,239369523.3,132127236.9,29624941,430746642.1,340686821.5,251811998.5,128572243.9,30809938.64,433116637.4,365571771.9,226927048.1,135682229.8,28439943.36,428376646.9,-24884950.44,24884950.44,-7109985.84,2369995.28,4739990.56
2/15/2009,576839724,387636294.5,189203429.5,61145010.74,33456703.99,482238009.3,365716385,211123339,72681805.22,42109299.85,462048618.9,409556204,167283520,49031376.54,25380947.86,502427399.6,-43839819.02,43839819.02,23650428.68,16728352,-40378780.68
2/16/2009,1984708729,428697085.5,1556011644,107174271.4,31755339.66,1847763827,418773541.8,1565935187,89311892.81,23816504.75,1871580331,440605337.8,1544103391,123051941.2,37709465.85,1823947322,-21831796.02,21831796.02,-33740048.39,-13892961.1,47633009.5
2/17/2009,1124477815,409309924.7,715167890.3,106825392.4,52850457.31,963677487.5,413807835.9,710669979.1,112447781.5,37107767.9,974922265.6,405936491.2,718541323.8,102327481.2,69717624.53,953557187.1,7871344.705,-7871344.705,10120300.34,-32609856.64,21365078.49
2/18/2009,570264469,283421441.1,286843027.9,136293208.1,35356397.08,399185128.3,302810433,267454036,114623158.3,36496926.02,419144384.7,263462184.7,306802284.3,157963257.9,33645603.67,379225871.9,39348248.36,-39348248.36,-43340099.64,2851322.345,39918512.83
2/19/2009,543624392,332698127.9,210926264.1,90241649.07,25006722.03,428376020.9,340852493.8,202771898.2,84261780.76,32073839.13,427288772.1,325087386.4,218537005.6,96765141.78,17939604.94,428919645.3,15765107.37,-15765107.37,-12503361.02,14134234.19,-1630873.176
2/22/2009,440912300,317456856,123455444,44532142.3,20722878.1,375657279.6,317015943.7,123896356.3,26013825.7,22045615,392411947,318338680.6,122573619.4,63050458.9,18959228.9,358902612.2,-1322736.9,1322736.9,-37036633.2,3086386.1,33509334.8
2/23/2009,470877225,318783881.3,152093343.7,60743162.03,32490528.53,378114411.7,293827388.4,177049836.6,54621758.1,27310879.05,388944587.9,343740374.3,127136850.8,66393688.73,37670178,367284235.5,-49912985.85,49912985.85,-11771930.63,-10359298.95,21660352.35
2/24/2009,488467621,268657191.6,219810429.5,140678674.8,21492575.32,326296370.8,260841709.6,227625911.4,145074883.4,21981042.95,321900162.2,276472673.5,211994947.5,136282466.3,21492575.32,330692579.4,-15630963.87,15630963.87,8792417.178,488467.621,-8792417.178
2/25/2009,708210499,281867778.6,426342720.4,114021890.3,22662735.97,571525872.7,258496832.1,449713666.9,92775575.37,23370946.47,592772187.7,305238725.1,402971773.9,135976415.8,21954525.47,550279557.7,-46741892.93,46741892.93,-43200840.44,1416420.998,42492629.94
2/26/2009,617976864,338033344.6,279943519.4,55617917.76,27808958.88,535167964.2,317640108.1,300336755.9,72921269.95,25337051.42,519718542.6,358426581.1,259550282.9,37696588.7,29662889.47,551235362.7,-40786473.02,40786473.02,35224681.25,-4325838.048,-31516820.06
3/1/2009,599309293,319431853.2,279877439.8,36557866.87,25770299.6,536981126.5,311041523.1,288267769.9,34759938.99,16181350.91,548368003.1,328421492.6,270887800.4,37756485.46,35359248.29,526193559.3,-17379969.5,17379969.5,-2996546.465,-19177897.38,22174443.84
3/2/2009,555092376,310296638.2,244795737.8,68831454.62,27199526.42,458506302.6,314182284.8,240910091.2,48848129.09,31085173.06,475159073.9,306410991.6,248681384.4,89369872.54,23313879.79,442408623.7,7771293.264,-7771293.264,-40521743.45,7771293.264,32750450.18
3/3/2009,653300000,382180500,271119500,41157900,33318300,578170500,388060200,265239800,35931500,27438600,590583200,376300800,276999200,47037600,39851300,566411100,11759400,-11759400,-11106100,-12412700,24172100
3/4/2009,673308935,443710588.2,229598346.8,89550088.36,38378609.3,546053546.3,457176766.9,216132168.1,76083909.66,30298902.08,567599432.2,430244409.5,243064525.5,103016267.1,46458316.52,524507660.4,26932357.4,-26932357.4,-26932357.4,-16159414.44,43091771.84
3/5/2009,753379411,458808061.3,294571349.7,212452993.9,30888555.85,510791240.7,492710134.8,260669276.2,254642240.9,24861520.56,473875649.5,424152608.4,329226802.6,169510367.5,36915591.14,547706831.8,68557526.4,-68557526.4,85131873.44,-12054070.58,-73831182.28
3/8/2009,434369410,296239937.6,138129472.4,14768559.94,23890317.55,396144901.9,293633721.2,140735688.8,9121757.61,19980992.86,405266659.5,299280523.5,135088886.5,19980992.86,27799642.24,386588774.9,-5646802.33,5646802.33,-10859235.25,-7818649.38,18677884.63
3/10/2009,570665265,406884333.9,163780931.1,95301099.26,48506547.53,426857618.2,416585643.5,154079621.6,90165111.87,41658564.35,438841588.8,397753689.7,172911575.3,100437086.6,55354530.71,414873647.7,18831953.75,-18831953.75,-10271974.77,-13695966.36,23967941.13
3/11/2009,825570744,524237422.4,301333321.6,98242918.54,62743376.54,664584448.9,535795412.9,289775331.1,77603649.94,75952508.45,672840156.4,511853861.3,313716882.7,119707757.9,49534244.64,657154312.2,23941551.58,-23941551.58,-42104107.94,26418263.81,15685844.14
3/12/2009,633626589,413124536,220502053,92509481.99,43086608.05,498030499,419460801.9,214165787.1,74767937.5,51957380.3,506901271.2,406788270.1,226838318.9,110884653.1,34215835.81,489159726.7,12672531.78,-12672531.78,-36116715.57,17741544.49,17741544.49
3/15/2009,818300000,456611400,361688600,79375100,45824800,693100100,460702900,357597100,72010400,49916300,696373300,453338200,364961800,86739800,40915000,690645200,7364700,-7364700,-14729400,9001300,5728100
3/16/2009,1068247722,529850870.1,538396851.9,143145194.7,45934652.05,879167875.2,558693558.6,509554163.4,90801056.37,41661661.16,935785004.5,502076429.3,566171292.7,195489333.1,50207642.93,822550745.9,56617129.27,-56617129.27,-104688276.8,-8545981.776,113234258.5
3/17/2009,906619165,533998688.2,372620476.8,96101631.49,49864054.08,759746860.3,543971499,362647666,92475154.83,49864054.08,765186575.3,523119258.2,383499906.8,100634727.3,50770673.24,755213764.4,20852240.8,-20852240.8,-8159572.485,-906619.165,9972810.815
3/18/2009,1441344955,625543710.5,815801244.5,126838356,61977833.07,1252528766,628426400.4,812918554.6,110983561.5,77832627.57,1252528766,624102365.5,817242589.5,142693150.5,47564383.52,1248204731,4324034.865,-4324034.865,-31709589.01,30268244.06,4324034.865
3/19/2009,1095790649,661857552,433933097,154506481.5,75609554.78,866770403.4,685964946.3,409825702.7,115058018.1,76705345.43,904027285.4,637750157.7,458040491.3,193954944.9,73417973.48,829513521.3,48214788.56,-48214788.56,-78896926.73,3287371.947,74513764.13
3/22/2009,1964052933,573503456.4,1390549477,1176467707,39281058.66,750268220.4,565647244.7,1398405688,1178431760,35352952.79,750268220.4,581359668.2,1382693265,1172539601,43209164.53,750268220.4,-15712423.46,15712423.46,5892158.799,-7856211.732,0
3/23/2009,1121877418,801020476.5,320856941.5,186231651.4,81897051.51,853748715.1,815604882.9,306272535.1,181744141.7,98725212.78,841408063.5,785314192.6,336563225.4,190719161.1,66190767.66,864967489.3,30290690.29,-30290690.29,-8975019.344,32534445.12,-23559425.78
3/24/2009,1317939545,934419137.4,383520407.6,230639420.4,79076372.7,1008223752,946280593.3,371658951.7,217460024.9,73804614.52,1027992845,922557681.5,395381863.5,245136755.4,85666070.43,988454658.8,23722911.81,-23722911.81,-27676730.45,-11861455.91,39538186.35
3/25/2009,1053647029,706997156.5,346649872.5,111686585.1,62165174.71,879795269.2,688031509.9,365615519.1,128544937.5,60057880.65,866097857.8,724909156,328737873,93774585.58,65326115.8,894546327.6,-36877646.01,36877646.02,34770351.96,-5268235.145,-28448469.78
3/26/2009,1204774476,868642397.2,336132078.8,118067898.6,78310340.94,1009601011,849366005.6,355408470.4,126501320,57829174.85,1020443981,886714014.3,318060461.7,108429702.8,97586732.56,998758040.6,-37348008.76,37348008.76,18071617.14,-39757557.71,21685940.57
3/29/2009,1200000000,940800000,259200000,84000000,70800000,1046400000,930000000,270000000,67200000,64800000,1068000000,952800000,247200000,99600000,75600000,1024800000,-22800000,22800000,-32400000,-10800000,43200000
3/30/2009,1424386833,1091080314,333306518.9,123921654.5,68370567.98,1232094611,1109597343,314789490.1,106829012.5,41307218.16,1277674989,1072563285,351823547.8,141014296.5,96858304.64,1186514232,37034057.66,-37034057.66,-34185283.99,-55551086.49,91160757.31
3/31/2009,1188210380,676091706.2,512118673.8,112879986.1,93868620.02,982649984.3,686785599.6,501424780.4,120009248.4,125950300.3,942250831.3,665397812.8,522812567.2,105750723.8,60598729.38,1023049137,21387786.84,-21387786.84,14258524.56,65351570.9,-80798305.84
4/1/2009,1200000000,768000000,432000000,111600000,52800000,1035600000,769200000,430800000,102000000,54000000,1045200000,766800000,433200000,121200000,51600000,1027200000,2400000,-2400000,-19200000,2400000,18000000
4/2/2009,1383029650,1033123149,349906501.5,134153876.1,92662986.55,1156212787,995781348,387248302,132770846.4,102344194.1,1147914610,1069081919,313947730.6,135536905.7,84364808.65,1163127936,-73300571.45,73300571.45,-2766059.3,17979385.45,-15213326.15
4/5/2009,1709837677,1350771765,359065912.2,126527988.1,135077176.5,1448232512,1304606148,405231529.4,135077176.5,155595228.6,1419165272,1398647220,311190457.2,119688637.4,112849286.7,1477299753,-94041072.23,94041072.24,15388539.09,42745941.93,-58134481.02
4/6/2009,2001515512,1333009331,668506181,260197016.6,132100023.8,1609218472,1325003269,676512243.1,262198532.1,130098508.3,1611219987,1341015393,660500119,260197016.6,136103054.8,1607216956,-16012124.1,16012124.1,2001515.512,-6004546.536,4003031.024
4/7/2009,2106432767,1280711122,825721644.7,191685381.8,115853802.2,1798893583,1316520479,789912287.6,164301755.8,94789474.52,1847341537,1242795333,863637434.5,221175440.5,136918129.9,1750445629,73725146.85,-73725146.84,-56873684.71,-42128655.34,96895907.28
4/8/2009,1492963391,833073572.2,659889818.8,422508639.7,103014474,967440277.4,836059499,656903892,465804578,79127059.72,948031753.3,830087645.4,662875745.6,379212701.3,126901888.2,986848801.5,5971853.564,-5971853.564,86591876.68,-47774828.51,-38817048.17
4/9/2009,1592342870,866234521.3,726108348.7,214966287.5,103502286.6,1273874296,875788578.5,716554291.5,219743316.1,92355886.46,1280243667,855088121.2,737254748.8,210189258.8,114648686.6,1267504925,20700457.31,-20700457.31,9554057.22,-22292800.18,12738742.96
4/12/2009,1790307919,1161909839,628398079.6,110999091,87725088.03,1593374048,1147587376,642720542.9,139644017.7,64451085.08,1588003124,1176232303,614075616.2,82354164.27,110999091,1596954664,-28644926.7,28644926.7,57289853.41,-46548005.89,-8951539.595
4/13/2009,1575591504,1052495125,523096379.3,140227643.9,67750434.67,1367613425,1044617167,530974336.8,53570111.14,58296885.65,1465300099,1060373082,515218421.8,226885176.6,77203983.7,1271502344,-15755915.04,15755915.04,-173315065.4,-18907098.05,193797755
4/14/2009,985289201,660143764.7,325145436.3,104440655.3,81779003.68,799069542,659158475.5,326130725.5,104440655.3,57146773.66,824687061.2,661129053.9,324160147.1,105425944.5,106411233.7,773452022.8,-1970578.402,1970578.402,-985289.201,-49264460.05,51235038.45
4/15/2009,1162100284,737933680.3,424166603.7,254499962.2,92968022.72,815794399.4,744906282,417194002,221961154.2,101102724.7,837874304.8,730961078.6,431139205.4,285876669.9,83671220.45,792552393.7,13945203.41,-13945203.41,-63915515.62,17431504.26,45321911.08
4/16/2009,1546709877,912558827.4,634151049.6,228913061.8,89709172.87,1228087642,880077920,666631957,273767648.2,92802592.62,1180139636,946586444.7,600123432.3,182511765.5,86615753.11,1277582358,-66508524.71,66508524.71,91255882.74,6186839.508,-97442722.25
4/21/2009,1900000000,841700000,1058300000,218500000,70300000,1611200000,874000000,1026000000,182400000,49400000,1668200000,809400000,1090600000,254600000,93100000,1552300000,64600000,-64600000,-72200000,-43700000,115900000
4/22/2009,1600000000,966400000,633600000,144000000,94400000,1361600000,988800000,611200000,140800000,83200000,1376000000,942400000,657600000,147200000,107200000,1345600000,46400000,-46400000,-6400000,-24000000,30400000
4/23/2009,1677667807,1167656794,510011013.3,244939499.8,117436746.5,1315291561,1194499479,483168328.4,219774482.7,110726075.3,1347167249,1140814109,536853698.2,270104516.9,124147417.7,1283415872,53685369.82,-53685369.82,-50330034.21,-13421342.46,63751376.67
4/26/2009,1344644795,1078405126,266239669.4,64542950.16,99503714.83,1181942775,1055546164,289098630.9,76644753.32,99503714.83,1168496327,1101264087,243380707.9,51096502.21,99503714.83,1194044578,-45717923.03,45717923.03,25548251.11,0,-25548251.11
4/27/2009,1551488880,1129483905,422004975.4,116361666,86883377.28,1348243837,1098454127,453034753,102398266.1,79125932.88,1369964681,1160513682,390975197.8,130325065.9,93089332.8,1328074481,-62059555.2,62059555.2,-27926799.84,-13963399.92,41890199.76
4/28/2009,1342217963,955659189.7,386558773.3,115430744.8,73821987.97,1154307448,947605881.9,394612081.1,93955257.41,73821987.97,1174440718,963712497.4,378505465.6,135564014.3,73821987.97,1134174179,-16106615.56,16106615.56,-41608756.85,0,40266538.89
4/29/2009,1378745660,1123677713,255067947.1,103405924.5,104784670.2,1171933811,1104375274,274370386.3,106163415.8,107542161.5,1165040083,1141601406,237144253.5,99269687.52,100648433.2,1178827539,-37226132.82,37226132.82,6893728.3,6893728.3,-13787456.6
4/30/2009,1493698705,1169566086,324132619,147876171.8,77672332.66,1266656502,1165084990,328613715.1,152357267.9,76178633.96,1266656502,1174047182,319651522.9,144888774.4,80659730.07,1268150201,-8962192.23,8962192.23,7468493.525,-4481096.115,-1493698.705
5/3/2009,1113147791,962872839.2,150274951.8,42299616.06,64562571.88,1006285603,951741361.3,161406429.7,57883685.13,50091650.6,1005172455,974004317.1,139143473.9,26715546.98,80146640.95,1006285603,-22262955.82,22262955.82,31168138.15,-30054990.36,-1113147.791
5/4/2009,1300000000,932100000,367900000,119600000,70200000,1110200000,938600000,361400000,144300000,67600000,1088100000,925600000,374400000,94900000,72800000,1132300000,13000000,-13000000,49400000,-5200000,-44200000
5/5/2009,1610896380,1270997244,339899136.2,164311430.8,91821093.66,1354763856,1264553658,346342721.7,194918462,83766611.76,1333822203,1277440829,333455550.7,133704399.5,99875575.56,1377316405,-12887171.04,12887171.04,61214062.44,-16108963.8,-43494202.26
5/6/2009,1788249938,1130173961,658075977.2,148424744.9,107294996.3,1534318447,1094408962,693840975.9,177036743.9,100141996.5,1511071198,1167727210,620522728.5,118024495.9,112659746.1,1557565696,-73318247.46,73318247.46,59012247.95,-12517749.57,-46494498.39
5/7/2009,2194999065,1356509422,838489642.8,204134913,140479940.2,1850384212,1330169433,864829631.6,210719910.2,125114946.7,1859164208,1382849411,812149654.1,197549915.9,158039932.7,1839409216,-52679977.56,52679977.56,13169994.39,-32924985.98,19754991.58
5/10/2009,1900000000,1356600000,543400000,159600000,119700000,1620700000,1316700000,583300000,178600000,131100000,1590300000,1398400000,501600000,140600000,108300000,1651100000,-81700000,81700000,38000000,22800000,-60800000
5/11/2009,2147577321,1518337166,629240155.1,180396495,133149793.9,1836178609,1526927475,620649845.8,143887680.5,103083711.4,1902753506,1507599279,639978041.7,216905309.4,163215876.4,1769603713,19328195.89,-19328195.89,-73017628.91,-60132164.99,133149793.9
5/12/2009,1914303964,1349584295,564719669.4,218230651.9,112943933.9,1583129378,1330441255,583862709,220144955.9,93800894.24,1600358114,1366813030,547490933.7,214402044,134001277.5,1565900643,-36371775.32,36371775.32,5742911.892,-40200383.24,34457471.35
5/13/2009,1999616393,1481715747,517900645.8,137973531.1,107979285.2,1755663193,1457720350,541896042.5,121976600,107979285.2,1769660508,1503711528,495904865.5,151970845.9,105979668.8,1739666262,-45991177.04,45991177.04,-29994245.9,1999616.393,29994245.9
5/14/2009,1369585870,953231765.5,416354104.5,134219415.3,69848879.37,1165517575,966927624.2,402658245.8,97240596.77,72588051.11,1199757222,938166321,431419549.1,172567819.6,67109707.63,1131277929,28761303.27,-28761303.27,-75327222.85,5478343.48,68479293.5
5/17/2009,1137834761,839722053.6,298112707.4,56891738.05,55753903.29,1024051285,863616583.6,274218177.4,76234928.99,48926894.72,1012672937,814689688.9,323145072.1,37548547.11,63718746.62,1036567467,48926894.72,-48926894.72,38686381.87,-14791851.89,-23894529.98
5/18/2009,1508927848,1024562009,484365839.2,220303465.8,79973175.94,1207142278,1074356628,434571220.2,230865960.7,79973175.94,1198088711,973258462,535669386,211249898.7,81482103.79,1216195845,101098165.8,-101098165.8,19616062.02,-1508927.848,-18107134.18
5/19/2009,1903879421,1431717325,472162096.4,177060786.2,131367680,1595450955,1450756119,453123302.2,232273289.4,118040524.1,1553565608,1412678530,491200890.6,123752162.4,144694836,1635432423,38077588.42,-38077588.42,108521127,-26654311.89,-81866815.1
5/20/2009,1242855571,944570234,298285337,123042701.5,60899922.98,1058912946,949541656.2,293313914.8,121799846,54685645.12,1066370080,940841667.2,302013903.8,125528412.7,67114200.83,1050212957,8699988.997,-8699988.997,-3728566.713,-12428555.71,16157122.42
5/21/2009,1508799708,1133108581,375691127.3,144844772,99580780.73,1264374155,1096897388,411902320.3,162950368.5,92036782.19,1253812557,1169319774,339479934.3,126739175.5,108633579,1274935753,-72422385.98,72422385.98,36211192.99,-16596796.79,-21123195.91
5/24/2009,799089515,608107120.9,190982394.1,22374506.42,35959028.18,740755980.4,608107120.9,190982394.1,27169043.51,39155386.24,732765085.3,608107120.9,190982394.1,17579969.33,33561759.63,748746875.6,0,0,9589074.18,5593626.605,-15981790.3
5/25/2009,1600000000,625600000,974400000,48000000,59200000,1492800000,622400000,977600000,46400000,56000000,1496000000,627200000,972800000,49600000,60800000,1488000000,-4800000,4800000,-3200000,-4800000,8000000
5/26/2009,998248529,769649615.9,228598913.1,79859882.32,76865136.73,841523509.9,749684645.3,248563883.7,78861633.79,66882651.44,852504243.8,790612835,207635694,80858130.85,86847622.02,830542776.1,-40928189.69,40928189.69,-1996497.058,-19964970.58,21961467.64
5/27/2009,1462160292,1038133807,424026484.7,245642929.1,78956655.77,1137560707,1030823006,431337286.1,222248364.4,76032335.18,1165341753,1043982448,418177843.5,270499654,81880976.35,1111241822,-13159442.63,13159442.63,-48251289.64,-5848641.168,54099930.8
5/28/2009,1035615319,692826648.4,342788670.6,237155908.1,53851996.59,744607414.4,691791033.1,343824285.9,221621678.3,51780765.95,762212874.8,694897879,340717440,252690137.8,55923227.23,727001953.9,-3106845.957,3106845.957,-31068459.57,-4142461.276,35210920.85
5/31/2009,1300000000,1003600000,296400000,178100000,85800000,1036100000,976300000,323700000,240500000,96200000,963300000,1032200000,267800000,115700000,75400000,1110200000,-55900000,55900000,124800000,20800000,-146900000
6/1/2009,2120989186,1459240560,661748626,341479258.9,199372983.5,1580136944,1336223187,784765998.8,426318826.4,152711221.4,1544080127,1580136944,540852242.4,258760680.7,243913756.4,1618314749,-243913756.4,243913756.4,167558145.7,-91202535,-74234621.51
6/2/2009,2309275944,1641895196,667380747.8,226309042.5,198597731.2,1886678446,1505647915,803628028.5,286350217.1,90061761.82,1932863965,1775833201,533442743.1,163958592,307133700.6,1838183651,-270185285.4,270185285.4,122391625,-217071938.7,94680313.7
6/3/2009,1941981810,1505035903,436945907.3,153416563,184488272,1604076975,1464254285,477727525.3,170894399.3,132054763.1,1640974629,1545817521,396164289.2,135938726.7,236921780.8,1569121302,-81563236.02,81563236.02,34955672.58,-104867017.7,71853326.97
6/4/2009,1770058929,1378875906,391183023.3,159305303.6,157535244.7,1453218381,1373565729,396493200.1,196476541.1,123904125,1451448322,1384186082,385872846.5,123904125,192936423.3,1454988440,-10620353.57,10620353.57,72572416.09,-69032298.23,-3540117.858
