BUY,Date,Retail,Institutional,Foreign,Regional,Local
BUY,4/1/2015,121355324,190612090,97021865.75,42739535.72,172206012.5
BUY,4/2/2015,352453259.1,443152291.9,193332148.9,111384777.1,490888625
BUY,4/5/2015,259133372.9,158823680.1,55588288.05,33018607.19,329350157.8
BUY,4/6/2015,363685528.6,201921825.4,94456428.12,44682980.97,426467944.9
BUY,4/7/2015,219461099.1,189981249.9,101541702.6,28251522.08,279649124.4
BUY,4/8/2015,269583562.6,289718434.4,210297550.9,32439515.83,316564930.3
BUY,4/9/2015,170755269.6,162751116.4,85711141.2,16675319.3,231119925.5
BUY,4/14/2015,192567372.1,315525957.9,186470252.1,86375866.1,235247211.8
BUY,4/15/2015,232393098.8,308055968.2,206451543.6,39993230.96,294004292.4
BUY,4/16/2015,215895814.5,226513641.5,147764758.3,26102157.9,268542539.8
BUY,4/19/2015,245575328.5,139943240.5,50502932.54,28142855.54,306872780.9
BUY,4/20/2015,216041030.5,128522016.5,74081055.11,17228152.35,253253839.5
BUY,4/21/2015,190677950.4,191442190.6,138327491,12609964.65,231182685.3
BUY,4/22/2015,223055672.7,161523073.3,97298422.74,20382673.54,266897649.7
BUY,4/23/2015,233301633.2,239926831.8,82814981.38,26500794.04,363912689.6
BUY,4/26/2015,163427644.4,64823255.6,26477104.4,18488322.9,183285472.7
BUY,4/27/2015,108536691.2,357286017.8,36799994.01,13043035.85,415979679.1
BUY,4/28/2015,227212188,249123636,137184717.3,57636634.7,281514472
BUY,4/29/2015,289659455.4,240852367.6,117773624.7,54112205.95,358625992.3
BUY,4/30/2015,308994733.8,296877293.2,156314983,75128131.35,374428912.7
BUY,5/3/2015,176655357.7,102862613.3,37734926.09,31585530.72,210197514.2
BUY,5/4/2015,279239988.2,206394773.9,120923055.7,46620937.15,318090769.1
BUY,5/5/2015,235265235.6,223341461.4,126575448.4,32561075.49,299470173.1
BUY,5/6/2015,270255056.5,128351221.5,68560279.82,29895470.85,300150527.3
BUY,5/7/2015,257610795.1,179758975.9,76539709.93,57295440,303534621.1
BUY,5/10/2015,142244104.8,70060529.22,19956635.6,13162887.31,179185111.1
BUY,5/11/2015,205940799.2,223998238.8,99745856.82,27516098.43,302677082.8
BUY,5/12/2015,184576120.1,140381837.9,72465624.63,20797309.31,231695024.1
BUY,5/13/2015,253079902,267660637,136954761.8,33848135.04,349937642.2
BUY,5/14/2015,311144904,261865969,115175185.5,80794533.09,377041154.4
BUY,5/17/2015,147929947.6,204284213.4,53184338.31,38039129.39,260990693.3
BUY,5/18/2015,362050648.8,423308676.2,138223241.2,113091742.8,534044341
BUY,5/19/2015,457308090.6,377195724.4,158555724.9,82615877.69,593332212.5
BUY,5/20/2015,379356970.5,175258483.5,38823081.78,39377697.23,476414675
BUY,5/21/2015,472527065.5,279904567.5,39126444.92,72233436.77,641071751.3
BUY,5/24/2015,449916437.1,203082745.9,40485949.35,28731964.05,583781269.6
BUY,5/25/2015,425455908.5,99798299.52,39919319.81,28888981.44,456445906.8
BUY,5/26/2015,412479256.1,156457648.9,65427744.08,42670267.88,460838893.1
BUY,5/27/2015,441722375.7,194765197.3,85925822.36,45190617.68,505371133
BUY,5/28/2015,383495575.6,322757786.4,204954725.7,39126436.25,462172200.1
BUY,5/31/2015,260510918.8,124291029.2,54257074.67,36171383.11,294373490.2
BUY,6/1/2015,235113367.1,210177100.9,86831641.26,49427241.95,309031584.8
BUY,6/2/2015,265046242.5,370556257.5,211020030,50848200,373734270
BUY,6/3/2015,250335163.3,177588192.7,95854831.74,25675401.36,306393122.9
BUY,6/4/2015,240525990.4,130656093.6,46026578.42,21157378.79,303998126.8
BUY,6/7/2015,205474743.7,81501155.32,38454770.47,12626939.56,235894189
BUY,6/8/2015,266773608.7,136817327.3,69417640.99,52466821.68,281706473.3
BUY,6/9/2015,239056025.5,190128939.5,30472132.52,100000096.8,298712735.6
BUY,6/10/2015,266883819.4,207998421.6,117770795.8,18520407.4,338591037.8
BUY,6/11/2015,155428577.7,154808104.3,91209584.51,18924437.6,200102659.9
BUY,6/14/2015,168554772.4,63614335.59,30878491.36,7661580.564,193629036.1
BUY,6/15/2015,202492101.9,164341416.1,102713385,17241175.35,246878957.6
BUY,6/16/2015,156593982.9,183827719.1,30297531.48,106211571,203912599.5
BUY,6/17/2015,187016781.3,231365279.7,94972727.85,40164677.86,283244655.3
BUY,6/18/2015,141477970.2,202750667.8,137002997.9,24096004.66,183129635.4
BUY,6/21/2015,109423599.2,43189509.85,17397894.43,12514274.94,122700939.6
BUY,6/22/2015,161001280.9,214293080.1,151243627.5,18014129.33,206036604.2
BUY,6/23/2015,140607850.6,156660332.4,88585918.53,20808772.81,187873491.7
BUY,6/24/2015,162724207.9,232411837.8,87289144.64,27300308.61,244625133.7
BUY,6/25/2015,278901187.9,515689091.1,239171674,128723625.2,426694979.8
BUY,6/28/2015,228330601.1,91012896.93,44388746.22,11177022.43,263777729.3
BUY,6/29/2015,210968651.3,347149473.8,120553515,22882843.13,414681766.9
BUY,7/2/2015,202759158.7,858807117.3,32908554.56,231421448.2,797236273.3
BUY,7/5/2015,443481646.4,171610789.6,82422386.42,46747025.14,485923024.4
BUY,7/6/2015,277369521.7,224202850.3,149468566.9,48150947.71,303952857.4
BUY,7/7/2015,228987931.3,123301193.8,77503607.5,26773973.5,248011544
BUY,7/8/2015,287261812.1,181354520.9,107313140.3,54359494.63,306943698.1
BUY,7/9/2015,226102205.7,237221986.3,152433659.2,69961952.99,240928579.8
BUY,7/12/2015,166768856.5,106622711.5,73268940.22,18590626.62,181532001.2
BUY,7/13/2015,230822020.1,182097514.9,106533240,88777700.03,217608594.9
BUY,7/14/2015,214810527.8,161390046.2,95931146.37,40629661.99,239639765.6
BUY,7/15/2015,311774144.8,183892222.2,74845621.42,84758948.76,336061796.8
BUY,7/16/2015,293381243.6,295737719.4,123714982.2,43594803.26,421809177.5
BUY,7/21/2015,265608051.1,268814586.9,162998904.6,13360565.95,358063167.5
BUY,7/22/2015,214826689.8,177192817.2,65075238.16,16072799.79,310871469.1
BUY,7/26/2015,331754193.2,48262064.77,7600325.16,15200650.32,357215282.5
BUY,7/27/2015,267145858,142587053,63508601.21,21306111.37,324918198.4
BUY,7/28/2015,331851211.9,159780213.1,73253082.33,30481148.35,387897194.3
BUY,7/29/2015,371277813.6,151648684.4,94649696.14,53861429.29,374415372.6
BUY,7/30/2015,393526240.7,144077913.3,83866248.02,26880207.7,426857698.3
BUY,8/2/2015,305675255.8,143847179.2,42255108.89,27870390.97,379396935.1
BUY,8/3/2015,214141200,231058800,68115600,23150400,353934000
BUY,8/4/2015,163827115.3,283787953.7,50132887.73,18352217.83,379129963.4
BUY,8/5/2015,328632754.3,162597072.7,98737195.23,38315926.51,354176705.3
BUY,8/9/2015,229685340.9,89765759.1,46959311.7,18208712.7,254283075.6
BUY,8/10/2015,220374437.9,173151344.1,100349074.4,36204371.94,256972335.6
BUY,8/11/2015,236226450.7,173178143.3,104398171.5,31524153.74,273482268.8
BUY,8/12/2015,181394261,164118617.1,38351929.46,19694234.05,287466714.5
BUY,8/13/2015,223490722.3,259210621.7,200803759.1,30410184.67,251487400.2
BUY,8/16/2015,268072675.1,81435375.88,34950805.1,23766547.47,290790698.4
BUY,8/17/2015,286158500,167341500,83444000,30838000,339218000
BUY,8/18/2015,290171455.9,210988226.1,102236575.1,36083497.1,362839609.8
BUY,8/19/2015,286747745.2,200090531.8,66210005.67,24828752.13,395799519.2
BUY,8/20/2015,276466760.2,182780349.8,67509325.17,29391815.04,362345969.8
BUY,8/23/2015,274611398.1,166177362.9,64355159.11,19394705.48,357038896.4
BUY,8/24/2015,251418386.3,192783709.7,108829513.5,36868773.97,298503808.5
BUY,8/25/2015,85188802.85,311038187.2,15452852.61,15849079.6,364925057.8
BUY,8/26/2015,197947047.2,86459629.81,46642695.03,21899314.13,215864667.8
BUY,8/27/2015,270060222.7,136045375.3,45889932.57,31270131.05,328945534.4
BUY,8/30/2015,247104730,121158653,36089811.53,52293400.39,279880171.1
BUY,8/31/2015,344281136.4,263989422.6,80291713.79,85766148.82,442212696.4
BUY,9/1/2015,286777739.9,143173894.1,75671487.58,31816420.92,322463725.5
BUY,9/2/2015,332976480,110400990,28376158.08,46554634.35,368446677.6
BUY,9/3/2015,281116021.1,150705823.9,77727932.1,53114086.94,300979826
BUY,9/6/2015,170244900,139855100,119078400,15194900,175826700
BUY,9/7/2015,308941035.7,121338958.3,60669479.15,35282959.51,334327555.3
BUY,9/8/2015,212486400,308313600,48434400,38018400,434347200
BUY,9/9/2015,213054823.6,119323996.4,62487218.16,34567397.28,235324204.6
BUY,9/10/2015,191482304.1,103559766.9,54877825.21,33044711.95,207119533.8
BUY,9/13/2015,155006859.8,47881700.16,22317741.6,10550205.12,170020613.3
BUY,9/14/2015,229766797.1,183482837.9,135545880.3,19422732.85,258281021.9
BUY,9/15/2015,205872593.7,118336215.3,54791288.72,41174518.74,228243001.5
BUY,9/16/2015,245311860.8,117575507.2,78383671.49,38828948.38,245674748.1
BUY,9/17/2015,209848599.8,460594211.2,194428415.2,38215240.23,437799155.6
BUY,9/20/2015,104034648.3,106561805.7,15162944.69,14109962.42,181323546.9
BUY,9/21/2015,166168864.6,104464465.4,51420332.7,23815733.04,195397264.3
BUY,9/22/2015,180602063.6,113059828.4,81931667.87,17032389.74,194697834.4
BUY,9/28/2015,209662285.2,201440234.8,131552806.4,42754662.08,236795051.5
BUY,9/29/2015,229630037.3,159573415.7,100803694.3,43590786.74,244808971.9
BUY,9/30/2015,220186806.8,165429317.2,124939624.2,20052038.45,240624461.4
BUY,10/1/2015,190243420.5,81532894.5,59519012.99,25275197.3,186982104.7
BUY,10/4/2015,144553834.2,38890117.82,19995390.77,15592735.92,147855825.3
BUY,10/5/2015,120669170.1,215456651.9,190247215.3,15797913.63,130080693.1
BUY,10/7/2015,193468081.9,200560598.1,142638382.2,26005892.88,225384405
BUY,10/8/2015,421476931.1,249664678.9,92617542.18,89932975.74,488591092.1
BUY,10/11/2015,368898718.6,126932892.4,35699875.99,43633181.77,416498553.2
BUY,10/12/2015,558432765.1,283848931.9,115392592.5,56432873.7,670456230.8
BUY,10/13/2015,403100319.4,163051814.6,39630649.38,91716645.71,434804838.9
BUY,10/15/2015,334010193.1,119192239.9,67980364.95,27192145.98,358029922.1
BUY,10/18/2015,207210882.6,71673212.42,29840598.17,10039827.42,239003669.4
BUY,10/19/2015,312808843.8,201679386.2,39615593.71,89520952.02,385351684.3
BUY,10/20/2015,347124954,273849919,113638401.8,62097487.3,445238983.9
BUY,10/21/2015,341353129.8,189522655.2,86532752.96,44062690.16,400280341.9
BUY,10/22/2015,427980375.7,177366690.3,118648024.9,29662006.23,457037034.8
BUY,10/25/2015,277981847.3,90694342.74,40554380.9,22857923.78,305263885.3
BUY,10/26/2015,387098061.3,155816470.7,91752555.91,41261504.43,409900471.7
BUY,10/27/2015,355421369,137534760,82323673.54,20704157.42,389928298
BUY,10/28/2015,329993926.7,238961119.3,18775516.52,190030985.4,360148544.1
BUY,10/29/2015,308739936.4,199056011.6,130503558.6,38592492.05,338699897.3
BUY,11/1/2015,294115868,51090550,25890481,19331559,299984377
BUY,11/2/2015,206895547.9,120989631.1,91807850.12,24263503.25,211813825.6
BUY,11/3/2015,207472148.9,144175561.1,78417439.33,43252668.33,229977602.3
BUY,11/4/2015,221282844.9,145687047.1,68623369.8,23119103.2,275227419
BUY,11/5/2015,359793953.2,180437207.8,50781729.13,94000222.01,395449209.9
BUY,11/8/2015,388431653.2,93493474.83,49156363.06,59758715.87,373010049.1
BUY,11/9/2015,413403149,207322300,113592757.2,101178248.2,405954443.6
BUY,11/10/2015,389527259,148493817,65100550.2,73170866.34,399749659.5
BUY,11/11/2015,294983725.2,276690160.8,157781992.5,75460952.95,338430940.5
BUY,11/12/2015,220815544.1,203014674.9,86885194.9,27125134.02,309819890.1
BUY,11/15/2015,206240400,85059600,32916900,39325500,219057600
BUY,11/16/2015,114440811.2,380973955.8,78275533.19,10403710.11,406735523.7
BUY,11/17/2015,332474600,329825400,233791900,45036400,383471700
BUY,11/18/2015,273940961.6,158825170.4,85254928,29860863.11,317650340.9
BUY,11/19/2015,251882930.4,231577588.6,119898208.7,73002538.37,290559771.9
BUY,11/22/2015,217150572.5,82781157.48,25494197.05,26094060.51,248343472.4
BUY,11/23/2015,331132466.4,176739414.6,87353963.53,73133550.86,347384366.6
BUY,11/24/2015,220164674.1,119072111.9,75310566.49,29174363.6,234751855.9
BUY,11/25/2015,182033091.2,195628923.8,84596291.36,49851385.98,243214337.7
BUY,11/26/2015,216529416.8,149229733.2,95463138.15,21579789.85,248716222
BUY,11/29/2015,162613830.3,62925462.75,40145994.15,8570493.134,176822805.7
BUY,11/30/2015,201446515.2,158279404.8,130580509,24821088.48,204324322.6
BUY,12/1/2015,197281435.5,110970807.5,73980538.32,14487855.42,219783849.3
BUY,12/2/2015,503696051.5,340015927.5,172117243.7,63278398.43,608316336.9
BUY,12/3/2015,450547318.2,193091707.8,78523961.17,75949405.07,489165659.8
BUY,12/4/2015,272098710.5,233660974.5,48047170.08,13149751.81,444562763.1
BUY,12/6/2015,272120400,233679600,13150800,48051000,444598200
BUY,12/7/2015,429521573.7,110078393.3,38851197.62,36692797.76,464055971.6
BUY,12/8/2015,305840433.3,110268999.7,63664743.25,18308815.05,334135874.7
BUY,12/9/2015,292049706.9,120449879.1,59812439.97,30937468.95,321749677.1
BUY,12/10/2015,226961013.6,90466977.44,43487634.77,9205411.739,264734944.5
BUY,12/13/2015,218846450,55053988.04,18625229.78,10956017.52,244319190.7
BUY,12/14/2015,149780488.9,114849350.1,95796001.72,5557226.619,163276610.7
BUY,12/15/2015,285403476.3,171242085.8,23288923.66,52057594.07,381299044.3
BUY,12/16/2015,272483073.9,153271729.1,30654345.82,45555763.92,349544693.3
BUY,12/17/2015,421105443.6,337643103.4,176029662.9,91808574.19,490910309.9
BUY,12/20/2015,114526861.2,200107372.8,9124392.786,6607318.914,298902522.3
BUY,12/21/2015,302055032,188294046,51977002.27,68648870.92,369723204.8
BUY,12/22/2015,366312988.8,185363199.2,51857561.67,28135485.59,471683140.7
BUY,12/24/2015,400599148.3,148919573.7,51654759.87,16485561.66,481378400.5
BUY,12/27/2015,363232020.2,43978764.78,5293740.205,11401901.98,390515142.8
BUY,12/28/2015,282994368.5,110053365.5,29478580.05,42056107.54,321513046.4
BUY,12/29/2015,368771584.7,130242738.3,55889604.18,39422131.52,403702587.3
BUY,12/30/2015,341325796.9,157688526.1,36428045.58,69862005.22,392724272.2
BUY,12/31/2015,344254630.9,122847989.1,27559054.58,65861469.42,373682096
BUY,1/3/2016,56745661.9,276972873.5,50665769.55,259070968.3,10133153.91
BUY,1/4/2016,134072721.4,443552837.1,27026516.96,367772603.3,59352350.96
BUY,1/5/2016,151203091.8,359618164.2,38311594.2,289124830.9,112891497.6
BUY,1/6/2016,116154092.4,353142478.8,10211348.78,283790401.6,62119038.44
BUY,1/10/2016,43972470.88,316940040.1,10485743.06,292924306,10823992.83
BUY,1/11/2016,117602283.7,459619934.5,41538421.31,322057630.1,38301661.21
BUY,1/12/2016,115482321.2,450587271.3,38665955.78,255710854.2,26292849.93
BUY,1/13/2016,128905556.8,534519376.8,89761461,398189939.8,50617365.23
BUY,1/14/2016,81349400,287092300,60814600,264977900,46993100
BUY,1/17/2016,106392531.9,276550124.3,23251348.03,257174001,52491679.65
BUY,1/18/2016,119099215.3,278403898.2,79652341.44,239336321.2,21240624.38
BUY,1/19/2016,132670020.9,385054005.9,87064701.19,341521655.3,46123561.94
BUY,1/20/2016,121491213.9,345145494,76392202.67,271514455.3,38656295.33
BUY,1/21/2016,174238254.9,327743353.5,37479166.95,220489141.7,33492021.53
BUY,1/24/2016,105603525.6,286740420.5,42241410.25,267051627.5,28996222.29
BUY,1/26/2016,409127192.5,459142741.7,21006530.66,85026433.64,20006219.68
BUY,1/27/2016,157057912,334558282.4,102212291.9,297163541.4,61825971.7
BUY,1/28/2016,117600524.9,297947638.7,19731631.7,252959518.4,76953363.63
BUY,1/31/2016,125310482.4,415254820.5,29361451.95,289420026.4,79695369.58
BUY,2/1/2016,99975728.92,210075582.3,61061125.58,195522153.4,45242181.13
BUY,2/2/2016,171012221.1,322709012.2,78675043.85,329304524.9,69723990.96
BUY,2/3/2016,110170861.4,322154794.7,15575880.4,286444239.6,42168846.94
BUY,2/4/2016,155948589.2,379116398,81200817.16,416221407.1,77436540.86
BUY,2/7/2016,41382197.69,236695627.5,16869176.13,195577010.7,10016073.33
BUY,2/8/2016,95051759.6,337861704.8,81537291.41,321193860.6,31083276.84
BUY,2/9/2016,90918662.06,346438882.9,44382095.7,247333232.3,40073154.37
BUY,2/10/2016,182015951.2,241289157.2,4720874.814,85500288.3,16260791.03
BUY,2/11/2016,96880475.19,334056742.3,26933576.09,268933767.2,41003354.65
BUY,2/14/2016,79481308.41,210041382.8,9620216.004,145219451.1,9391163.242
BUY,2/15/2016,64533272.83,245286189.8,16730848.51,227360280.7,36748113.7
BUY,2/16/2016,202411239.7,312533654.2,35667178.8,308521096.6,97638901.97
BUY,2/17/2016,198380995.5,345416321.6,84953743.97,341682091.1,36408747.41
BUY,2/18/2016,81618083.23,220979572.3,33868728.42,209319846.1,22764227.3
BUY,2/21/2016,56267775.95,221199467.8,13163562.26,207519687.5,23746033.89
BUY,2/22/2016,172751534.2,300086817.4,28862664.19,284382132.5,95501462.4
BUY,2/23/2016,195361527.5,369286877.3,37026124.9,318619548.5,80872851.76
BUY,2/24/2016,56287885.99,243458769,9563475.775,221599395.8,20219920.21
BUY,2/25/2016,93234828.93,221285195.3,20948331.82,197091347.2,52813399.93
BUY,2/28/2016,88212236.67,299078141.1,27412567.57,270962687.2,24952465.35
BUY,2/29/2016,232824781.5,349496442.6,40446175.85,299716533.8,128598097.6
BUY,3/1/2016,82468339.71,226637444.5,28292058.15,202860076.5,46049839.33
BUY,3/2/2016,158746273.7,305908359.9,27887858.9,244555070.3,95247764.23
BUY,3/3/2016,89793791.44,227915138.4,20285640.59,220457182.3,50117464.99
BUY,3/6/2016,54740641.4,308328311.5,10222649.9,276011547.3,11211938.6
BUY,3/7/2016,136556824.3,356664863.5,25604404.56,344536461.4,66930811.92
BUY,3/8/2016,176569571.1,449075275.8,62976480.36,433184014.4,76513480.81
BUY,3/9/2016,194561947.7,404540006,39337661.55,365733934.4,87712353.47
BUY,3/10/2016,474613380.4,679405657,86381576.39,561965536.3,204792276.6
BUY,3/13/2016,126520631.9,389219959.1,25593868.28,349138995.5,68089347.68
BUY,3/14/2016,757894532.1,1111294791,123477199.1,965109142,184506159.5
BUY,3/15/2016,343572384,717912444.2,122045115.5,763038369.3,185631646.3
BUY,3/16/2016,351973833.7,787848406.7,85947098.92,730550340.8,149384243.4
BUY,3/17/2016,676024068.1,1095409370,167441146.5,1140790615,302020011.9
BUY,3/20/2016,597274051.9,429546407.2,277159705.6,818183632.8,316023428.2
BUY,3/21/2016,156349902.6,565054034.1,42516201.59,496479515.4,78174951.32
BUY,3/22/2016,346096648,757474999.1,116056361,716026298.7,162686148.9
BUY,3/23/2016,269763754.3,688487965.5,80838296.74,643073192.1,138969206.8
BUY,3/24/2016,265722555.3,845762841.5,115801269.2,831287682.8,72375793.28
BUY,3/27/2016,140680919.5,718505939.3,52457292.03,607232895.6,23844223.65
BUY,3/28/2016,245989103,612545233.5,143223918.5,563185578,53405528.95
BUY,3/29/2016,326683303.1,925029563.6,108894434.4,818427643.7,112333206
BUY,3/30/2016,223453342.8,605718168.6,81400860.61,494789544.9,110928623.8
BUY,3/31/2016,272824863.7,873689146.8,75784684.36,712376033,133164516.8
BUY,4/3/2016,112913253.8,538792591.5,32523926.36,481108646.6,42342470.17
BUY,4/4/2016,338174697.2,663824405.6,91253489.71,573465557.9,139564160.7
BUY,4/5/2016,388667166.6,796821823.4,155899922,706962840.6,129916601.6
BUY,4/6/2016,273947650.4,766853459.3,88982995.93,732859955.2,143972487.8
BUY,4/7/2016,172890059.7,463950766.2,51808805.76,450561973.7,66361841.08
BUY,4/10/2016,77937655.67,436141185.7,60904922.97,378849266.6,19097306.36
BUY,4/11/2016,229350037.1,407126653.2,52180167.18,346452040.2,147439309.6
BUY,4/12/2016,100978261.5,337905610.9,50270563.07,360199512.7,48959157.07
BUY,4/13/2016,123626160.6,334299954.8,64359686.59,327354664.9,64359686.59
BUY,4/14/2016,252139140.8,490968884.1,116826933.3,478398897.6,131615152.7
BUY,4/17/2016,108592970.9,510958505.1,35435601.02,473236736.3,25147845.89
BUY,4/18/2016,328831833.1,642555176.5,45325468.88,696767992.3,200854038.6
BUY,4/19/2016,380513993.2,822945943.9,148603097.9,810562352.4,154232003.2
BUY,4/20/2016,303794661.3,712142030.8,166692525.2,643097789.6,107511747
BUY,4/21/2016,336041045.5,653516287.4,160594201.3,534695144.3,114179692.3
BUY,4/24/2016,69303493.89,288521387.7,40123075.41,285238590.6,36110767.87
BUY,4/26/2016,406876018.8,397358451.1,97555068.84,467947078.2,298217121
BUY,4/27/2016,349903661.1,527342958.4,81257248.31,517393091.3,220555388.3
BUY,4/28/2016,292248694.3,316846780.8,35725792.29,374242315.9,233096152.9
BUY,5/3/2016,311189323.2,420244510.1,85438140.08,327165560.8,188936374.8
BUY,5/4/2016,271266202.3,361295983.2,84733911.36,324813326.9,142400045.5
BUY,5/5/2016,232133670.2,330725273.9,66249384.52,304121190.4,124674038.6
BUY,5/8/2016,95997641.22,322699763.2,21414858.43,292792805.7,25107075.4
BUY,5/9/2016,206693737.6,388715809,91559294.92,337727698.6,67984147.12
BUY,5/10/2016,174464500.8,332558337.9,55192523.03,319461807,79982385.07
BUY,5/11/2016,124355887.6,518045381.2,44993084.98,452430465.6,61865491.84
BUY,5/12/2016,252112579.5,350315885,42497336.86,350890173.3,181475114.2
BUY,5/15/2016,52654591.84,240706705.5,16158551.99,213682920.3,21730466.47
BUY,5/16/2016,185761046.3,283530018,40885206.36,273308716.5,119989192.6
BUY,5/17/2016,409349800,551803530.4,51578074.8,535429538.4,215317994.8
BUY,5/18/2016,552957834.9,523905759.5,41641308.06,423191898.2,402855445.4
BUY,5/19/2016,206583311.9,403948995.7,41208219.69,340510025.9,97056201.64
BUY,5/22/2016,130069422.7,342427663.9,9859489.77,230181165,26923991.3
BUY,5/23/2016,168796173.6,316382356.8,46396854,267776128.8,79095589.2
BUY,5/24/2016,198849207.3,414532210,30511254.03,372973777.7,81012640.02
BUY,5/25/2016,213164979.1,379308271.6,35527496.51,359454670.6,107627415.9
BUY,5/26/2016,213318259.1,320468905.4,28507970.11,300316719.6,142539850.5
BUY,5/29/2016,49928190.24,176412938.8,14146320.57,151032775.5,17474866.58
BUY,5/30/2016,144218870.1,326309539,16831910.57,237942008.5,39401972.47
BUY,5/31/2016,1216862610,396224247.5,161308685.7,261539325.4,1008570812
BUY,6/1/2016,257213294.8,354833692.4,29615176.8,324121657.2,163980330.8
BUY,6/2/2016,241608069.4,359204917.3,27795618.6,386466004.8,147530591.1
BUY,6/5/2016,72925966.94,200039978.8,31651895.38,191937093.6,21523288.86
BUY,6/6/2016,354186035.3,214658203.2,19855883.8,265102881,302131421
BUY,6/7/2016,270668530.4,396086060.7,49583674.75,395502723.3,137667614.6
BUY,6/8/2016,189973315.3,478451312.7,49838678.41,396950415.1,58047401.91
BUY,6/9/2016,260578419.7,292969429.2,18854468.22,253326701.2,171624005.6
BUY,6/12/2016,108754412.8,266153961.9,32533371.36,167314481.3,11154298.75
BUY,6/13/2016,246777748,299124543,25425586.16,268215006.9,173990775.8
BUY,6/14/2016,209777805,272994296,40287053,226086309,114660930
BUY,6/15/2016,127908832.3,269037292.5,35014149.62,196150695.3,53235798.91
BUY,6/16/2016,229434255.9,268486895.2,36833739.34,213901956.1,138459357.5
BUY,6/19/2016,47095319.25,216851328.8,25011073.5,166297031.3,24212847.75
BUY,6/20/2016,172350833.5,303404890.3,55624229.89,258315552.5,62366560.79
BUY,6/21/2016,215295951,327471177.9,35714982.53,254029101.1,139841762.6
BUY,6/22/2016,131277167.6,252843421.5,33089039.52,220833372.4,73731011.97
BUY,6/23/2016,125771023.1,207493208.5,27530523.48,187207559.7,54771251.98
BUY,6/26/2016,226087576.8,450042251.9,37859004.61,291141077.7,45324160.45
BUY,6/27/2016,115524962.6,240460666.6,15900907.78,174260968.9,68146747.62
BUY,6/28/2016,132246357.1,223514969.8,18626247.48,176018038.7,68296240.76
BUY,6/29/2016,150945831.6,279249788.5,38113822.48,217739362.1,60000968.06
BUY,7/3/2016,79564252.88,181044407.8,25727363.21,164607481.3,31444555.03
BUY,7/4/2016,308426633.8,468104202.2,40678315.88,338783586,98356524.97
BUY,7/10/2016,428156167.6,673887820.3,94960706.44,528947794.7,64140126.28
BUY,7/11/2016,370596858.4,577596905.4,50915334.15,412330738.8,206165369.4
BUY,7/12/2016,259763394.7,577408850.2,25411636.44,382586304.2,103058303.3
BUY,7/13/2016,248347299.1,482970142.2,85614463.64,404544679.4,84960918.12
BUY,7/14/2016,240411489.5,418266928.1,71142175.46,358164055.7,123885512.4
BUY,7/17/2016,124931093.6,399427581,26833791.24,290772721.4,13636844.73
BUY,7/18/2016,165759150.1,414397875.3,50040498.14,341422148.8,56816815.6
BUY,7/19/2016,178671541,379677024.5,30274900,318134604.9,86357911.46
BUY,7/20/2016,175988857.8,423089492.6,22510202.75,364767603.6,65995821.69
BUY,7/21/2016,179733510.5,337000332.3,59345970.46,242470679.3,27553486.29
BUY,7/24/2016,56556428.94,211080898,13251715.57,172272302.4,12305164.46
BUY,7/25/2016,187389407.4,322348617.9,50973802.53,292249801.2,112142365.6
BUY,7/26/2016,200470927.3,408610141.4,27934473.47,343977438.1,111190159.1
BUY,7/27/2016,662828927.9,1113229924,112936369.1,937102967,118314291.4
BUY,7/28/2016,388614703.5,515541280,61896293.49,432490557.1,206059812.5
BUY,7/31/2016,88808479.93,309746649.5,24909695.59,251624026.5,26353735.91
BUY,8/1/2016,259142800.4,429663652.6,51950797.25,306815296.7,129571400.2
BUY,8/2/2016,253919848.7,387037182.8,59814837.35,333672965.2,139567953.8
BUY,8/3/2016,303454238.3,603105791.8,85940673.99,550628743.1,71490472.17
BUY,8/4/2016,464213239.3,684152979.8,135707499.4,584946118.1,116053309.8
BUY,8/7/2016,122915042.3,386919335.4,46392058.76,330483635.1,44957252.82
BUY,8/8/2016,337749545.3,571015418.3,53456762.57,507839244.4,185478767.1
BUY,8/9/2016,270984191.7,638688895,61701015.96,551140156.1,133407602.1
BUY,8/10/2016,448341143.5,751753405.7,148056842.7,615165755,142843573.6
BUY,8/11/2016,306511590.6,728395521.4,81793823.33,588054540.4,50798269.23
BUY,8/14/2016,125172835,384392698.4,26155517.75,368045499.8,56514600.86
BUY,8/15/2016,352031645.5,542095679.4,240472321.2,452848220,43797364.35
BUY,8/16/2016,322031677.5,468019371.3,57250076,400750532,190356502.7
BUY,8/17/2016,232260186.2,514338499.3,36353768.27,389119964.1,122525663.4
BUY,8/18/2016,233427100.7,496239521.4,76036700.86,343084358.5,94712381.77
BUY,8/21/2016,122235495.1,322555754.3,17149457.53,243376344,25176863.18
BUY,8/22/2016,245887637,479076273.7,36752823.15,358882256,128957274.2
BUY,8/23/2016,188905245.6,306345133.3,38691435.86,265377730.6,110156793.8
BUY,8/24/2016,163733430.7,330364798.2,25115452.49,313460166.7,127509220.3
BUY,8/25/2016,153140721.3,336070459.6,16362981.18,226983918.4,67130179.2
BUY,8/28/2016,65541279.83,227969669,12952822.1,181857622.3,18133950.94
BUY,8/29/2016,136352328.9,307492495.3,27590353.94,221922412.1,64777352.72
BUY,8/30/2016,189157914,369871981.3,51456019.44,337294862,88137538.25
